ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1359	"ENSMUSG00000097772"	"5430416N02Rik"	chr5	-	100568692	100569900	100568692	100568831	100569826	100569900
1360	"ENSMUSG00000097772"	"5430416N02Rik"	chr5	-	100576955	100577402	100576955	100577097	100577184	100577402
1361	"ENSMUSG00000039103"	"Nexn"	chr3	-	151942618	151943659	151942618	151943216	151943301	151943659
1362	"ENSMUSG00000117679"	"Apbb3"	chr18	-	36809669	36810045	36809669	36809675	36809917	36810045
1363	"ENSMUSG00000028991"	"Mtor"	chr4	+	148536713	148538447	148536713	148536889	148538214	148538447
1364	"ENSMUSG00000074206"	"Adh6b"	chr3	+	138048559	138049931	138048559	138048658	138049829	138049931
1365	"ENSMUSG00000029003"	"Mad2l2"	chr4	+	148224638	148225291	148224638	148224940	148225241	148225291
1366	"ENSMUSG00000039354"	"Smarcal1"	chr1	+	72650453	72652183	72650453	72650594	72651967	72652183
1367	"ENSMUSG00000042558"	"Adprs"	chr4	-	126211095	126211984	126211095	126211196	126211776	126211984
1368	"ENSMUSG00000029298"	"Gbp9"	chr5	-	105230569	105231719	105230569	105230776	105231438	105231719
1369	"ENSMUSG00000036622"	"Atp13a2"	chr4	+	140721258	140721702	140721258	140721373	140721622	140721702
1370	"ENSMUSG00000036622"	"Atp13a2"	chr4	+	140729767	140730094	140729767	140729857	140729934	140730094
1371	"ENSMUSG00000003099"	"Ppp5c"	chr7	-	16742538	16742983	16742538	16742637	16742917	16742983
1372	"ENSMUSG00000028738"	"Tas1r2"	chr4	+	139387034	139387811	139387034	139387178	139387265	139387811
1373	"ENSMUSG00000028737"	"Aldh4a1"	chr4	+	139361025	139361300	139361025	139361119	139361207	139361300
1374	"ENSMUSG00000028737"	"Aldh4a1"	chr4	+	139367923	139369584	139367923	139367997	139369387	139369584
1375	"ENSMUSG00000010142"	"Tnfrsf13b"	chr11	+	61032086	61032317	61032086	61032117	61032273	61032317
1376	"ENSMUSG00000033728"	"Lrrc14"	chr15	+	76597066	76598185	76597066	76597420	76597600	76598185
1377	"ENSMUSG00000033728"	"Lrrc14"	chr15	+	76597066	76598185	76597066	76597420	76598015	76598185
1378	"ENSMUSG00000018581"	"Dnah11"	chr12	-	117897416	117897621	117897416	117897438	117897472	117897621
1379	"ENSMUSG00000029201"	"Ugdh"	chr5	-	65577591	65580125	65577591	65577686	65579977	65580125
1380	"ENSMUSG00000024426"	"Atat1"	chr17	-	36219454	36219858	36219454	36219556	36219744	36219858
1381	"ENSMUSG00000024426"	"Atat1"	chr17	-	36219979	36220242	36219979	36220040	36220150	36220242
1382	"ENSMUSG00000086788"	"1700029M20Rik"	chr4	+	135355066	135355796	135355066	135355175	135355176	135355796
1383	"ENSMUSG00000028821"	"Syf2"	chr4	+	134661766	134662360	134661766	134661892	134662242	134662360
1384	"ENSMUSG00000028821"	"Syf2"	chr4	+	134662242	134662775	134662242	134662360	134662684	134662775
1385	"ENSMUSG00000046671"	"Mtfr1l"	chr4	-	134257585	134258100	134257585	134257797	134257990	134258100
1386	"ENSMUSG00000021483"	"Cdk20"	chr13	+	64584579	64585846	64584579	64584642	64585202	64585846
1387	"ENSMUSG00000021483"	"Cdk20"	chr13	+	64585202	64585846	64585202	64585326	64585690	64585846
1388	"ENSMUSG00000007880"	"Arid1a"	chr4	-	133422882	133423467	133422882	133422972	133423226	133423467
1389	"ENSMUSG00000038429"	"Usp5"	chr6	-	124793946	124794434	124793946	124794031	124794280	124794434
1390	"ENSMUSG00000019792"	"Trmt11"	chr10	-	30466838	30467098	30466838	30466931	30467016	30467098
1391	"ENSMUSG00000028102"	"Pex11b"	chr3	+	96550890	96552042	96550890	96551331	96551751	96552042
1392	"ENSMUSG00000055923"	"Aasdh"	chr5	-	77035876	77036681	77035876	77035983	77036439	77036681
1393	"ENSMUSG00000030512"	"Snrpa1"	chr7	+	65719171	65720413	65719171	65719274	65720337	65720413
1394	"ENSMUSG00000029703"	"Lrwd1"	chr5	-	136161159	136161933	136161159	136161282	136161828	136161933
1395	"ENSMUSG00000029703"	"Lrwd1"	chr5	-	136161159	136162904	136161159	136161933	136162158	136162904
1396	"ENSMUSG00000029703"	"Lrwd1"	chr5	-	136161159	136162904	136161159	136161282	136162787	136162904
1397	"ENSMUSG00000029703"	"Lrwd1"	chr5	-	136162158	136162904	136162158	136162299	136162787	136162904
1398	"ENSMUSG00000029703"	"Lrwd1"	chr5	-	136162158	136162904	136162158	136162299	136162820	136162904
1399	"ENSMUSG00000085517"	"Gm12963"	chr4	-	129921759	129922139	129921759	129921948	129922068	129922139
1400	"ENSMUSG00000034432"	"Cops8"	chr1	+	90532096	90533234	90532096	90532167	90533185	90533234
1401	"ENSMUSG00000053841"	"Txlna"	chr4	-	129525072	129525503	129525072	129525147	129525383	129525503
1402	"ENSMUSG00000079677"	"Fdx2"	chr9	-	20984370	20984614	20984370	20984477	20984559	20984614
1403	"ENSMUSG00000015536"	"Mocs2"	chr13	+	114961746	114962817	114961746	114961770	114962693	114962817
1404	"ENSMUSG00000015536"	"Mocs2"	chr13	+	114961746	114962817	114961746	114961801	114962693	114962817
1405	"ENSMUSG00000015536"	"Mocs2"	chr13	+	114961746	114962817	114961746	114961897	114962693	114962817
1406	"ENSMUSG00000015536"	"Mocs2"	chr13	+	114961746	114962817	114961746	114961897	114962740	114962817
1407	"ENSMUSG00000040859"	"Bsdc1"	chr4	+	129359022	129360783	129359022	129359139	129360615	129360783
1408	"ENSMUSG00000040859"	"Bsdc1"	chr4	+	129359022	129360783	129359022	129359139	129360706	129360783
1409	"ENSMUSG00000120913"	"C330020E22Rik"	chr4	+	129287778	129288661	129287778	129287822	129287907	129288661
1410	"ENSMUSG00000097075"	"Cdiptos"	chr7	-	126573624	126574256	126573624	126573725	126573850	126574256
1411	"ENSMUSG00000097075"	"Cdiptos"	chr7	-	126573624	126574256	126573624	126573682	126574111	126574256
1412	"ENSMUSG00000097075"	"Cdiptos"	chr7	-	126573850	126574256	126573850	126573884	126574111	126574256
1413	"ENSMUSG00000054065"	"Pkp3"	chr7	+	140668196	140668564	140668196	140668314	140668393	140668564
1414	"ENSMUSG00000039886"	"Tmem120a"	chr5	-	135765450	135765689	135765450	135765516	135765599	135765689
1415	"ENSMUSG00000073758"	"Sh3d21"	chr4	-	126045816	126046051	126045816	126045911	126045998	126046051
1416	"ENSMUSG00000073758"	"Sh3d21"	chr4	-	126055760	126056059	126055760	126055816	126055968	126056059
1417	"ENSMUSG00000034485"	"Uaca"	chr9	+	60776856	60779565	60776856	60777312	60777822	60779565
1418	"ENSMUSG00000033589"	"Reep4"	chr14	+	70784369	70784675	70784369	70784446	70784554	70784675
1419	"ENSMUSG00000033589"	"Reep4"	chr14	+	70785106	70785515	70785106	70785220	70785379	70785515
1420	"ENSMUSG00000004455"	"Ppp1cc"	chr5	+	122310794	122311343	122310794	122310866	122311208	122311343
1421	"ENSMUSG00000004455"	"Ppp1cc"	chr5	+	122310794	122311343	122310794	122311018	122311208	122311343
1422	"ENSMUSG00000004455"	"Ppp1cc"	chr5	+	122312117	122313336	122312117	122312178	122313042	122313336
1423	"ENSMUSG00000028907"	"Utp11"	chr4	-	124573494	124576116	124573494	124573605	124575985	124576116
1424	"ENSMUSG00000028907"	"Utp11"	chr4	-	124576205	124577141	124576205	124576299	124577027	124577141
1425	"ENSMUSG00000025006"	"Sorbs1"	chr19	-	40365088	40365460	40365088	40365247	40365427	40365460
1426	"ENSMUSG00000000600"	"Krit1"	chr5	+	3872086	3873785	3872086	3872243	3873633	3873785
1427	"ENSMUSG00000028059"	"Arhgef2"	chr3	+	88539217	88539640	88539217	88539285	88539582	88539640
1428	"ENSMUSG00000028059"	"Arhgef2"	chr3	+	88540219	88540674	88540219	88540349	88540564	88540674
1429	"ENSMUSG00000028059"	"Arhgef2"	chr3	+	88540219	88540674	88540219	88540349	88540601	88540674
1430	"ENSMUSG00000028059"	"Arhgef2"	chr3	+	88550232	88550523	88550232	88550346	88550455	88550523
1431	"ENSMUSG00000021868"	"Ppif"	chr14	+	25696427	25698765	25696427	25696516	25698689	25698765
1432	"ENSMUSG00000028626"	"Col9a2"	chr4	+	120900892	120901094	120900892	120900946	120901058	120901094
1433	"ENSMUSG00000046318"	"Ccbe1"	chr18	-	66189925	66194591	66189925	66190252	66190641	66194591
1434	"ENSMUSG00000007050"	"Lsm2"	chr17	+	35203955	35204115	35203955	35203984	35204084	35204115
1435	"ENSMUSG00000033436"	"Armcx2"	chrX	-	133708202	133708474	133708202	133708262	133708369	133708474
1436	"ENSMUSG00000028633"	"Ctps"	chr4	-	120399727	120399962	120399727	120399824	120399906	120399962
1437	"ENSMUSG00000030872"	"Gga2"	chr7	-	121585944	121589024	121585944	121586887	121587496	121589024
1438	"ENSMUSG00000028641"	"P3h1"	chr4	+	119098678	119099001	119098678	119098731	119098858	119099001
1439	"ENSMUSG00000028641"	"P3h1"	chr4	+	119098678	119099001	119098678	119098731	119098879	119099001
1440	"ENSMUSG00000028641"	"P3h1"	chr4	+	119102153	119102304	119102153	119102193	119102287	119102304
1441	"ENSMUSG00000028641"	"P3h1"	chr4	+	119105087	119106169	119105087	119105200	119105380	119106169
1442	"ENSMUSG00000041263"	"Rusc1"	chr3	-	88996483	88996868	88996483	88996658	88996791	88996868
1443	"ENSMUSG00000041263"	"Rusc1"	chr3	-	88996975	88997282	88996975	88997074	88997227	88997282
1444	"ENSMUSG00000070493"	"Chchd2"	chr5	-	129911269	129913024	129911269	129911420	129912774	129913024
1445	"ENSMUSG00000029034"	"Ints11"	chr4	+	155970021	155970613	155970021	155970160	155970548	155970613
1446	"ENSMUSG00000029034"	"Ints11"	chr4	+	155972504	155972783	155972504	155972566	155972640	155972783
1447	"ENSMUSG00000006390"	"Elovl1"	chr4	+	118288605	118288930	118288605	118288711	118288793	118288930
1448	"ENSMUSG00000006390"	"Elovl1"	chr4	+	118289094	118289810	118289094	118289629	118289734	118289810
1449	"ENSMUSG00000002997"	"Prkar2b"	chr12	-	32008474	32010521	32008474	32008720	32010380	32010521
1450	"ENSMUSG00000042487"	"Leo1"	chr9	+	75354383	75355678	75354383	75354488	75355583	75355678
1451	"ENSMUSG00000042487"	"Leo1"	chr9	+	75362922	75364475	75362922	75363057	75364339	75364475
1452	"ENSMUSG00000009640"	"Dmap1"	chr4	-	117532928	117533714	117532928	117533000	117533146	117533714
1453	"ENSMUSG00000009640"	"Dmap1"	chr4	-	117533146	117533714	117533146	117533332	117533546	117533714
1454	"ENSMUSG00000028684"	"Urod"	chr4	-	116848428	116848690	116848428	116848495	116848589	116848690
1455	"ENSMUSG00000028684"	"Urod"	chr4	-	116849760	116850220	116849760	116849922	116850022	116850220
1456	"ENSMUSG00000032936"	"Camkv"	chr9	+	107822988	107823416	107822988	107823063	107823277	107823416
1457	"ENSMUSG00000028716"	"Pdzk1ip1"	chr4	+	114945904	114946409	114945904	114945973	114946235	114946409
1458	"ENSMUSG00000028716"	"Pdzk1ip1"	chr4	+	114945919	114946409	114945919	114946003	114946235	114946409
1459	"ENSMUSG00000028716"	"Pdzk1ip1"	chr4	+	114945904	114946409	114945904	114945973	114946276	114946409
1460	"ENSMUSG00000024588"	"Fech"	chr18	-	64590335	64591785	64590335	64591288	64591725	64591785
1461	"ENSMUSG00000032413"	"Rasa2"	chr9	-	96448068	96450540	96448068	96448175	96450416	96450540
1462	"ENSMUSG00000024694"	"Keg1"	chr19	+	12686960	12688453	12686960	12687050	12688345	12688453
1463	"ENSMUSG00000024694"	"Keg1"	chr19	+	12686960	12688453	12686960	12687114	12688345	12688453
1464	"ENSMUSG00000024694"	"Keg1"	chr19	+	12686960	12688453	12686960	12687050	12688375	12688453
1465	"ENSMUSG00000028552"	"Eps15"	chr4	+	109218359	109219064	109218359	109218521	109218866	109219064
1466	"ENSMUSG00000096840"	"Or2n1d"	chr17	+	38645257	38647534	38645257	38645320	38646031	38647534
1467	"ENSMUSG00000034610"	"Tut4"	chr4	+	108414518	108416612	108414518	108414671	108415911	108416612
1468	"ENSMUSG00000028608"	"Czib"	chr4	+	107752069	107754315	107752069	107752135	107754067	107754315
1469	"ENSMUSG00000028608"	"Czib"	chr4	+	107753858	107754315	107753858	107753945	107754067	107754315
1470	"ENSMUSG00000084786"	"Ubl5"	chr9	+	20556488	20556785	20556488	20556555	20556701	20556785
1471	"ENSMUSG00000035031"	"C8a"	chr4	-	104672875	104674857	104672875	104673106	104674749	104674857
1472	"ENSMUSG00000007783"	"Cpt1c"	chr7	-	44614507	44614990	44614507	44614690	44614794	44614990
1473	"ENSMUSG00000026280"	"Atg4b"	chr1	+	93703349	93706086	93703349	93703422	93706006	93706086
1474	"ENSMUSG00000027087"	"Itgav"	chr2	+	83633583	83637260	83633583	83633680	83636976	83637260
1475	"ENSMUSG00000036872"	"Abcc12"	chr8	-	87261151	87261392	87261151	87261220	87261316	87261392
1476	"ENSMUSG00000073792"	"Alg6"	chr4	+	99638965	99641122	99638965	99639036	99641053	99641122
1477	"ENSMUSG00000003808"	"Farsa"	chr8	+	85594177	85594547	85594177	85594277	85594378	85594547
1478	"ENSMUSG00000003808"	"Farsa"	chr8	+	85594177	85594547	85594177	85594277	85594381	85594547
1479	"ENSMUSG00000003808"	"Farsa"	chr8	+	85594637	85594967	85594637	85594715	85594852	85594967
1480	"ENSMUSG00000028393"	"Alad"	chr4	-	62429104	62429849	62429104	62429160	62429760	62429849
1481	"ENSMUSG00000029283"	"Cdc7"	chr5	+	107122466	107123526	107122466	107122562	107123350	107123526
1482	"ENSMUSG00000024773"	"Atg2a"	chr19	+	6308580	6309015	6308580	6308663	6308893	6309015
1483	"ENSMUSG00000023990"	"Tfeb"	chr17	+	48080162	48080444	48080162	48080186	48080351	48080444
1484	"ENSMUSG00000040219"	"Ttc12"	chr9	-	49383161	49383843	49383161	49383183	49383682	49383843
1485	"ENSMUSG00000087674"	"4930447M23Rik"	chr2	+	19353324	19357061	19353324	19353426	19355748	19357061
1486	"ENSMUSG00000047502"	"Mroh7"	chr4	-	106559679	106560388	106559679	106559834	106560211	106560388
1487	"ENSMUSG00000028399"	"Ptprd"	chr4	-	76003697	76004836	76003697	76003795	76004248	76004836
1488	"ENSMUSG00000028809"	"Srrm1"	chr4	-	135071809	135074168	135071809	135071980	135074045	135074168
1489	"ENSMUSG00000028245"	"Nsmaf"	chr4	-	6417164	6417877	6417164	6417207	6417745	6417877
1490	"ENSMUSG00000028245"	"Nsmaf"	chr4	-	6418471	6421136	6418471	6418523	6420049	6421136
1491	"ENSMUSG00000028245"	"Nsmaf"	chr4	-	6420049	6421136	6420049	6420140	6421056	6421136
1492	"ENSMUSG00000006728"	"Cdk4"	chr10	+	126901023	126901872	126901023	126901133	126901821	126901872
1493	"ENSMUSG00000020706"	"Ftsj3"	chr11	-	106140980	106141259	106140980	106141080	106141173	106141259
1494	"ENSMUSG00000031065"	"Cdk16"	chrX	+	20562256	20562706	20562256	20562380	20562585	20562706
1495	"ENSMUSG00000031065"	"Cdk16"	chrX	+	20562969	20563203	20562969	20563075	20563160	20563203
1496	"ENSMUSG00000057246"	"Tsbp1"	chr17	+	34640826	34640961	34640826	34640856	34640931	34640961
1497	"ENSMUSG00000057246"	"Tsbp1"	chr17	+	34678836	34679708	34678836	34679093	34679167	34679708
1498	"ENSMUSG00000028248"	"Pnisr"	chr4	+	21869515	21870405	21869515	21869615	21870351	21870405
1499	"ENSMUSG00000026972"	"Arrdc1"	chr2	-	24815767	24816460	24815767	24816206	24816283	24816460
1500	"ENSMUSG00000039382"	"Wdr45"	chrX	+	7589553	7589992	7589553	7589596	7589803	7589992
1501	"ENSMUSG00000039382"	"Wdr45"	chrX	+	7589553	7589992	7589553	7589603	7589803	7589992
1502	"ENSMUSG00000093445"	"Lrch4"	chr5	+	137632110	137632511	137632110	137632237	137632405	137632511
1503	"ENSMUSG00000079109"	"Pms2"	chr5	+	143864916	143865860	143864916	143865084	143865759	143865860
1504	"ENSMUSG00000027993"	"Trim2"	chr3	-	84097819	84099568	84097819	84098543	84099387	84099568
1505	"ENSMUSG00000049643"	"2310022A10Rik"	chr7	+	27279761	27281524	27279761	27280116	27280775	27281524
1506	"ENSMUSG00000000731"	"Aire"	chr10	-	77870419	77871667	77870419	77870541	77871490	77871667
1507	"ENSMUSG00000004317"	"Clcn5"	chrX	-	7027836	7029755	7027836	7028235	7029568	7029755
1508	"ENSMUSG00000036555"	"Iqce"	chr5	-	140660091	140663261	140660091	140660115	140663170	140663261
1509	"ENSMUSG00000001901"	"Kcnh6"	chr11	+	105909577	105909977	105909577	105909732	105909891	105909977
1510	"ENSMUSG00000035539"	"Ccdc180"	chr4	+	45899956	45900272	45899956	45900085	45900161	45900272
1511	"ENSMUSG00000085995"	"Gm2788"	chr7	+	48527708	48528823	48527708	48527860	48528078	48528823
1512	"ENSMUSG00000085995"	"Gm2788"	chr7	+	48527708	48528823	48527708	48527860	48528081	48528823
1513	"ENSMUSG00000038766"	"Gabpb2"	chr3	-	95111041	95112119	95111041	95111236	95111951	95112119
1514	"ENSMUSG00000026193"	"Fn1"	chr1	-	71636439	71636906	71636439	71636546	71636800	71636906
1515	"ENSMUSG00000026193"	"Fn1"	chr1	-	71636439	71637622	71636439	71636546	71637532	71637622
1516	"ENSMUSG00000026193"	"Fn1"	chr1	-	71636439	71637622	71636439	71636831	71637532	71637622
1517	"ENSMUSG00000026193"	"Fn1"	chr1	-	71636439	71637622	71636439	71636906	71637532	71637622
1518	"ENSMUSG00000028464"	"Tpm2"	chr4	-	43518401	43519078	43518401	43518464	43519002	43519078
1519	"ENSMUSG00000028461"	"Ccdc107"	chr4	+	43495508	43495921	43495508	43495621	43495696	43495921
1520	"ENSMUSG00000024410"	"Rmc1"	chr18	+	12317035	12317319	12317035	12317080	12317265	12317319
1521	"ENSMUSG00000024410"	"Rmc1"	chr18	+	12317035	12317319	12317035	12317080	12317295	12317319
1522	"ENSMUSG00000024410"	"Rmc1"	chr18	+	12321876	12322138	12321876	12321981	12322069	12322138
1523	"ENSMUSG00000042790"	"Rnf214"	chr9	-	45777863	45778930	45777863	45777959	45778797	45778930
1524	"ENSMUSG00000091867"	"Cyp2a22"	chr7	-	26635733	26637292	26635733	26635910	26637131	26637292
1525	"ENSMUSG00000020329"	"Polrmt"	chr10	-	79572200	79572448	79572200	79572277	79572356	79572448
1526	"ENSMUSG00000020329"	"Polrmt"	chr10	-	79573097	79573343	79573097	79573196	79573290	79573343
1527	"ENSMUSG00000020329"	"Polrmt"	chr10	-	79573097	79573720	79573097	79573547	79573633	79573720
1528	"ENSMUSG00000020329"	"Polrmt"	chr10	-	79573864	79574638	79573864	79574044	79574515	79574638
1529	"ENSMUSG00000028454"	"Pigo"	chr4	-	43020266	43021794	43020266	43020318	43021569	43021794
1530	"ENSMUSG00000028453"	"Fancg"	chr4	-	43003226	43003932	43003226	43003312	43003782	43003932
1531	"ENSMUSG00000028453"	"Fancg"	chr4	-	43003226	43003932	43003226	43003344	43003782	43003932
1532	"ENSMUSG00000028453"	"Fancg"	chr4	-	43006983	43007403	43006983	43007114	43007267	43007403
1533	"ENSMUSG00000027276"	"Jag1"	chr2	-	136926494	136927075	136926494	136926626	136926841	136927075
1534	"ENSMUSG00000094080"	"Or7a42"	chr10	+	78791027	78794212	78791027	78791289	78791801	78794212
1535	"ENSMUSG00000021238"	"Aldh6a1"	chr12	-	84488844	84490562	84488844	84488919	84490502	84490562
1536	"ENSMUSG00000036073"	"Galt"	chr4	+	41756512	41756811	41756512	41756561	41756681	41756811
1537	"ENSMUSG00000036073"	"Galt"	chr4	+	41756512	41756995	41756512	41756561	41756938	41756995
1538	"ENSMUSG00000036073"	"Galt"	chr4	+	41756512	41756995	41756512	41756811	41756938	41756995
1539	"ENSMUSG00000036073"	"Galt"	chr4	+	41758083	41758695	41758083	41758238	41758502	41758695
1540	"ENSMUSG00000022967"	"Ifnar1"	chr16	+	91301942	91304329	91301942	91302302	91303414	91304329
1541	"ENSMUSG00000029068"	"Ccnl2"	chr4	+	155902379	155904885	155902379	155902444	155902995	155904885
1542	"ENSMUSG00000029068"	"Ccnl2"	chr4	+	155902379	155904885	155902379	155902444	155904785	155904885
1543	"ENSMUSG00000029068"	"Ccnl2"	chr4	+	155902995	155904885	155902995	155903121	155904785	155904885
1544	"ENSMUSG00000090806"	"Vmn2r70"	chr7	-	85215055	85215335	85215055	85215117	85215207	85215335
1545	"ENSMUSG00000061322"	"Dnai1"	chr4	+	41632139	41632488	41632139	41632288	41632388	41632488
1546	"ENSMUSG00000028410"	"Dnaja1"	chr4	+	40726104	40728183	40726104	40726209	40727955	40728183
1547	"ENSMUSG00000036281"	"Snapc4"	chr2	-	26262742	26263092	26262742	26262837	26262985	26263092
1548	"ENSMUSG00000036281"	"Snapc4"	chr2	-	26263330	26264197	26263330	26263457	26264032	26264197
1549	"ENSMUSG00000036281"	"Snapc4"	chr2	-	26263330	26264197	26263330	26263478	26264032	26264197
1550	"ENSMUSG00000040270"	"Bach2"	chr4	+	32561777	32563367	32561777	32562794	32563163	32563367
1551	"ENSMUSG00000036775"	"Decr2"	chr17	-	26302818	26303109	26302818	26302912	26302984	26303109
1552	"ENSMUSG00000022469"	"Rapgef3"	chr15	-	97646463	97647427	97646463	97646551	97647376	97647427
1553	"ENSMUSG00000029208"	"Guf1"	chr5	+	69714295	69715639	69714295	69714508	69715527	69715639
1554	"ENSMUSG00000029208"	"Guf1"	chr5	+	69724470	69725840	69724470	69724604	69725738	69725840
1555	"ENSMUSG00000020669"	"Sh3yl1"	chr12	+	30991965	30992867	30991965	30992128	30992788	30992867
1556	"ENSMUSG00000071724"	"Smpd5"	chr15	+	76180094	76180341	76180094	76180184	76180277	76180341
1557	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137953199	137956098	137953199	137953359	137955954	137956098
1558	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137953199	137956098	137953199	137953363	137955958	137956098
1559	"ENSMUSG00000040907"	"Atp1a3"	chr7	-	24677591	24678430	24677591	24678001	24678338	24678430
1560	"ENSMUSG00000092060"	"Bend4"	chr5	-	67549490	67557644	67549490	67555793	67557403	67557644
1561	"ENSMUSG00000092060"	"Bend4"	chr5	-	67549490	67557644	67549490	67555793	67557474	67557644
1562	"ENSMUSG00000025507"	"Pidd1"	chr7	-	141018990	141019404	141018990	141019190	141019290	141019404
1563	"ENSMUSG00000025507"	"Pidd1"	chr7	-	141019915	141020279	141019915	141020066	141020143	141020279
1564	"ENSMUSG00000025507"	"Pidd1"	chr7	-	141021085	141021442	141021085	141021229	141021387	141021442
1565	"ENSMUSG00000025507"	"Pidd1"	chr7	-	141021085	141021442	141021085	141021287	141021387	141021442
