"GeneID","geneSymbol","max_abs_dPSI","best_dPSI","min_FDR","n_events","event_types"
"ENSMUSG00000021340","Gpld1",0.154,-0.154,0.0322791458371147,1,"SE"
"ENSMUSG00000062729","Ppox",0.133,-0.133,0.032343182170085,1,"RI"
"ENSMUSG00000038732","Mboat1",0.237,0.237,0.0326946795660635,1,"SE"
"ENSMUSG00000002908","Kcnn1",0.15,-0.15,0.0327341409278513,1,"A5SS"
"ENSMUSG00000025607","Copg2",0.147,0.147,0.0327743426678463,1,"SE"
"ENSMUSG00000030374","Strn4",0.101,-0.101,0.0332800409569284,1,"SE"
"ENSMUSG00000100706","Gm19744",0.165,-0.165,0.0333098753347684,1,"SE"
"ENSMUSG00000091625","Lsm5",0.163,-0.163,0.0336314106940369,1,"RI"
"ENSMUSG00000033419","Snap91",0.145,-0.145,0.0336608213802321,1,"MXE"
"ENSMUSG00000032412","Atp1b3",0.158,-0.158,0.0337888415180265,1,"SE"
"ENSMUSG00000026605","Cenpf",0.323,-0.323,0.0339508442293274,1,"A5SS"
"ENSMUSG00000013076","Amotl1",0.182,0.182,0.0344976151536776,1,"MXE"
"ENSMUSG00000029403","Cdkl2",0.106,-0.106,0.0345498682967065,1,"MXE"
"ENSMUSG00000025266","Gnl3l",0.182,-0.182,0.0345933823558136,1,"A3SS"
"ENSMUSG00000058881","Zfp516",0.146,0.146,0.0346104590252402,1,"SE"
"ENSMUSG00000040570","Rundc3b",0.133,-0.133,0.03464002662275,1,"SE"
"ENSMUSG00000120675","Gm38882",0.214,0.214,0.0347347335660532,1,"RI"
"ENSMUSG00000024989","Cep55",0.124,-0.124,0.034822690749331,1,"SE"
"ENSMUSG00000121502","ENSMUSG00000121502",0.261,0.261,0.0350742076487607,1,"SE"
"ENSMUSG00000029047","Pex10",0.138,-0.138,0.0351668628042544,1,"RI"
"ENSMUSG00000037773","Pced1a",0.114,-0.114,0.0352105280233656,1,"RI"
"ENSMUSG00000028716","Pdzk1ip1",0.191,0.191,0.0352763840279851,1,"RI"
"ENSMUSG00000039994","Timeless",0.17,0.17,0.0352763840279851,1,"RI"
"ENSMUSG00000046152","Fut10",0.101,0.101,0.0353583862139217,1,"SE"
"ENSMUSG00000027198","Ext2",0.182,0.182,0.0353969139533125,1,"SE"
"ENSMUSG00000031901","Dus2",0.115,-0.115,0.0354584575732497,1,"SE"
"ENSMUSG00000002227","Mov10",0.127,-0.127,0.0360785948966784,1,"A3SS"
"ENSMUSG00000029209","Gnpda2",0.142,0.142,0.0360824727952871,1,"A3SS"
"ENSMUSG00000004896","Rrnad1",0.187,-0.187,0.0361354766675684,1,"SE"
"ENSMUSG00000038346","Zfp384",0.122,-0.122,0.036234618335544,1,"SE"
"ENSMUSG00000020262","Adarb1",0.126,-0.126,0.0364041865932972,1,"A5SS"
"ENSMUSG00000022123","Scel",0.165,-0.165,0.036929135764511,1,"SE"
"ENSMUSG00000079484","Phyhd1",0.103,-0.103,0.0370167570171685,1,"A5SS"
"ENSMUSG00000033488","Cryzl2",0.14,-0.14,0.037079933881615,1,"SE"
"ENSMUSG00000032280","Tle3",0.134,0.134,0.0371919100834469,1,"A5SS"
"ENSMUSG00000034041","Lyl1",0.157,-0.157,0.0372889011847202,1,"A5SS"
"ENSMUSG00000021040","Slirp",0.161,-0.161,0.0374274977182473,1,"SE"
"ENSMUSG00000030922","Lyrm1",0.421,0.421,0.037562655028619,1,"SE"
"ENSMUSG00000022708","Zbtb20",0.209,-0.209,0.0376044336828009,1,"MXE"
"ENSMUSG00000028035","Dnajb4",0.113,-0.113,0.0378533638653613,1,"SE"
"ENSMUSG00000086877","A230072C01Rik",0.136,0.136,0.0379164870927095,1,"RI"
"ENSMUSG00000025665","Rps6ka6",0.134,0.134,0.0384077976628598,1,"A3SS"
"ENSMUSG00000021868","Ppif",0.155,-0.155,0.0386346583054236,1,"RI"
"ENSMUSG00000020072","Pbld2",0.167,-0.167,0.0389427118370901,1,"SE"
"ENSMUSG00002076083","Klhl17",0.123,-0.123,0.0390203416167572,1,"A5SS"
"ENSMUSG00000038917","3930402G23Rik",0.113,-0.113,0.0390554293598756,1,"SE"
"ENSMUSG00000054252","Fgfr3",0.163,-0.163,0.0392776989050624,1,"RI"
"ENSMUSG00000071724","Smpd5",0.158,-0.158,0.0395823408372379,1,"SE"
"ENSMUSG00000059708","Akap17b",0.196,0.196,0.0397802453447522,1,"SE"
"ENSMUSG00000062991","Nrg1",0.229,-0.229,0.0401486478372949,2,"SE"
"ENSMUSG00000030322","Mbd4",0.153,0.153,0.0403513735451249,1,"A5SS"
"ENSMUSG00000038495","Otud7b",0.201,-0.201,0.0405405353982071,2,"SE,MXE"
"ENSMUSG00000015501","Hivep2",0.138,-0.138,0.0405585836356155,1,"SE"
"ENSMUSG00000008305","Tle1",0.131,-0.131,0.0408294623129418,1,"SE"
"ENSMUSG00000038517","Tbkbp1",0.103,0.103,0.0409929984900128,1,"A3SS"
"ENSMUSG00000075289","Carns1",0.185,0.185,0.0411710677011618,1,"SE"
"ENSMUSG00000034303","Ccdc15",0.186,-0.186,0.0418290725453011,1,"A5SS"
"ENSMUSG00000032712","Resf1",0.13,0.13,0.0418596775616783,1,"SE"
"ENSMUSG00000043085","Tmem82",0.149,0.149,0.0422531288179133,1,"RI"
"ENSMUSG00000027678","Ncoa3",0.106,0.106,0.0423249615067846,1,"A3SS"
"ENSMUSG00000026005","Rpe",0.122,0.122,0.042373525672066,1,"SE"
"ENSMUSG00000021280","Exoc3l4",0.13,-0.13,0.0424106193960655,1,"SE"
"ENSMUSG00000026107","Nabp1",0.12,0.12,0.04243713764142,1,"A5SS"
"ENSMUSG00000020078","Vps26a",0.211,-0.211,0.0425619405381936,1,"SE"
"ENSMUSG00000058290","Espl1",0.163,0.163,0.042607594370548,1,"A3SS"
"ENSMUSG00000011148","Adssl1",0.145,0.145,0.0428160338128054,1,"MXE"
"ENSMUSG00000045555","Mettl24",0.149,-0.149,0.0434804285075908,1,"SE"
"ENSMUSG00000000958","Slc7a7",0.167,0.167,0.0437142086930944,1,"MXE"
"ENSMUSG00000029420","Rimbp2",0.103,0.103,0.0437142086930944,1,"MXE"
"ENSMUSG00000021514","Zfp369",0.115,0.115,0.0442401722203466,1,"SE"
"ENSMUSG00000032599","Ip6k2",0.131,0.131,0.044401227577591,1,"SE"
"ENSMUSG00000024137","E4f1",0.115,0.115,0.0447377318871449,1,"RI"
"ENSMUSG00000074874","Ctla2b",0.105,-0.105,0.0449510589036202,1,"SE"
"ENSMUSG00000045503","Sys1",0.156,0.156,0.0449526278135182,1,"SE"
"ENSMUSG00000022299","Slc25a32",0.109,0.109,0.0451963936521442,1,"MXE"
"ENSMUSG00000036893","Ehmt1",0.12,-0.12,0.045442495293569,1,"SE"
"ENSMUSG00000048279","Sacs",0.166,0.166,0.0455419660223283,1,"SE"
"ENSMUSG00000000127","Fer",0.313,-0.313,0.0455578070570707,1,"MXE"
"ENSMUSG00000018761","Mpdu1",0.103,-0.103,0.0455683447353291,1,"SE"
"ENSMUSG00000033526","Ppip5k1",0.176,0.176,0.0459003690023199,1,"SE"
"ENSMUSG00000090626","Tex9",0.212,-0.212,0.0464557865275345,1,"A5SS"
"ENSMUSG00000032258","Lca5",0.285,0.285,0.0464786352753702,1,"SE"
"ENSMUSG00000061904","Slc25a3",0.168,-0.168,0.0465149128204989,1,"SE"
"ENSMUSG00000028559","Osbpl9",0.19,-0.19,0.0470514406833366,2,"SE"
"ENSMUSG00000043872","Zmym1",0.101,0.101,0.0471403094843515,1,"MXE"
"ENSMUSG00000090100","Ttbk2",0.108,-0.108,0.0472622688132966,1,"SE"
"ENSMUSG00000063160","Numbl",0.132,-0.132,0.0473911802836961,1,"SE"
"ENSMUSG00000015243","Abca1",0.12,0.12,0.0483734095950714,1,"SE"
"ENSMUSG00000026718","Stam",0.143,0.143,0.0487516491673954,1,"SE"
"ENSMUSG00000059291","Rpl11",0.169,0.169,0.04888873059737,1,"SE"
"ENSMUSG00000041225","Arhgap12",0.116,0.116,0.0490154190451444,1,"SE"
"ENSMUSG00000060261","Gtf2i",0.123,0.123,0.0495043507073225,1,"SE"
"ENSMUSG00000113204","Gm46430",0.324,-0.324,0.0498277729635883,1,"SE"
"ENSMUSG00000000386","Mx1",0.312,-0.312,0.0498350464452013,1,"SE"
