"event_key","gene_symbol","chr","exon_start","exon_end","exon_length","size_category","r_srrm3","p_srrm3","r_srrm4","p_srrm4","srrm3_class"
"chr13:-:68723136:68723509:68720819:68725706","Mtrr","chr13",68723136,68723509,373,"regular (>50bp)",0.00494103851187833,0.987840808845108,-0.108562697895409,0.736988076467356,"weak"
"chr13:-:68723136:68723509:68720819:68727661","Mtrr","chr13",68723136,68723509,373,"regular (>50bp)",0.0942941809832937,0.770677014252834,0.209288732383794,0.513872166829204,"weak"
"chr13:-:68725706:68725824:68720819:68727661","Mtrr","chr13",68725706,68725824,118,"regular (>50bp)",0.120330071597181,0.709518143722472,0.221737164438427,0.48854538179764,"weak"
"chr13:-:68725706:68725824:68723509:68727661","Mtrr","chr13",68725706,68725824,118,"regular (>50bp)",-0.151381930130541,0.638609429997829,-0.051028486221996,0.874857055053771,"weak"
"chr13:-:68727661:68727815:68725824:68728669","Mtrr","chr13",68727661,68727815,154,"regular (>50bp)",-0.235840067159316,0.460556134151292,0.127628570598824,0.692636382402045,"weak"
"chr13:-:68728669:68728834:68727815:68730183","Mtrr","chr13",68728669,68728834,165,"regular (>50bp)",-0.325076912247157,0.302533131002333,-0.457848480700984,0.134461519183248,"weak"
"chr13:-:67899728:67899824:67897841:67900506","Zfp85","chr13",67899728,67899824,96,"regular (>50bp)",-0.0477941795058452,0.882739007678655,-0.147784326832014,0.646696686160233,"weak"
"chr13:-:67869565:67869664:67859126:67872306","Zfp65","chr13",67869565,67869664,99,"regular (>50bp)",0.202601598370827,0.527709355655634,-0.13834330463768,0.668085362836417,"weak"
"chr13:-:67869565:67869664:67859126:67877179","Zfp65","chr13",67869565,67869664,99,"regular (>50bp)",0.182306303668022,0.570651523991583,0.0522919561872426,0.871780795764332,"weak"
"chr13:-:67644303:67644330:67642848:67648529","Zfp58","chr13",67644303,67644330,27,"microexon (<=30bp)",0.566616227286536,0.0547465431001306,0.629390278754122,0.0283132406764436,"moderate"
"chr13:-:67648020:67648036:67642848:67648489","Zfp58","chr13",67648020,67648036,16,"microexon (<=30bp)",-0.746821511107864,0.00525743744058204,-0.500708731016853,0.0973037990846702,"strong"
"chr13:-:67629837:67629964:67629381:67632259","Zfp874b","chr13",67629837,67629964,127,"regular (>50bp)",-0.157679021219933,0.62454089167076,-0.381052638157094,0.221671518945633,"weak"
"chr13:-:67629837:67629964:67629381:67632339","Zfp874b","chr13",67629837,67629964,127,"regular (>50bp)",-0.00959213814172822,0.976397243215607,-0.0258096900574369,0.936540346166449,"weak"
"chr13:-:67629837:67629976:67629381:67632259","Zfp874b","chr13",67629837,67629976,139,"regular (>50bp)",-0.146818818765681,0.648873135558952,-0.385503684933207,0.215869779169904,"weak"
"chr13:-:67629837:67629976:67629381:67632339","Zfp874b","chr13",67629837,67629976,139,"regular (>50bp)",-0.00716614207165678,0.982365779713144,-0.0200781490624326,0.950615479323313,"weak"
"chr13:-:67595482:67595551:67591453:67596939","Zfp874a","chr13",67595482,67595551,69,"regular (>50bp)",0.166711663766278,0.604561012916393,0.311487066088445,0.324348262881178,"weak"
"chr13:-:67495906:67496033:67493509:67508622","Zfp953","chr13",67495906,67496033,127,"regular (>50bp)",-0.424636245984609,0.168843424255013,-0.508368237688729,0.0914832193276803,"moderate"
"chr19:+:18667593:18667734:18656631:18668780","Carnmt1","chr19",18667593,18667734,141,"regular (>50bp)",-0.00559304900846593,0.986236430036457,-0.442612254550472,0.149613559179239,"weak"
"chr19:+:18668780:18668959:18656631:18671012","Carnmt1","chr19",18668780,18668959,179,"regular (>50bp)",0.0131187960535282,0.9677228700357,-0.0793106084311755,0.806449251831186,"weak"
"chr19:+:18671012:18671126:18656631:18680724","Carnmt1","chr19",18671012,18671126,114,"regular (>50bp)",0.220383947930427,0.491270788207438,0.608938215266006,0.035594729226479,"weak"
"chr19:+:18671012:18671126:18656631:18681383","Carnmt1","chr19",18671012,18671126,114,"regular (>50bp)",-0.642616899353954,0.0242186955176739,-0.0831090167593628,0.797345812081677,"moderate"
"chr19:+:18680724:18680828:18656631:18681383","Carnmt1","chr19",18680724,18680828,104,"regular (>50bp)",-0.470879715159002,0.122322558567323,-0.182124740255067,0.571041889105979,"moderate"
"chr19:+:18680724:18680828:18671126:18681383","Carnmt1","chr19",18680724,18680828,104,"regular (>50bp)",0.0068949650516095,0.98303299745948,-0.138677878582936,0.66732338777523,"weak"
"chr13:-:64445068:64445200:64423670:64456635","Prxl2c","chr13",64445068,64445200,132,"regular (>50bp)",-0.113526746694572,0.725363447537237,-0.46848996366566,0.124492695283554,"weak"
"chr13:-:64445068:64445200:64440042:64456635","Prxl2c","chr13",64445068,64445200,132,"regular (>50bp)",0.191178551559168,0.551707887810304,0.229405400229958,0.47323203704683,"weak"
"chr13:-:64456906:64456960:64456741:64460080","Prxl2c","chr13",64456906,64456960,54,"regular (>50bp)",0.385153352281668,0.216323057080917,0.0721559507967264,0.823655648356347,"weak"
"chr13:-:64344793:64344859:64344489:64349145","Cdc14b","chr13",64344793,64344859,66,"regular (>50bp)",0.450017616890923,0.142118854963049,0.414821881672717,0.179968749529283,"moderate"
"chr13:-:64349145:64349262:64344489:64353084","Cdc14b","chr13",64349145,64349262,117,"regular (>50bp)",0.0174136574592388,0.957163399057443,-0.485477401560948,0.10960478689937,"weak"
"chr13:-:64353084:64353231:64349262:64356920","Cdc14b","chr13",64353084,64353231,147,"regular (>50bp)",0.164209014276388,0.610072613759481,-0.426375537692912,0.166918154589569,"weak"
"chr13:-:64353311:64353397:64349262:64356920","Cdc14b","chr13",64353311,64353397,86,"regular (>50bp)",0.346362290947208,0.270066940683734,0.463460359612748,0.129142018779897,"weak"
"chr13:-:64368493:64368560:64367762:64373385","Cdc14b","chr13",64368493,64368560,67,"regular (>50bp)",-0.281105794748657,0.376111443259206,-0.437452557442299,0.154982239424203,"weak"
"chr13:-:64373385:64373462:64368560:64391447","Cdc14b","chr13",64373385,64373462,77,"regular (>50bp)",0.37791776000386,0.225813403844326,0.0281938623708486,0.93069015074876,"weak"
"chr13:-:64373385:64373462:64368560:64422404","Cdc14b","chr13",64373385,64373462,77,"regular (>50bp)",-0.237168512117928,0.457959248124744,-0.383328998819233,0.218692789029581,"weak"
"chr13:-:64391447:64391540:64373462:64394338","Cdc14b","chr13",64391447,64391540,93,"regular (>50bp)",-0.281105794748657,0.376111443259206,-0.437452557442299,0.154982239424203,"weak"
"chr13:-:64291968:64292088:64290160:64293343","Zfp367","chr13",64291968,64292088,120,"regular (>50bp)",0.090632871085443,0.77938302814582,0.174695583415078,0.587105369160775,"weak"
"chr15:+:99199667:99199865:99193154:99201163","Prpf40b","chr15",99199667,99199865,198,"regular (>50bp)",0.371422298719618,0.234541937120152,0.296554194694809,0.349280048797489,"weak"
"chr15:+:99199667:99199865:99193154:99201921","Prpf40b","chr15",99199667,99199865,198,"regular (>50bp)",0.471316171467378,0.121928909922314,0.223617818481872,0.48476912283287,"moderate"
"chr15:+:99199667:99199865:99193309:99201163","Prpf40b","chr15",99199667,99199865,198,"regular (>50bp)",-0.149823696085061,0.642107898456334,-0.0460711558661988,0.886942020702592,"weak"
"chr15:+:99199667:99199865:99193309:99201921","Prpf40b","chr15",99199667,99199865,198,"regular (>50bp)",-0.146694281939763,0.649154050697774,-0.294003846902038,0.353637391124424,"weak"
"chr15:+:99201163:99201244:99193154:99201921","Prpf40b","chr15",99201163,99201244,81,"regular (>50bp)",0.421289624621102,0.172587089103518,0.0757965503556499,0.814890912312449,"moderate"
"chr15:+:99201163:99201244:99193309:99201921","Prpf40b","chr15",99201163,99201244,81,"regular (>50bp)",-0.130751330379544,0.68545183161975,-0.281146369423592,0.37603960860053,"weak"
"chr15:+:99201163:99201244:99199865:99201921","Prpf40b","chr15",99201163,99201244,81,"regular (>50bp)",-0.237168512117928,0.457959248124744,-0.383328998819233,0.218692789029581,"weak"
"chr15:+:99203046:99203074:99202371:99203288","Prpf40b","chr15",99203046,99203074,28,"microexon (<=30bp)",0.0830431564879829,0.797503461787592,-0.0283000477169472,0.930429668256523,"weak"
"chr15:+:99203288:99203314:99202371:99203421","Prpf40b","chr15",99203288,99203314,26,"microexon (<=30bp)",0.290320370631455,0.359981355722439,-0.0848535141708517,0.793172556162464,"weak"
"chr15:+:99212458:99212575:99207916:99212723","Prpf40b","chr15",99212458,99212575,117,"regular (>50bp)",-0.120256976583152,0.709687837842995,0.355769802325599,0.25638708992162,"weak"
"chr15:+:99212479:99212575:99207916:99212723","Prpf40b","chr15",99212479,99212575,96,"regular (>50bp)",-0.124489857122873,0.699881140574373,0.32899465928492,0.296400671407009,"weak"
"chr15:+:99213360:99213450:99213167:99213603","Prpf40b","chr15",99213360,99213450,90,"regular (>50bp)",0.336378729347406,0.285034203515471,0.484633428787109,0.110315086802984,"weak"
"chr15:+:99213360:99213462:99213167:99213603","Prpf40b","chr15",99213360,99213462,102,"regular (>50bp)",0.328897420446147,0.296552027361594,0.496215902746553,0.100830931859484,"weak"
"chr15:+:99213363:99213450:99213167:99213603","Prpf40b","chr15",99213363,99213450,87,"regular (>50bp)",0.321026293337033,0.308947450115425,0.461495729453961,0.130988411555194,"weak"
"chr15:+:99213363:99213462:99213167:99213603","Prpf40b","chr15",99213363,99213462,99,"regular (>50bp)",0.360334735183102,0.249897769988739,0.493041223598009,0.103374117868208,"weak"
"chr15:+:99213603:99213781:99213450:99213967","Prpf40b","chr15",99213603,99213781,178,"regular (>50bp)",-0.463618011668442,0.128994594280004,-0.568535916846155,0.0537491039366233,"moderate"
"chr15:+:99213715:99213781:99213450:99213967","Prpf40b","chr15",99213715,99213781,66,"regular (>50bp)",-0.463043683302625,0.129532192141398,-0.567628247180224,0.0542191157636818,"moderate"
"chr13:-:63685295:63685422:63682222:63687046","Ptch1","chr13",63685295,63685422,127,"regular (>50bp)",0.182429341177171,0.570387051553075,0.320223221168772,0.310228044907571,"weak"
"chr13:-:63711436:63711629:63695999:63720905","Ptch1","chr13",63711436,63711629,193,"regular (>50bp)",-0.265867303001868,0.403588862815636,-0.238910902323193,0.454563672848278,"weak"
"chr13:-:63464997:63465096:63460617:63465166","Fancc","chr13",63464997,63465096,99,"regular (>50bp)",0.0143981911585494,0.964576743686845,-0.0167632449118387,0.958762154652822,"weak"
"chr13:-:63495233:63495398:63488289:63508009","Fancc","chr13",63495233,63495398,165,"regular (>50bp)",0.202171098129993,0.528605587608175,0.103018204259418,0.750031957604773,"weak"
"chr13:-:63508009:63508074:63495398:63545896","Fancc","chr13",63508009,63508074,65,"regular (>50bp)",-0.183099466545611,0.568947462048376,0.430943866163068,0.161927542524048,"weak"
"chr13:-:63509392:63509506:63508074:63545896","Fancc","chr13",63509392,63509506,114,"regular (>50bp)",0.0430222362079573,0.894385817983886,-0.120682932265291,0.708699128684511,"weak"
"chr13:-:63550655:63550852:63548132:63579263","Fancc","chr13",63550655,63550852,197,"regular (>50bp)",-0.437121489448394,0.155330849174259,-0.376009426314123,0.228357294436932,"moderate"
"chr13:+:63208848:63209008:63181003:63215853","Aopep","chr13",63208848,63209008,160,"regular (>50bp)",0.303215350836942,0.33803542722938,0.133254009120357,0.679711087019122,"weak"
"chr13:+:63304359:63304549:63216099:63318754","Aopep","chr13",63304359,63304549,190,"regular (>50bp)",-0.34998958386428,0.264743521327302,0.0558741336161861,0.863068006740137,"weak"
"chr13:+:63421039:63421163:63420470:63429955","Aopep","chr13",63421039,63421163,124,"regular (>50bp)",-0.257361736405721,0.419351789428372,-0.543923324267055,0.0675338935045297,"weak"
"chr13:+:63421039:63421163:63420919:63429955","Aopep","chr13",63421039,63421163,124,"regular (>50bp)",-0.0604324599034614,0.852001303057575,-0.319967564306532,0.310636337248307,"weak"
"chr13:+:63429955:63430072:63388145:63444671","Aopep","chr13",63429955,63430072,117,"regular (>50bp)",0.276686673571121,0.383977684644277,0.203457241176103,0.525929981998043,"weak"
"chr13:+:63448418:63448607:63446670:63448935","Aopep","chr13",63448418,63448607,189,"regular (>50bp)",0.018386463189135,0.954772452520096,0.195419342180018,0.54274613697171,"weak"
"chr13:+:63448935:63449120:63446670:63449592","Aopep","chr13",63448935,63449120,185,"regular (>50bp)",-0.129476963147967,0.688380925446251,-0.457570010278998,0.134729122874432,"weak"
"chr13:-:62823332:62823459:62823123:62853943","Platr25","chr13",62823332,62823459,127,"regular (>50bp)",-0.0720427608491985,0.82392845471331,-0.0169797524665498,0.958229949495576,"weak"
"chr13:-:62871911:62872031:62854070:62886705","Platr25","chr13",62871911,62872031,120,"regular (>50bp)",0.771959139808511,0.00326367672711961,0.416247849546811,0.178324653675387,"strong"
"chr13:-:62871911:62872031:62856023:62886705","Platr25","chr13",62871911,62872031,120,"regular (>50bp)",0.660709552665848,0.0193370254397439,0.385060452991596,0.216443351263338,"moderate"
"chr13:-:62886705:62886912:62854070:62894415","Platr25","chr13",62886705,62886912,207,"regular (>50bp)",-0.281105794748657,0.376111443259206,-0.437452557442299,0.154982239424203,"weak"
"chr13:-:62886705:62886912:62854070:62908395","Platr25","chr13",62886705,62886912,207,"regular (>50bp)",0.362828546821127,0.246393800238074,-0.053584759388489,0.868634804289912,"weak"
"chr13:-:62886705:62886912:62872031:62908395","Platr25","chr13",62886705,62886912,207,"regular (>50bp)",0.212962244570932,0.506339151171274,-0.013801891837277,0.966043032236069,"weak"
"chr13:-:62887065:62887178:62886912:62894415","Platr25","chr13",62887065,62887178,113,"regular (>50bp)",-0.189178068632526,0.555956437590865,-0.0930560797007284,0.773618355958693,"weak"
"chr13:-:62887065:62887178:62886912:62908395","Platr25","chr13",62887065,62887178,113,"regular (>50bp)",0.0332429872560117,0.918311508516417,-0.189964429115788,0.554284795151118,"weak"
"chr13:-:62894415:62894645:62886912:62908395","Platr25","chr13",62894415,62894645,230,"regular (>50bp)",0.56346140307506,0.0564137214174381,0.27258296166616,0.391357509143523,"moderate"
"chr13:-:62894415:62894650:62887178:62908395","Platr25","chr13",62894415,62894650,235,"regular (>50bp)",0.166460093567076,0.605114197475976,0.0455855294242492,0.888127108575517,"weak"
"chr17:-:74524021:74524098:74509360:74532426","Memo1","chr17",74524021,74524098,77,"regular (>50bp)",-0.325198139938091,0.302342318271864,-0.0559470467560043,0.862890805208892,"weak"
"chr17:-:74524021:74524098:74509360:74548899","Memo1","chr17",74524021,74524098,77,"regular (>50bp)",0.0357715813527334,0.912118395548981,0.352927135109335,0.260477255086022,"weak"
"chr17:-:74524021:74524098:74509360:74562222","Memo1","chr17",74524021,74524098,77,"regular (>50bp)",-0.320061323790669,0.310486565714565,-0.0405531270985254,0.900419797914774,"weak"
"chr17:-:74527482:74527535:74509360:74532426","Memo1","chr17",74527482,74527535,53,"regular (>50bp)",-0.0202644851421894,0.950157663748606,0.257456390487548,0.419174719483009,"weak"
"chr17:-:74527482:74527535:74524098:74532426","Memo1","chr17",74527482,74527535,53,"regular (>50bp)",0.0311206132955451,0.923512926701424,0.293458881077059,0.354572206704167,"weak"
"chr17:-:74532426:74532569:74509360:74548899","Memo1","chr17",74532426,74532569,143,"regular (>50bp)",-0.00410748228352236,0.989891970201853,0.349673238883323,0.265205352863825,"weak"
"chr17:-:74532426:74532569:74509360:74551969","Memo1","chr17",74532426,74532569,143,"regular (>50bp)",0.227327524641374,0.477359430455156,-0.122138470144553,0.705323721003579,"weak"
"chr17:-:74532426:74532569:74509360:74562222","Memo1","chr17",74532426,74532569,143,"regular (>50bp)",-0.317708335801102,0.314257332847033,-0.134786564507314,0.676203320948948,"weak"
"chr17:-:74532426:74532569:74524098:74548899","Memo1","chr17",74532426,74532569,143,"regular (>50bp)",0.467421021264889,0.125471505384609,0.0955415598133134,0.767716433749951,"moderate"
"chr17:-:74532426:74532569:74524098:74562222","Memo1","chr17",74532426,74532569,143,"regular (>50bp)",-0.237168512117928,0.457959248124744,-0.383328998819233,0.218692789029581,"weak"
"chr17:-:74548899:74549011:74509360:74551969","Memo1","chr17",74548899,74549011,112,"regular (>50bp)",0.217773233763734,0.49654813120295,-0.131006026201432,0.684866895988065,"weak"
"chr17:-:74548899:74549011:74509360:74562222","Memo1","chr17",74548899,74549011,112,"regular (>50bp)",-0.360532536023814,0.249618785136928,-0.379125799118136,0.224211856567851,"weak"
"chr17:-:74548899:74549011:74524098:74562222","Memo1","chr17",74548899,74549011,112,"regular (>50bp)",-0.237168512117928,0.457959248124744,-0.383328998819233,0.218692789029581,"weak"
"chr17:-:74548899:74549011:74532569:74551969","Memo1","chr17",74548899,74549011,112,"regular (>50bp)",-0.0511597903300822,0.87453728494113,-0.0836295995659346,0.796099938269215,"weak"
"chr17:-:74548899:74549011:74532569:74562222","Memo1","chr17",74548899,74549011,112,"regular (>50bp)",0.0576604971827677,0.858728275463244,-0.0515505932832415,0.873585649099025,"weak"
"chr17:-:74551969:74552082:74509360:74562222","Memo1","chr17",74551969,74552082,113,"regular (>50bp)",-0.32285399476518,0.306043929143689,-0.0614891649038342,0.849439259987671,"weak"
"chr17:-:74551969:74552082:74532569:74562222","Memo1","chr17",74551969,74552082,113,"regular (>50bp)",0.0575579880437326,0.858977211740726,-0.123637319633832,0.701852963047936,"weak"
"chr17:-:74551969:74552082:74549011:74562222","Memo1","chr17",74551969,74552082,113,"regular (>50bp)",0.377131640117329,0.226859268384279,0.263265011358351,0.408379537020564,"weak"
"chr17:-:74562222:74562291:74509360:74565418","Memo1","chr17",74562222,74562291,69,"regular (>50bp)",-0.424636245984609,0.168843424255014,-0.508368237688729,0.0914832193276804,"moderate"
