Gene	Comparison	EventType	dPSI	FDR	Chromosome	Start	End	ExonLength	IGV_coordinate	IGV_narrow
Prpf39	KO_vs_Neg	SE	0.181	0.00303	chr12	65090779	65090898	119	chr12:65090279-65091398	chr12:65090679-65090998
Zbtb18	KO_vs_Neg	SE	0.181	0.00315	chr1	177272304	177272388	84	chr1:177271804-177272888	chr1:177272204-177272488
Ccdc62	KO_vs_Neg	SE	0.181	0.00592	chr5	124089814	124089930	116	chr5:124089314-124090430	chr5:124089714-124090030
Ywhag	KO_vs_Neg	SE	-0.181	0.0271	chr5	135961370	135961496	126	chr5:135960870-135961996	chr5:135961270-135961596
Tmem161b	KO_vs_Neg	MXE	-0.18	0.00624	chr13	84431422	84432304	NA	chr13:84430922-84432804	chr13:84431322-84432404
Gba2	KO_vs_Neg	RI	0.18	0.00563	chr4	43569180	43569955	NA	chr4:43568680-43570455	chr4:43569080-43570055
Kctd17	KO_vs_Neg	SE	-0.18	9.9e-11	chr15	78321100	78321194	94	chr15:78320600-78321694	chr15:78321000-78321294
Crocc	KO_vs_Neg	SE	-0.18	5.01e-08	chr4	140774082	140774166	84	chr4:140773582-140774666	chr4:140773982-140774266
Crlf2	KO_vs_Neg	SE	-0.18	2.34e-07	chr5	109703372	109703526	154	chr5:109702872-109704026	chr5:109703272-109703626
Slc25a53	KO_vs_Neg	SE	-0.18	3.91e-05	chrX	135928738	135928903	165	chrX:135928238-135929403	chrX:135928638-135929003
Dock9	KO_vs_Neg	SE	-0.18	4.4e-05	chr14	121797806	121797812	6	chr14:121797306-121798312	chr14:121797706-121797912
Gm20707	KO_vs_Neg	SE	-0.18	0.000709	chr4	147880114	147880184	70	chr4:147879614-147880684	chr4:147880014-147880284
Cpt1b	KO_vs_Neg	SE	0.18	0.000714	chr15	89306327	89306412	85	chr15:89305827-89306912	chr15:89306227-89306512
Ccdc163	KO_vs_Neg	SE	0.18	0.00323	chr4	116566436	116566470	34	chr4:116565936-116566970	chr4:116566336-116566570
Atxn2l	KO_vs_Neg	A5SS	0.179	4.28e-06	chr7	126091929	126092173	NA	chr7:126091429-126092673	chr7:126091829-126092273
Asxl2	KO_vs_Neg	MXE	0.179	0.00044	chr12	3507061	3519593	NA	chr12:3506561-3520093	chr12:3506961-3519693
Flywch1	KO_vs_Neg	SE	0.179	0	chr17	23989208	23989306	98	chr17:23988708-23989806	chr17:23989108-23989406
Exoc7	KO_vs_Neg	SE	-0.179	1.17e-07	chr11	116184100	116184139	39	chr11:116183600-116184639	chr11:116184000-116184239
Ep400	KO_vs_Neg	SE	-0.179	4.51e-07	chr5	110848387	110848630	243	chr5:110847887-110849130	chr5:110848287-110848730
Aak1	KO_vs_Neg	SE	-0.179	0.000197	chr6	86947972	86948068	96	chr6:86947472-86948568	chr6:86947872-86948168
Phf19	KO_vs_Neg	SE	0.179	0.00071	chr2	34788935	34789023	88	chr2:34788435-34789523	chr2:34788835-34789123
Synj1	KO_vs_Neg	SE	-0.179	0.0035	chr16	90744953	90745001	48	chr16:90744453-90745501	chr16:90744853-90745101
Usp40	KO_vs_Neg	SE	-0.179	0.0284	chr1	87896117	87896171	54	chr1:87895617-87896671	chr1:87896017-87896271
Ttc12	KO_vs_Neg	RI	0.178	0.0154	chr9	49383161	49383843	NA	chr9:49382661-49384343	chr9:49383061-49383943
Fam178b	KO_vs_Neg	SE	-0.178	0.00104	chr1	36624996	36625080	84	chr1:36624496-36625580	chr1:36624896-36625180
Evi5	KO_vs_Neg	SE	0.178	0.0311	chr5	108020466	108020521	55	chr5:108019966-108021021	chr5:108020366-108020621
Nipal3	KO_vs_Neg	SE	-0.177	5.36e-07	chr4	135182183	135182215	32	chr4:135181683-135182715	chr4:135182083-135182315
Zc3h4	KO_vs_Neg	SE	-0.177	8.96e-05	chr7	16166698	16166947	249	chr7:16166198-16167447	chr7:16166598-16167047
Celf3	KO_vs_Neg	SE	-0.177	0.000701	chr3	94394441	94394695	254	chr3:94393941-94395195	chr3:94394341-94394795
Plekha5	KO_vs_Neg	SE	-0.177	0.00289	chr6	140526072	140526261	189	chr6:140525572-140526761	chr6:140525972-140526361
Prss36	KO_vs_Neg	SE	-0.177	0.0124	chr7	127533310	127533452	142	chr7:127532810-127533952	chr7:127533210-127533552
Stard10	KO_vs_Neg	SE	-0.177	0.0238	chr7	100992390	100992494	104	chr7:100991890-100992994	chr7:100992290-100992594
2810403D21Rik	KO_vs_Neg	SE	-0.177	0.0475	chrX	107901873	107901978	105	chrX:107901373-107902478	chrX:107901773-107902078
Nr1h2	KO_vs_Neg	A3SS	-0.176	3.77e-07	chr7	44201378	44201767	NA	chr7:44200878-44202267	chr7:44201278-44201867
Tbp	KO_vs_Neg	RI	0.176	0	chr17	15721415	15721619	NA	chr17:15720915-15722119	chr17:15721315-15721719
Ssh3	KO_vs_Neg	RI	0.176	0.0243	chr19	4314341	4315177	NA	chr19:4313841-4315677	chr19:4314241-4315277
Adgrl1	KO_vs_Neg	SE	-0.176	1.53e-06	chr8	84652890	84652905	15	chr8:84652390-84653405	chr8:84652790-84653005
Dennd1a	KO_vs_Neg	SE	-0.176	1.41e-05	chr2	37695083	37695212	129	chr2:37694583-37695712	chr2:37694983-37695312
Catsperg1	KO_vs_Neg	SE	-0.176	0.00192	chr7	28884861	28885018	157	chr7:28884361-28885518	chr7:28884761-28885118
Sgk1	KO_vs_Neg	SE	0.176	0.00292	chr10	21845347	21845423	76	chr10:21844847-21845923	chr10:21845247-21845523
Trmt1	KO_vs_Neg	SE	-0.176	0.00584	chr8	85417430	85417576	146	chr8:85416930-85418076	chr8:85417330-85417676
Ica1	KO_vs_Neg	SE	-0.176	0.00604	chr6	8775783	8775930	147	chr6:8775283-8776430	chr6:8775683-8776030
Porcn	KO_vs_Neg	A5SS	-0.175	3.15e-05	chrX	8064444	8065391	NA	chrX:8063944-8065891	chrX:8064344-8065491
Mtf2	KO_vs_Neg	A5SS	0.175	0.000279	chr5	108217027	108217389	NA	chr5:108216527-108217889	chr5:108216927-108217489
Psap	KO_vs_Neg	MXE	0.175	0	chr10	60134876	60135338	NA	chr10:60134376-60135838	chr10:60134776-60135438
Tenm4	KO_vs_Neg	SE	-0.175	0.000519	chr7	96378555	96378732	177	chr7:96378055-96379232	chr7:96378455-96378832
Usp40	KO_vs_Neg	SE	0.175	0.0024	chr1	87895231	87895320	89	chr1:87894731-87895820	chr1:87895131-87895420
Ankrd24	KO_vs_Neg	SE	-0.175	0.00996	chr10	81470698	81470819	121	chr10:81470198-81471319	chr10:81470598-81470919
Idua	KO_vs_Neg	RI	0.174	0.0252	chr5	108827976	108828363	NA	chr5:108827476-108828863	chr5:108827876-108828463
Clic3	KO_vs_Neg	RI	0.174	0.0264	chr2	25348315	25348788	NA	chr2:25347815-25349288	chr2:25348215-25348888
Clasp2	KO_vs_Neg	SE	-0.174	0	chr9	113707817	113707841	24	chr9:113707317-113708341	chr9:113707717-113707941
Dctn4	KO_vs_Neg	SE	-0.174	1.79e-08	chr18	60678428	60678449	21	chr18:60677928-60678949	chr18:60678328-60678549
Napg	KO_vs_Neg	SE	0.174	0.00514	chr18	63116444	63116462	18	chr18:63115944-63116962	chr18:63116344-63116562
Sema3b	KO_vs_Neg	SE	-0.174	0.00742	chr9	107482645	107482786	141	chr9:107482145-107483286	chr9:107482545-107482886
BC004004	KO_vs_Neg	SE	0.174	0.0106	chr17	29501033	29501241	208	chr17:29500533-29501741	chr17:29500933-29501341
Fancc	KO_vs_Neg	SE	0.174	0.0183	chr13	63545896	63545991	95	chr13:63545396-63546491	chr13:63545796-63546091
A730017L22Rik	KO_vs_Neg	SE	-0.174	0.0399	chr2	130725748	130725907	159	chr2:130725248-130726407	chr2:130725648-130726007
Acy3	KO_vs_Neg	A3SS	0.173	0.00434	chr19	4036822	4036951	NA	chr19:4036322-4037451	chr19:4036722-4037051
Cacnb1	KO_vs_Neg	MXE	0.173	0.0296	chr11	97901452	97902323	NA	chr11:97900952-97902823	chr11:97901352-97902423
Hand2os1	KO_vs_Neg	RI	0.173	0.00336	chr8	57757299	57760210	NA	chr8:57756799-57760710	chr8:57757199-57760310
Mfsd6	KO_vs_Neg	SE	-0.173	0.000199	chr1	52697857	52697882	25	chr1:52697357-52698382	chr1:52697757-52697982
Rpusd1	KO_vs_Neg	SE	-0.173	0.0112	chr17	25947225	25947365	140	chr17:25946725-25947865	chr17:25947125-25947465
Adgrl2	KO_vs_Neg	A3SS	0.172	0.0364	chr3	148526608	148526690	NA	chr3:148526108-148527190	chr3:148526508-148526790
Naa10	KO_vs_Neg	RI	0.172	0.000186	chrX	72963107	72963475	NA	chrX:72962607-72963975	chrX:72963007-72963575
Coq6	KO_vs_Neg	RI	0.172	0.008	chr12	84417029	84418332	NA	chr12:84416529-84418832	chr12:84416929-84418432
Magi1	KO_vs_Neg	SE	-0.172	0	chr6	93657769	93657858	89	chr6:93657269-93658358	chr6:93657669-93657958
Tpd52l2	KO_vs_Neg	SE	-0.172	1.4e-10	chr2	181152296	181152323	27	chr2:181151796-181152823	chr2:181152196-181152423
Eef1d	KO_vs_Neg	SE	-0.172	0.00417	chr15	75777734	75777749	15	chr15:75777234-75778249	chr15:75777634-75777849
Irf7	KO_vs_Neg	SE	-0.172	0.0381	chr7	140844135	140844228	93	chr7:140843635-140844728	chr7:140844035-140844328
Rasa2	KO_vs_Neg	SE	0.171	0.000114	chr9	96448068	96448175	107	chr9:96447568-96448675	chr9:96447968-96448275
Nudt13	KO_vs_Neg	SE	0.171	0.00426	chr14	20345155	20345334	179	chr14:20344655-20345834	chr14:20345055-20345434
Strn3	KO_vs_Neg	SE	0.171	0.0238	chr12	51680361	51680502	141	chr12:51679861-51681002	chr12:51680261-51680602
Actl6b	KO_vs_Neg	SE	-0.171	0.0308	chr5	137552774	137552940	166	chr5:137552274-137553440	chr5:137552674-137553040
Gm5535	KO_vs_Neg	SE	-0.171	0.0322	chr2	144031060	144031153	93	chr2:144030560-144031653	chr2:144030960-144031253
Tmed1	KO_vs_Neg	RI	0.17	0.00486	chr9	21420226	21420647	NA	chr9:21419726-21421147	chr9:21420126-21420747
Necap2	KO_vs_Neg	SE	-0.17	6.98e-11	chr4	140798891	140799006	115	chr4:140798391-140799506	chr4:140798791-140799106
Lrrfip2	KO_vs_Neg	SE	0.17	0.00891	chr9	110999323	110999392	69	chr9:110998823-110999892	chr9:110999223-110999492
Ppp4r1l-ps	KO_vs_Neg	SE	-0.17	0.0392	chr2	173490962	173491160	198	chr2:173490462-173491660	chr2:173490862-173491260
Gm1976	KO_vs_Neg	SE	0.17	0.0423	chr17	95128042	95128169	127	chr17:95127542-95128669	chr17:95127942-95128269
Ehbp1l1	KO_vs_Neg	A5SS	0.169	0.00224	chr19	5767689	5770435	NA	chr19:5767189-5770935	chr19:5767589-5770535
Il15ra	KO_vs_Neg	A5SS	-0.169	0.039	chr2	11723074	11723269	NA	chr2:11722574-11723769	chr2:11722974-11723369
Cdk11b	KO_vs_Neg	RI	0.169	7.26e-07	chr4	155709987	155710230	NA	chr4:155709487-155710730	chr4:155709887-155710330
Rabgap1l	KO_vs_Neg	RI	0.169	0.000133	chr1	160568321	160568501	NA	chr1:160567821-160569001	chr1:160568221-160568601
Ankrd24	KO_vs_Neg	RI	-0.169	0.00531	chr10	81475140	81475770	NA	chr10:81474640-81476270	chr10:81475040-81475870
1700029J07Rik	KO_vs_Neg	RI	0.169	0.0169	chr8	46426540	46428289	NA	chr8:46426040-46428789	chr8:46426440-46428389
Tor1aip2	KO_vs_Neg	SE	-0.169	2.39e-07	chr1	155916820	155916880	60	chr1:155916320-155917380	chr1:155916720-155916980
Srrt	KO_vs_Neg	SE	-0.169	6.38e-07	chr5	137299579	137299909	330	chr5:137299079-137300409	chr5:137299479-137300009
Bmf	KO_vs_Neg	SE	-0.169	0.00582	chr2	118377774	118377851	77	chr2:118377274-118378351	chr2:118377674-118377951
Cop1	KO_vs_Neg	SE	0.169	0.0215	chr1	159094326	159094386	60	chr1:159093826-159094886	chr1:159094226-159094486
Grin1	KO_vs_Neg	SE	-0.169	0.0287	chr2	25184449	25184560	111	chr2:25183949-25185060	chr2:25184349-25184660
Aprt	KO_vs_Neg	A3SS	0.168	0.00141	chr8	123302857	123302991	NA	chr8:123302357-123303491	chr8:123302757-123303091
Syt14	KO_vs_Neg	MXE	-0.168	2.69e-06	chr1	192669025	192709325	NA	chr1:192668525-192709825	chr1:192668925-192709425
Med24	KO_vs_Neg	RI	-0.168	1.47e-08	chr11	98607239	98608968	NA	chr11:98606739-98609468	chr11:98607139-98609068
Rims2	KO_vs_Neg	SE	-0.168	2.39e-10	chr15	39449929	39450181	252	chr15:39449429-39450681	chr15:39449829-39450281
Exoc7	KO_vs_Neg	SE	-0.168	4.18e-08	chr11	116188396	116188489	93	chr11:116187896-116188989	chr11:116188296-116188589
Rgl1	KO_vs_Neg	SE	0.168	0.000811	chr1	152499568	152499679	111	chr1:152499068-152500179	chr1:152499468-152499779
Mrpl4	KO_vs_Neg	SE	-0.168	0.000894	chr9	20918729	20918836	107	chr9:20918229-20919336	chr9:20918629-20918936
Adgrl2	KO_vs_Neg	SE	0.168	0.00112	chr3	148526915	148527044	129	chr3:148526415-148527544	chr3:148526815-148527144
Zdhhc2	KO_vs_Neg	SE	-0.168	0.00183	chr8	40900091	40900186	95	chr8:40899591-40900686	chr8:40899991-40900286
Brme1	KO_vs_Neg	SE	0.168	0.00337	chr8	84888928	84889033	105	chr8:84888428-84889533	chr8:84888828-84889133
Slc9b2	KO_vs_Neg	SE	-0.168	0.0182	chr3	135024040	135024221	181	chr3:135023540-135024721	chr3:135023940-135024321
Wnk1	KO_vs_Neg	SE	-0.167	2.45e-10	chr6	119905083	119905110	27	chr6:119904583-119905610	chr6:119904983-119905210
Cadm1	KO_vs_Neg	SE	-0.167	2.74e-05	chr9	47740674	47740707	33	chr9:47740174-47741207	chr9:47740574-47740807
Vps29	KO_vs_Neg	SE	-0.167	0.00112	chr5	122494856	122494868	12	chr5:122494356-122495368	chr5:122494756-122494968
Uspl1	KO_vs_Neg	SE	0.167	0.00123	chr5	149124517	149124686	169	chr5:149124017-149125186	chr5:149124417-149124786
Dctn1	KO_vs_Neg	SE	-0.167	0.013	chr6	83160917	83160938	21	chr6:83160417-83161438	chr6:83160817-83161038
Psd	KO_vs_Neg	SE	0.167	0.0157	chr19	46314605	46314621	16	chr19:46314105-46315121	chr19:46314505-46314721
9630028I04Rik	KO_vs_Neg	SE	0.167	0.0329	chr17	27458358	27458522	164	chr17:27457858-27459022	chr17:27458258-27458622
Chn1	KO_vs_Neg	SE	0.167	0.0484	chr2	73537262	73537376	114	chr2:73536762-73537876	chr2:73537162-73537476
Arhgap26	KO_vs_Neg	A3SS	-0.166	0.00481	chr18	39490790	39490881	NA	chr18:39490290-39491381	chr18:39490690-39490981
Gas5	KO_vs_Neg	A5SS	0.166	3.73e-08	chr1	160863777	160864734	NA	chr1:160863277-160865234	chr1:160863677-160864834
Dmpk	KO_vs_Neg	RI	0.166	0.0121	chr7	18825863	18826179	NA	chr7:18825363-18826679	chr7:18825763-18826279
Erc1	KO_vs_Neg	SE	-0.166	6.54e-07	chr6	119595806	119595873	67	chr6:119595306-119596373	chr6:119595706-119595973
Clk4	KO_vs_Neg	SE	0.166	2.05e-05	chr11	51158991	51159058	67	chr11:51158491-51159558	chr11:51158891-51159158
Acox3	KO_vs_Neg	SE	-0.166	0.00849	chr5	35755658	35755755	97	chr5:35755158-35756255	chr5:35755558-35755855
Adcyap1r1	KO_vs_Neg	SE	-0.166	0.0115	chr6	55464643	55464727	84	chr6:55464143-55465227	chr6:55464543-55464827
Pigp	KO_vs_Neg	SE	-0.166	0.0132	chr16	94166213	94166332	119	chr16:94165713-94166832	chr16:94166113-94166432
1500004A13Rik	KO_vs_Neg	SE	0.166	0.0192	chr3	88732438	88732721	283	chr3:88731938-88733221	chr3:88732338-88732821
Lcor	KO_vs_Neg	SE	0.166	0.0232	chr19	41534313	41534446	133	chr19:41533813-41534946	chr19:41534213-41534546
Slc25a14	KO_vs_Neg	SE	-0.166	0.0333	chrX	47717012	47717060	48	chrX:47716512-47717560	chrX:47716912-47717160
Gm12610	KO_vs_Neg	A3SS	0.165	0.0061	chr4	89309939	89310180	NA	chr4:89309439-89310680	chr4:89309839-89310280
Mybpc2	KO_vs_Neg	MXE	-0.165	0.00904	chr7	44154989	44155671	NA	chr7:44154489-44156171	chr7:44154889-44155771
Snx32	KO_vs_Neg	RI	0.165	0.0365	chr19	5546343	5547053	NA	chr19:5545843-5547553	chr19:5546243-5547153
Cldnd1	KO_vs_Neg	SE	0.165	2.81e-11	chr16	58549535	58549586	51	chr16:58549035-58550086	chr16:58549435-58549686
Fchsd2	KO_vs_Neg	SE	-0.165	3.23e-08	chr7	100895508	100895580	72	chr7:100895008-100896080	chr7:100895408-100895680
Map2	KO_vs_Neg	SE	0.165	1.57e-05	chr1	66470685	66470778	93	chr1:66470185-66471278	chr1:66470585-66470878
Zzz3	KO_vs_Neg	SE	0.165	0.00388	chr3	152152265	152152326	61	chr3:152151765-152152826	chr3:152152165-152152426
Ryr2	KO_vs_Neg	SE	-0.165	0.0162	chr13	11905719	11905734	15	chr13:11905219-11906234	chr13:11905619-11905834
Nfya	KO_vs_Neg	A3SS	0.164	0.041	chr17	48699367	48699528	NA	chr17:48698867-48700028	chr17:48699267-48699628
Irak3	KO_vs_Neg	A5SS	-0.164	0.00188	chr10	120000945	120001116	NA	chr10:120000445-120001616	chr10:120000845-120001216
Pdlim5	KO_vs_Neg	MXE	0.164	0.0191	chr3	142010465	142012059	NA	chr3:142009965-142012559	chr3:142010365-142012159
Tcea2	KO_vs_Neg	RI	0.164	0.00674	chr2	181327982	181328545	NA	chr2:181327482-181329045	chr2:181327882-181328645
Srrm3	KO_vs_Neg	SE	-0.164	2.51e-09	chr5	135895980	135896000	20	chr5:135895480-135896500	chr5:135895880-135896100
Uspl1	KO_vs_Neg	SE	0.164	2.45e-05	chr5	149124517	149124644	127	chr5:149124017-149125144	chr5:149124417-149124744
Sec24c	KO_vs_Neg	SE	-0.164	0.000148	chr14	20735279	20735348	69	chr14:20734779-20735848	chr14:20735179-20735448
Slc9b2	KO_vs_Neg	SE	-0.164	0.000341	chr3	135021641	135021711	70	chr3:135021141-135022211	chr3:135021541-135021811
Ptk2	KO_vs_Neg	SE	0.164	0.00255	chr15	73236889	73237044	155	chr15:73236389-73237544	chr15:73236789-73237144
Crem	KO_vs_Neg	A3SS	0.163	0.00343	chr18	3276693	3276775	NA	chr18:3276193-3277275	chr18:3276593-3276875
Ppox	KO_vs_Neg	A3SS	-0.163	0.0169	chr1	171107003	171107167	NA	chr1:171106503-171107667	chr1:171106903-171107267
Ist1	KO_vs_Neg	RI	0.163	0	chr8	110402007	110403482	NA	chr8:110401507-110403982	chr8:110401907-110403582
Srsf3	KO_vs_Neg	SE	-0.163	1.37e-12	chr17	29258427	29258883	456	chr17:29257927-29259383	chr17:29258327-29258983
Zfyve27	KO_vs_Neg	SE	-0.163	1.15e-06	chr19	42174058	42174079	21	chr19:42173558-42174579	chr19:42173958-42174179
Pcbp3	KO_vs_Neg	SE	-0.163	1.78e-06	chr10	76686055	76686182	127	chr10:76685555-76686682	chr10:76685955-76686282
Cdc42bpa	KO_vs_Neg	SE	-0.163	4.27e-05	chr1	179946300	179946348	48	chr1:179945800-179946848	chr1:179946200-179946448
Rapgef1	KO_vs_Neg	SE	-0.163	8.58e-05	chr2	29609604	29609862	258	chr2:29609104-29610362	chr2:29609504-29609962
Cdc14b	KO_vs_Neg	SE	0.163	0.000341	chr13	64373385	64373462	77	chr13:64372885-64373962	chr13:64373285-64373562
Zdhhc1	KO_vs_Neg	SE	-0.163	0.00102	chr8	106210820	106211059	239	chr8:106210320-106211559	chr8:106210720-106211159
Ryr1	KO_vs_Neg	SE	-0.163	0.00247	chr7	28744343	28744361	18	chr7:28743843-28744861	chr7:28744243-28744461
Prss36	KO_vs_Neg	SE	-0.163	0.00295	chr7	127532738	127533004	266	chr7:127532238-127533504	chr7:127532638-127533104
Gm47157	KO_vs_Neg	SE	0.163	0.00673	chr13	34967892	34968041	149	chr13:34967392-34968541	chr13:34967792-34968141
Arfgap1	KO_vs_Neg	SE	0.163	0.0249	chr2	180620963	180621020	57	chr2:180620463-180621520	chr2:180620863-180621120
Gt(ROSA)26Sor	KO_vs_Neg	A5SS	0.162	0.00188	chr6	113054028	113054153	NA	chr6:113053528-113054653	chr6:113053928-113054253
Echdc2	KO_vs_Neg	A5SS	-0.162	0.00539	chr4	108027057	108027423	NA	chr4:108026557-108027923	chr4:108026957-108027523
Map3k4	KO_vs_Neg	SE	-0.162	1.98e-11	chr17	12461536	12461692	156	chr17:12461036-12462192	chr17:12461436-12461792
Acot8	KO_vs_Neg	SE	0.162	1.7e-06	chr2	164644916	164645053	137	chr2:164644416-164645553	chr2:164644816-164645153
Erc1	KO_vs_Neg	SE	-0.162	4.57e-06	chr6	119711041	119711053	12	chr6:119710541-119711553	chr6:119710941-119711153
Orai2	KO_vs_Neg	SE	-0.162	0.000155	chr5	136196678	136196741	63	chr5:136196178-136197241	chr5:136196578-136196841
Cyrib	KO_vs_Neg	SE	-0.162	0.00691	chr15	63829433	63829516	83	chr15:63828933-63830016	chr15:63829333-63829616
Platr25	KO_vs_Neg	SE	-0.162	0.00725	chr13	62871911	62872031	120	chr13:62871411-62872531	chr13:62871811-62872131
Kif21b	KO_vs_Neg	SE	-0.162	0.0132	chr1	136094899	136094938	39	chr1:136094399-136095438	chr1:136094799-136095038
Epn2	KO_vs_Neg	SE	-0.162	0.0236	chr11	61456647	61456720	73	chr11:61456147-61457220	chr11:61456547-61456820
Zfp984	KO_vs_Neg	A3SS	0.161	0.00686	chr4	147845677	147845782	NA	chr4:147845177-147846282	chr4:147845577-147845882
Ankle1	KO_vs_Neg	RI	0.161	2.51e-05	chr8	71859322	71860393	NA	chr8:71858822-71860893	chr8:71859222-71860493
Idua	KO_vs_Neg	RI	0.161	0.0163	chr5	108827976	108828363	NA	chr5:108827476-108828863	chr5:108827876-108828463
Sh3glb1	KO_vs_Neg	SE	-0.161	1.05e-10	chr3	144407568	144407607	39	chr3:144407068-144408107	chr3:144407468-144407707
Tafazzin	KO_vs_Neg	SE	-0.161	9.39e-05	chrX	73332267	73332320	53	chrX:73331767-73332820	chrX:73332167-73332420
Slc35b3	KO_vs_Neg	SE	0.161	0.000241	chr13	39128475	39128630	155	chr13:39127975-39129130	chr13:39128375-39128730
Zfp788	KO_vs_Neg	SE	0.161	0.00342	chr7	41292756	41292856	100	chr7:41292256-41293356	chr7:41292656-41292956
Gm6526	KO_vs_Neg	SE	-0.161	0.00707	chr14	43988175	43988357	182	chr14:43987675-43988857	chr14:43988075-43988457
Nudt13	KO_vs_Neg	SE	0.161	0.0127	chr14	20350654	20350747	93	chr14:20350154-20351247	chr14:20350554-20350847
Ttc23	KO_vs_Neg	SE	-0.161	0.0341	chr7	67312074	67312274	200	chr7:67311574-67312774	chr7:67311974-67312374
Fam131a	KO_vs_Neg	SE	-0.161	0.0471	chr16	20513517	20513579	62	chr16:20513017-20514079	chr16:20513417-20513679
Kif1b	KO_vs_Neg	A3SS	-0.16	0.00782	chr4	149342326	149342538	NA	chr4:149341826-149343038	chr4:149342226-149342638
Ctla2a	KO_vs_Neg	A5SS	0.16	3.06e-06	chr13	61084199	61084385	NA	chr13:61083699-61084885	chr13:61084099-61084485
Snap25	KO_vs_Neg	MXE	0.16	0	chr2	136611662	136612094	NA	chr2:136611162-136612594	chr2:136611562-136612194
Madd	KO_vs_Neg	MXE	0.16	0.00205	chr2	90988749	90989650	NA	chr2:90988249-90990150	chr2:90988649-90989750
Celf1	KO_vs_Neg	RI	0.16	3.99e-05	chr2	90843582	90849842	NA	chr2:90843082-90850342	chr2:90843482-90849942
Stk3	KO_vs_Neg	SE	-0.16	0	chr15	35115083	35115104	21	chr15:35114583-35115604	chr15:35114983-35115204
Myh10	KO_vs_Neg	SE	-0.16	0	chr11	68636760	68636790	30	chr11:68636260-68637290	chr11:68636660-68636890
Srgap3	KO_vs_Neg	SE	-0.16	4.87e-14	chr6	112704173	112704501	328	chr6:112703673-112705001	chr6:112704073-112704601
Edem3	KO_vs_Neg	SE	-0.16	5.75e-09	chr1	151688504	151688519	15	chr1:151688004-151689019	chr1:151688404-151688619
Dis3	KO_vs_Neg	SE	-0.16	2.07e-05	chr14	99336554	99336622	68	chr14:99336054-99337122	chr14:99336454-99336722
Baz2b	KO_vs_Neg	SE	-0.16	0.000521	chr2	59790164	59790449	285	chr2:59789664-59790949	chr2:59790064-59790549
Trim9	KO_vs_Neg	SE	-0.16	0.00385	chr12	70314007	70314040	33	chr12:70313507-70314540	chr12:70313907-70314140
Brsk2	KO_vs_Neg	SE	0.16	0.0113	chr7	141552656	141552751	95	chr7:141552156-141553251	chr7:141552556-141552851
Zbtb20	KO_vs_Neg	SE	0.16	0.0377	chr16	42892786	42892832	46	chr16:42892286-42893332	chr16:42892686-42892932
Slc39a11	KO_vs_Neg	SE	-0.16	0.044	chr11	113452831	113452950	119	chr11:113452331-113453450	chr11:113452731-113453050
Sorbs1	KO_vs_Neg	A3SS	0.159	8.65e-07	chr19	40287906	40288097	NA	chr19:40287406-40288597	chr19:40287806-40288197
Zfp869	KO_vs_Neg	SE	-0.159	0.00228	chr8	70166951	70167059	108	chr8:70166451-70167559	chr8:70166851-70167159
Arhgap39	KO_vs_Neg	SE	-0.159	0.0077	chr15	76614563	76614656	93	chr15:76614063-76615156	chr15:76614463-76614756
Txndc11	KO_vs_Neg	SE	-0.159	0.0134	chr16	10940533	10940631	98	chr16:10940033-10941131	chr16:10940433-10940731
Zfp644	KO_vs_Neg	SE	-0.159	0.0384	chr5	106843508	106843565	57	chr5:106843008-106844065	chr5:106843408-106843665
Gm11767	KO_vs_Neg	A3SS	0.158	0.00417	chr11	119826543	119827356	NA	chr11:119826043-119827856	chr11:119826443-119827456
Clasrp	KO_vs_Neg	RI	0.158	0.00258	chr7	19318394	19318748	NA	chr7:19317894-19319248	chr7:19318294-19318848
Gm15418	KO_vs_Neg	SE	-0.158	9e-08	chr8	11251499	11251592	93	chr8:11250999-11252092	chr8:11251399-11251692
Gas2	KO_vs_Neg	SE	-0.158	1.7e-06	chr7	51581111	51581174	63	chr7:51580611-51581674	chr7:51581011-51581274
Taf1	KO_vs_Neg	SE	-0.158	2.16e-06	chrX	100634339	100634345	6	chrX:100633839-100634845	chrX:100634239-100634445
Setd4	KO_vs_Neg	SE	-0.158	7.31e-05	chr16	93386798	93386973	175	chr16:93386298-93387473	chr16:93386698-93387073
Mrgprf	KO_vs_Neg	SE	0.158	8.55e-05	chr7	144861097	144861224	127	chr7:144860597-144861724	chr7:144860997-144861324
Tbce	KO_vs_Neg	SE	-0.158	0.000195	chr13	14178117	14178281	164	chr13:14177617-14178781	chr13:14178017-14178381
Setd4	KO_vs_Neg	SE	-0.158	0.000242	chr16	93390134	93390220	86	chr16:93389634-93390720	chr16:93390034-93390320
Arfip1	KO_vs_Neg	SE	0.158	0.0168	chr3	84426788	84427010	222	chr3:84426288-84427510	chr3:84426688-84427110
Srsf11	KO_vs_Neg	SE	-0.158	0.0345	chr3	157730334	157730398	64	chr3:157729834-157730898	chr3:157730234-157730498
Gm46430	KO_vs_Neg	A3SS	-0.157	0.0322	chr13	74730309	74730433	NA	chr13:74729809-74730933	chr13:74730209-74730533
Cyrib	KO_vs_Neg	MXE	0.157	0.000941	chr15	63829433	63894469	NA	chr15:63828933-63894969	chr15:63829333-63894569
Fbxo48	KO_vs_Neg	RI	0.157	0.00274	chr11	16903141	16903681	NA	chr11:16902641-16904181	chr11:16903041-16903781
