Supplementary Table 17:,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
DCTN4-HsaEX0018777-add_5-18,0.46,0.66,9.65,75.67,T1
DCTN4-HsaEX0018777-add_5-21,0,0.51,8.88,66.8,T1
DCTN4-HsaEX0018777-add_5-3,0.88,1.83,20.2,86.56,T1
DCTN4-HsaEX0018777-add_5-6,0.63,0.95,18.22,81.08,T1
DCTN4-HsaEX0018777-add_5-9,3.06,4.96,31.61,92.42,T1
DCTN4-HsaEX0018777-add_6-12,6,7.35,34.04,91.23,T1
DCTN4-HsaEX0018777-add_6-15,4.76,5.51,31.13,89.55,T1
DCTN4-HsaEX0018777-add_6-18,8.56,9.63,34.85,91.2,T1
DCTN4-HsaEX0018777-add_6-21,1.79,2.83,22.14,82.62,T1
DCTN4-HsaEX0018777-add_6-3,1.1,1.8,19.28,85.88,T1
DCTN4-HsaEX0018777-add_6-6,2.83,3.51,27.71,90.19,T1
DCTN4-HsaEX0018777-add_6-9,2.85,3.01,27.7,88.35,T1
DCTN4-HsaEX0018777-add_7-12,43.35,41,63.41,95.86,T1
DCTN4-HsaEX0018777-add_7-15,15.19,18.48,51.63,93.62,T1
DCTN4-HsaEX0018777-add_7-18,19.08,20.21,54.42,94.22,T1
DCTN4-HsaEX0018777-add_7-21,19.73,23.21,49.51,92.61,T1
DCTN4-HsaEX0018777-add_7-3,2.67,3.4,27.54,90.87,T1
DCTN4-HsaEX0018777-add_7-6,29.02,28.84,58.74,94.91,T1
DCTN4-HsaEX0018777-add_7-9,13.38,12.95,43.33,93.31,T1
DCTN4-HsaEX0018777-add_8-12,40.86,46.8,70.03,96.85,T1
DCTN4-HsaEX0018777-add_8-15,16.5,18.22,43.55,91.68,T1
DCTN4-HsaEX0018777-add_8-18,10.67,11.63,35.72,91.5,T1
DCTN4-HsaEX0018777-add_8-21,5.91,8.16,31.57,87.94,T1
DCTN4-HsaEX0018777-add_8-6,2.02,2.34,20.03,86.64,T1
DCTN4-HsaEX0018777-add_8-9,12.53,16.85,46.35,93.85,T1
DCTN4-HsaEX0018777-add_9-12,24.44,29.72,47.36,95,T1
DCTN4-HsaEX0018777-add_9-15,7.4,11.53,37.06,91.73,T1
DCTN4-HsaEX0018777-add_9-18,15.9,17.48,44.44,91.49,T1
DCTN4-HsaEX0018777-add_9-21,16.71,21.36,43.87,91.09,T1
DCTN4-HsaEX0018777-add_9-6,2.48,3.16,30.4,91.8,T1
DCTN4-HsaEX0018777-add_9-9,3.25,4.37,28.02,88.25,T1
DCTN4-HsaEX0018777-AdML,32.28,38.13,59.63,94.63,T1
DCTN4-HsaEX0018777-AGCmutAGG,3.16,5.03,34.58,92.18,T1
DCTN4-HsaEX0018777-AGCmutGAC,0,0,0,0,T1
DCTN4-HsaEX0018777-BP_12s,7.61,11.55,39.63,92.84,T1
DCTN4-HsaEX0018777-BP1-TAAmutCAT,2.68,3.31,22.03,87.41,T1
DCTN4-HsaEX0018777-BP2-TTAmutCTG,2.07,2.94,21.82,87.21,T1
DCTN4-HsaEX0018777-BPmut2-12,0.63,0.94,0.95,11.29,T1
DCTN4-HsaEX0018777-BPshift10,2.44,1.68,12.3,74.62,T1
DCTN4-HsaEX0018777-BPshift10-TGCadd-L2,5.58,6.78,24.8,85.39,T1
DCTN4-HsaEX0018777-BPshift10-TGCadd-R1,0.82,1.12,5.89,57.09,T1
DCTN4-HsaEX0018777-BPshift10-TGCadd-R2,1.63,1.56,8.31,71.34,T1
DCTN4-HsaEX0018777-BPshift20,1.9,1.87,4.18,46.67,T1
DCTN4-HsaEX0018777-CTGCT-ATGCG,8.49,9.94,40.17,92.14,T1
DCTN4-HsaEX0018777-CTGCT-ATGCT,0.89,1.24,19.2,86.58,T1
DCTN4-HsaEX0018777-CTGCT-CTGCG,17.32,23.91,52.75,94.74,T1
DCTN4-HsaEX0018777-CTGCT-TTGCC,1.8,1.69,14.63,81.12,T1
DCTN4-HsaEX0018777-CTGCT-TTGCG,1.93,2.62,18.49,83.11,T1
DCTN4-HsaEX0018777-CTGCT-TTGCT,0.62,0.62,5.13,60.04,T1
DCTN4-HsaEX0018777-GCTGC-AATGC,0.26,0.12,3.77,55,T1
DCTN4-HsaEX0018777-GCTGC-ACTGC,0.69,1.2,9.14,76.01,T1
DCTN4-HsaEX0018777-GCTGC-ATTGC,0.19,0.64,5.88,63.35,T1
DCTN4-HsaEX0018777-GCTGC-CATGC,0.25,0.38,4.22,61.44,T1
DCTN4-HsaEX0018777-GCTGC-CTTGC,0,0.46,4.12,62.87,T1
DCTN4-HsaEX0018777-GCTGC-TATGC,0.36,0.59,7.62,69.87,T1
DCTN4-HsaEX0018777-GCTGC-TCTGC,0.69,1.23,9.87,74.64,T1
DCTN4-HsaEX0018777-GCTGC-TGTGC,0.31,0.57,7.63,70.11,T1
DCTN4-HsaEX0018777-IgM,1.18,2.16,5.87,50.62,T1
DCTN4-HsaEX0018777-mutTCTC,0.35,0.86,2.66,38.65,T1
DCTN4-HsaEX0018777-rem-12,1.53,2.95,27.99,89.12,T1
DCTN4-HsaEX0018777-rem-15,0.7,1.66,22.79,87.77,T1
DCTN4-HsaEX0018777-rem-3,5.98,8,34.77,92.2,T1
DCTN4-HsaEX0018777-rem-6,5.05,5.95,30.38,90.11,T1
DCTN4-HsaEX0018777-rem-9,2.84,5.13,29.62,91.72,T1
DCTN4-HsaEX0018777-TGC4-1234rem4,0.17,0.47,3.91,52.62,T1
DCTN4-HsaEX0018777-TGC4-123rem3,0.39,0.74,2.83,45.14,T1
DCTN4-HsaEX0018777-TGC4-124rem3,0.77,1.12,10.96,77.19,T1
DCTN4-HsaEX0018777-TGC4-12rem2,2.36,2.14,22.69,88.1,T1
DCTN4-HsaEX0018777-TGC4-134rem3,0.76,0.52,10.1,71.2,T1
DCTN4-HsaEX0018777-TGC4-13rem2,0.78,0.89,7.92,75.75,T1
DCTN4-HsaEX0018777-TGC4-14rem2,0.45,1.4,13.28,80.02,T1
DCTN4-HsaEX0018777-TGC4-1rem1,2.51,2.66,23.84,87.18,T1
DCTN4-HsaEX0018777-TGC4-234rem3,0.56,0.48,4.6,59.04,T1
DCTN4-HsaEX0018777-TGC4-23rem2,0.91,0.8,3.65,52.07,T1
DCTN4-HsaEX0018777-TGC4-24rem2,0.66,0.72,12.05,78,T1
DCTN4-HsaEX0018777-TGC4-2rem1,1.57,2.56,24.76,89.55,T1
DCTN4-HsaEX0018777-TGC4-34rem2,0.54,0.79,10.73,76.42,T1
DCTN4-HsaEX0018777-TGC4-4rem1,0.89,1.45,15.91,80.36,T1
DCTN4-HsaEX0018777-TGCTA-TGCGT,7.55,12.49,43.59,94.12,T1
DCTN4-HsaEX0018777-TGCTA-TGCTG,10.85,14.52,41.42,91.71,T1
DCTN4-HsaEX0018777-TGCTA-TGCTT,1.71,2.25,23.47,87.72,T1
DCTN4-HsaEX0018777-U1cons,8.11,11.71,42.31,93.28,T1
DCTN4-HsaEX0018777-U6cons,11.86,12.12,47.61,95.25,T1
DCTN4-HsaEX0018777-WT,2.46,3,26.49,88.57,T1
DEPTOR-HsaEX1011407-add_0-12,2.91,5.12,25.63,86.4,T1
DEPTOR-HsaEX1011407-add_0-15,2.78,4.89,29.24,87.64,T1
DEPTOR-HsaEX1011407-add_0-18,4.19,8.61,26.33,87.71,T1
DEPTOR-HsaEX1011407-add_0-21,0.31,0.96,11.48,69,T1
DEPTOR-HsaEX1011407-add_0-3,0.12,0.18,5.68,58.45,T1
DEPTOR-HsaEX1011407-add_0-6,0,0.54,7.62,64.29,T1
DEPTOR-HsaEX1011407-add_0-9,1.63,1.43,16.33,78.04,T1
DEPTOR-HsaEX1011407-add_1-12,1.01,2.68,15.42,82.86,T1
DEPTOR-HsaEX1011407-add_1-15,0,0,11.11,64.29,T1
DEPTOR-HsaEX1011407-add_1-18,0,1.35,11.6,76.79,T1
DEPTOR-HsaEX1011407-add_1-21,0,0.2,6.71,63.39,T1
DEPTOR-HsaEX1011407-add_1-3,0.22,0.94,10.85,74.31,T1
DEPTOR-HsaEX1011407-add_1-6,0,0.34,6.27,63.51,T1
DEPTOR-HsaEX1011407-add_1-9,0.78,1.32,16.22,79.8,T1
DEPTOR-HsaEX1011407-add_10-12,0,0.8,8.55,73.69,T1
DEPTOR-HsaEX1011407-add_10-15,0,0.38,6.14,63.11,T1
DEPTOR-HsaEX1011407-add_10-18,3.85,7.74,24.63,85.83,T1
DEPTOR-HsaEX1011407-add_10-21,4.32,4.88,30.87,83.93,T1
DEPTOR-HsaEX1011407-add_10-3,0,0.5,10.77,70.12,T1
DEPTOR-HsaEX1011407-add_10-6,0.17,0.81,10.86,73.25,T1
DEPTOR-HsaEX1011407-add_10-9,0.67,1.24,12.59,79.09,T1
DEPTOR-HsaEX1011407-add_11-12,1.34,1.88,12.01,77.34,T1
DEPTOR-HsaEX1011407-add_11-15,0,0.25,5.01,55.26,T1
DEPTOR-HsaEX1011407-add_11-18,0,0.18,5.47,55.82,T1
DEPTOR-HsaEX1011407-add_11-21,0,0.13,4.17,56.2,T1
DEPTOR-HsaEX1011407-add_11-3,0.13,0.7,3.94,52.61,T1
DEPTOR-HsaEX1011407-add_11-6,0,0,3.58,45.95,T1
DEPTOR-HsaEX1011407-add_11-9,0,0.46,7.11,65.56,T1
DEPTOR-HsaEX1011407-add_12-12,2.05,3.1,20.35,86.9,T1
DEPTOR-HsaEX1011407-add_12-15,0.22,0.31,7.83,67.01,T1
DEPTOR-HsaEX1011407-add_12-18,0.14,0.25,8.82,69.56,T1
DEPTOR-HsaEX1011407-add_12-21,0.11,1.16,8.38,70.25,T1
DEPTOR-HsaEX1011407-add_12-3,0,0.22,4.71,52.5,T1
DEPTOR-HsaEX1011407-add_12-6,0.11,1.09,13.34,75.52,T1
DEPTOR-HsaEX1011407-add_12-9,0.38,1.85,15.36,79.96,T1
DEPTOR-HsaEX1011407-add_13-12,3.87,6.4,29.1,88.43,T1
DEPTOR-HsaEX1011407-add_13-15,2.55,5.3,27.01,82.94,T1
DEPTOR-HsaEX1011407-add_13-18,13.37,21.65,42.64,88.65,T1
DEPTOR-HsaEX1011407-add_13-21,2.06,4.89,18.16,80.69,T1
DEPTOR-HsaEX1011407-add_13-3,0.3,1,11.48,73.68,T1
DEPTOR-HsaEX1011407-add_13-6,0,0,4.45,42.41,T1
DEPTOR-HsaEX1011407-add_13-9,0.46,1.04,9.24,71.89,T1
DEPTOR-HsaEX1011407-add_14-12,0,0.97,8.48,64.94,T1
DEPTOR-HsaEX1011407-add_14-15,0.12,1.15,11.03,69.5,T1
DEPTOR-HsaEX1011407-add_14-18,0,0.12,3.53,46.51,T1
DEPTOR-HsaEX1011407-add_14-21,0.14,0.55,8.3,68.66,T1
DEPTOR-HsaEX1011407-add_14-3,0,0.19,5.38,55.82,T1
DEPTOR-HsaEX1011407-add_14-6,0,0.15,4.49,53.95,T1
DEPTOR-HsaEX1011407-add_14-9,0.16,0.54,8.36,68.01,T1
DEPTOR-HsaEX1011407-add_2-12,0,0.07,1.98,38.38,T1
DEPTOR-HsaEX1011407-add_2-15,0,0.99,10.84,76.72,T1
DEPTOR-HsaEX1011407-add_2-18,0.26,0.87,13.46,74.01,T1
DEPTOR-HsaEX1011407-add_2-21,0,0.13,5.78,58.75,T1
DEPTOR-HsaEX1011407-add_2-3,0,0,2.4,36.53,T1
DEPTOR-HsaEX1011407-add_2-6,0,0.09,1.95,43.16,T1
DEPTOR-HsaEX1011407-add_2-9,0,0,2.99,36.93,T1
DEPTOR-HsaEX1011407-add_3-12,0.62,0.29,9.65,65.73,T1
DEPTOR-HsaEX1011407-add_3-15,0.1,0.47,4.9,57.28,T1
DEPTOR-HsaEX1011407-add_3-18,0.19,0.58,11.74,63.61,T1
DEPTOR-HsaEX1011407-add_3-21,8.63,12.21,35.67,89.42,T1
DEPTOR-HsaEX1011407-add_3-3,0,0,1.94,35.12,T1
DEPTOR-HsaEX1011407-add_3-6,0,0,7.88,61.85,T1
DEPTOR-HsaEX1011407-add_3-9,0.23,0.9,9.23,64.48,T1
DEPTOR-HsaEX1011407-add_4-12,0,1.03,9.84,67.7,T1
DEPTOR-HsaEX1011407-add_4-15,2.8,1.82,17.88,86.11,T1
DEPTOR-HsaEX1011407-add_4-18,3.98,7.36,28.09,88.61,T1
DEPTOR-HsaEX1011407-add_4-21,1.12,2.44,9.57,71.29,T1
DEPTOR-HsaEX1011407-add_4-3,0,0.42,7.47,61.99,T1
DEPTOR-HsaEX1011407-add_4-6,,,,,T1
DEPTOR-HsaEX1011407-add_4-9,0,0.66,5.26,57.89,T1
DEPTOR-HsaEX1011407-add_5-12,0,0.34,5.61,56.72,T1
DEPTOR-HsaEX1011407-add_5-15,0,0,1.74,27.74,T1
DEPTOR-HsaEX1011407-add_5-18,0,0,2.77,44.64,T1
DEPTOR-HsaEX1011407-add_5-21,0,0.26,4.74,44.86,T1
DEPTOR-HsaEX1011407-add_5-3,0,0.08,6.76,63.38,T1
DEPTOR-HsaEX1011407-add_5-6,0,0.09,3.41,51.12,T1
DEPTOR-HsaEX1011407-add_5-9,0,0.13,5.3,51.32,T1
DEPTOR-HsaEX1011407-add_6-12,0.35,1,7.66,62.72,T1
DEPTOR-HsaEX1011407-add_6-15,0.2,0.46,5.14,57.05,T1
DEPTOR-HsaEX1011407-add_6-18,0,0.27,5.52,60.77,T1
DEPTOR-HsaEX1011407-add_6-21,2.96,7.6,25.54,84.71,T1
DEPTOR-HsaEX1011407-add_6-3,0,0.88,4.69,59.76,T1
DEPTOR-HsaEX1011407-add_6-6,0.12,0.85,5.86,56.49,T1
DEPTOR-HsaEX1011407-add_6-9,0.13,0.84,11.73,68.54,T1
DEPTOR-HsaEX1011407-add_7-12,1.88,3.41,20.6,82.19,T1
DEPTOR-HsaEX1011407-add_7-15,2.41,3,18.06,80.88,T1
DEPTOR-HsaEX1011407-add_7-18,1.99,4.04,20.35,77.34,T1
DEPTOR-HsaEX1011407-add_7-21,0.38,1.5,14.04,78.26,T1
DEPTOR-HsaEX1011407-add_7-3,0,0.19,3.88,60,T1
DEPTOR-HsaEX1011407-add_7-6,0.73,1.39,10.33,78.4,T1
DEPTOR-HsaEX1011407-add_7-9,0,0.56,9.54,62.96,T1
DEPTOR-HsaEX1011407-add_8-12,3.29,5.51,26.3,86.29,T1
DEPTOR-HsaEX1011407-add_8-15,2.05,4.6,23.12,82.19,T1
DEPTOR-HsaEX1011407-add_8-18,0.94,2.6,16.23,81.58,T1
DEPTOR-HsaEX1011407-add_8-21,0.39,0.51,6.77,67.13,T1
DEPTOR-HsaEX1011407-add_8-6,0.44,1.43,11.87,75.21,T1
DEPTOR-HsaEX1011407-add_8-9,0.33,1.46,12.83,77.81,T1
DEPTOR-HsaEX1011407-add_9-12,0.89,2.78,17.23,79.08,T1
DEPTOR-HsaEX1011407-add_9-15,6.4,11.24,26.26,88.45,T1
DEPTOR-HsaEX1011407-add_9-18,2.5,6.34,28.51,83.58,T1
DEPTOR-HsaEX1011407-add_9-21,0.15,1.93,11.34,68.43,T1
DEPTOR-HsaEX1011407-add_9-6,0,0,5.02,63.37,T1
DEPTOR-HsaEX1011407-add_9-9,0.57,1.49,11.42,75,T1
DEPTOR-HsaEX1011407-addTCTC,0,0.15,5.83,54.94,T1
DEPTOR-HsaEX1011407-AdML,0,0,0,0.62,T1
DEPTOR-HsaEX1011407-AGCmutAGG,0.13,0.51,7.13,51.69,T1
DEPTOR-HsaEX1011407-AGCmutGAC,0,0,0,0,T1
DEPTOR-HsaEX1011407-BP_13s,0,0.11,2.48,31.51,T1
DEPTOR-HsaEX1011407-BP1-TAAmutCAT,0,0.12,3.88,54.3,T1
DEPTOR-HsaEX1011407-BP2-TGAmutCGG,0,0,1.44,23.41,T1
DEPTOR-HsaEX1011407-BP3-TAAmutCAT,0,0.1,4.6,48.54,T1
DEPTOR-HsaEX1011407-BPmut1,0,0.3,4.93,54.14,T1
DEPTOR-HsaEX1011407-BPmut2-13,0,0.32,3.63,50.12,T1
DEPTOR-HsaEX1011407-BPmut2-23,0,0,2.25,24.48,T1
DEPTOR-HsaEX1011407-BPshift10,0,0,3.09,32.26,T1
DEPTOR-HsaEX1011407-BPshift10-TGCadd-L1,0.35,0.23,3.79,39.61,T1
DEPTOR-HsaEX1011407-BPshift10-TGCadd-L2,0,0,1.44,10.51,T1
DEPTOR-HsaEX1011407-BPshift10-TGCadd-L3,0,0,0,4.43,T1
DEPTOR-HsaEX1011407-BPshift10-TGCadd-R1,0,0.33,2.36,28.4,T1
DEPTOR-HsaEX1011407-BPshift10-TGCadd-R2,0,0.11,0.51,6.36,T1
DEPTOR-HsaEX1011407-BPshift10-TGCadd-R3,0,0,2.05,16.61,T1
DEPTOR-HsaEX1011407-BPshift20,0,0.12,0,1.65,T1
DEPTOR-HsaEX1011407-BPshift20-TGCadd-L1,0,0,0,2.19,T1
DEPTOR-HsaEX1011407-BPshift20-TGCadd-L2,0,0,0,4.02,T1
DEPTOR-HsaEX1011407-BPshift20-TGCadd-L3,0,0,1.42,1.16,T1
DEPTOR-HsaEX1011407-BPshift20-TGCadd-R1,0,0,0,0.47,T1
DEPTOR-HsaEX1011407-BPshift20-TGCadd-R2,0,0,0,0,T1
DEPTOR-HsaEX1011407-BPshift20-TGCadd-R3,0,0,0,0.38,T1
DEPTOR-HsaEX1011407-CTGCC-ATGCG,0,0.25,2.23,36.52,T1
DEPTOR-HsaEX1011407-CTGCC-ATGCT,0,0,5.48,51.81,T1
DEPTOR-HsaEX1011407-CTGCC-CTGCT,0,0,1.19,17.76,T1
DEPTOR-HsaEX1011407-CTGCC-TTGCC,0.15,0.51,3.01,40.67,T1
DEPTOR-HsaEX1011407-CTGCC-TTGCG,0,0,2.33,34.23,T1
DEPTOR-HsaEX1011407-CTGCC-TTGCT,0,0,3.05,45.18,T1
DEPTOR-HsaEX1011407-full_TGCadd-L1,0,0,1.52,24.97,T1
DEPTOR-HsaEX1011407-fullTGCadd-R1,0,0,0,0,T1
DEPTOR-HsaEX1011407-GCTGC-AATGC,0,0.55,6.73,65.83,T1
DEPTOR-HsaEX1011407-GCTGC-ACTGC,0,0.11,3.74,53.21,T1
DEPTOR-HsaEX1011407-GCTGC-ATTGC,0.13,0.11,3.69,47.97,T1
DEPTOR-HsaEX1011407-GCTGC-CATGC,0.32,2.81,17,82.23,T1
DEPTOR-HsaEX1011407-GCTGC-CTTGC,0,0.5,3.98,41.28,T1
DEPTOR-HsaEX1011407-GCTGC-TATGC,0.57,0,7.77,63.81,T1
DEPTOR-HsaEX1011407-GCTGC-TCTGC,0.35,0.6,6.23,53.02,T1
DEPTOR-HsaEX1011407-GCTGC-TGTGC,0,0.27,5.3,59.11,T1
DEPTOR-HsaEX1011407-IgM,0,0.09,0,0,T1
DEPTOR-HsaEX1011407-mid_TGCadd-R1,0,0,4.16,52.15,T1
DEPTOR-HsaEX1011407-rem-12,0,0.08,3.35,38.58,T1
DEPTOR-HsaEX1011407-rem-15,0.04,0.13,3.38,38.71,T1
DEPTOR-HsaEX1011407-rem-3,0.05,0.07,5.64,60.17,T1
DEPTOR-HsaEX1011407-rem-6,0.04,0,1.89,26.15,T1
DEPTOR-HsaEX1011407-rem-9,0,0,3.2,39.32,T1
DEPTOR-HsaEX1011407-TGC2-12rem2,0,0,0,0,T1
DEPTOR-HsaEX1011407-TGC2-2rem1,0,0,1.07,22.01,T1
DEPTOR-HsaEX1011407-TGCCT-TGCTG,0,0,1.41,25.85,T1
DEPTOR-HsaEX1011407-U1cons,6.93,13.7,41.01,93.28,T1
DEPTOR-HsaEX1011407-U6cons,1.4,4.7,28.94,90.91,T1
DEPTOR-HsaEX1011407-WT,0,0.13,4.62,49.97,T1
EPS15L1-HsaEX6093676-addTCTC,96.02,96.66,95.68,99.09,T1
EPS15L1-HsaEX6093676-AdML,97.55,97.57,97.4,98.24,T1
EPS15L1-HsaEX6093676-AGAmutAGG,97.01,97.26,96.71,97.78,T1
EPS15L1-HsaEX6093676-AGAmutGAC,0,0,0,0,T1
EPS15L1-HsaEX6093676-BP_12s,97.86,98.67,98.66,99.24,T1
EPS15L1-HsaEX6093676-BP_13s,83.48,80.43,77.97,79.82,T1
EPS15L1-HsaEX6093676-BP1-TGAmutCGG,95.11,95.72,95.99,94.1,T1
EPS15L1-HsaEX6093676-BP2-TGAmutCGG,96.67,95.22,96.32,99.16,T1
EPS15L1-HsaEX6093676-BP3-TGAmutCGG,97.75,98.34,97.98,99.23,T1
EPS15L1-HsaEX6093676-BPmut2-12,92.78,94.23,92.95,95.12,T1
EPS15L1-HsaEX6093676-BPmut2-13,97.03,96.32,96.24,97.43,T1
EPS15L1-HsaEX6093676-BPmut2-23,98.86,98.39,96.4,98.71,T1
EPS15L1-HsaEX6093676-BPmut3,97.21,97.5,96.29,97.14,T1
EPS15L1-HsaEX6093676-BPshift10,46.31,45.56,48.29,62.72,T1
EPS15L1-HsaEX6093676-BPshift10-TGCadd-L1,16.29,17.18,24.25,68.18,T1
EPS15L1-HsaEX6093676-BPshift10-TGCadd-L2,1.62,1.54,6.73,62.92,T1
EPS15L1-HsaEX6093676-BPshift10-TGCadd-L3,1.19,2.88,5.24,47.94,T1
EPS15L1-HsaEX6093676-BPshift10-TGCadd-R1,2.56,2.54,4.87,33.08,T1
EPS15L1-HsaEX6093676-BPshift20,0,0,0,0.21,T1
EPS15L1-HsaEX6093676-BPshift20-TGCadd-L1,,,,,T1
EPS15L1-HsaEX6093676-BPshift20-TGCadd-L2,0,0,0.19,0,T1
EPS15L1-HsaEX6093676-BPshift20-TGCadd-L3,4.58,6.09,5.83,31.6,T1
EPS15L1-HsaEX6093676-BPshift20-TGCadd-R1,0,0,0,0.47,T1
EPS15L1-HsaEX6093676-BPshift20-TGCadd-R3,0,0,0,0,T1
EPS15L1-HsaEX6093676-full_TGCadd-L1,92.57,95.39,96.51,96.54,T1
EPS15L1-HsaEX6093676-full_TGCadd-L2,94.11,93.35,93.94,95.2,T1
EPS15L1-HsaEX6093676-full_TGCadd-L3,70.28,69.07,69.11,74.55,T1
EPS15L1-HsaEX6093676-full_TGCadd-R1,98.3,98.28,98.01,97.73,T1
EPS15L1-HsaEX6093676-full_TGCadd-R2,93.38,94.02,94.53,95.8,T1
EPS15L1-HsaEX6093676-full_TGCadd-R3,97.22,98.29,97.72,99.39,T1
EPS15L1-HsaEX6093676-IgM,12.7,17.16,15.13,29.68,T1
EPS15L1-HsaEX6093676-mid_TGCadd-L1,98.72,98.41,98.96,98.78,T1
EPS15L1-HsaEX6093676-mid_TGCadd-L2,97.88,97.49,97.59,97.75,T1
EPS15L1-HsaEX6093676-mid_TGCadd-L3,95.04,93.91,94.2,96.32,T1
EPS15L1-HsaEX6093676-mid_TGCadd-R1,97.57,97.55,97.22,97.7,T1
EPS15L1-HsaEX6093676-mid_TGCadd-R2,96.62,95.72,96.61,98.31,T1
EPS15L1-HsaEX6093676-mid_TGCadd-R3,97.65,96.55,96.57,97.9,T1
EPS15L1-HsaEX6093676-rem-12,95.92,96.95,97.18,98.74,T1
EPS15L1-HsaEX6093676-rem-15,97.72,97.98,97.92,98.46,T1
EPS15L1-HsaEX6093676-rem-18,97.61,97.54,97.17,98.74,T1
EPS15L1-HsaEX6093676-rem-21,92.67,91.41,91.69,95.43,T1
EPS15L1-HsaEX6093676-rem-24,62.63,64.52,64.64,83.46,T1
EPS15L1-HsaEX6093676-rem-27,35.84,37.69,39.91,64.1,T1
EPS15L1-HsaEX6093676-rem-3,99.15,97.93,98.12,99.05,T1
EPS15L1-HsaEX6093676-rem-30,7.98,8.11,9.02,17.51,T1
EPS15L1-HsaEX6093676-rem-33,1.84,1.86,2.23,5.15,T1
EPS15L1-HsaEX6093676-rem-36,0.09,0.2,0.41,0.73,T1
EPS15L1-HsaEX6093676-rem-6,96.82,97.01,97.66,97.9,T1
EPS15L1-HsaEX6093676-rem-9,94.01,94.42,94.9,98.62,T1
EPS15L1-HsaEX6093676-U1cons,97.93,96.93,96.47,98.96,T1
EPS15L1-HsaEX6093676-U6cons,98.03,98.64,98.14,99.3,T1
EPS15L1-HsaEX6093676-WT,98.41,98.55,98.27,99.11,T1
EXOC7-HsaEX6024969-AdML,98.09,98.82,97.84,98.86,T1
EXOC7-HsaEX6024969-AGCmutAGG,97.2,95.89,95.55,97.63,T1
EXOC7-HsaEX6024969-AGCmutGAC,0,0,0,0,T1
EXOC7-HsaEX6024969-BP1-TGAmutCGG,47.04,44.49,54.05,84.83,T1
EXOC7-HsaEX6024969-BP2-TGAmutCGG,57.49,56.91,65.74,92.49,T1
EXOC7-HsaEX6024969-BPmut2,36.53,38.83,49.52,84.99,T1
EXOC7-HsaEX6024969-BPshift10,7.9,9.45,16.19,56.91,T1
EXOC7-HsaEX6024969-BPshift10-TGCadd-L1,7.95,7.39,11.69,48.93,T1
EXOC7-HsaEX6024969-BPshift20,0,0,0.19,0,T1
EXOC7-HsaEX6024969-BPshift20-TGCadd-L1,0,0,0,0.45,T1
EXOC7-HsaEX6024969-CTGCT-ATGCG,49.96,50.8,61.62,88.38,T1
EXOC7-HsaEX6024969-CTGCT-ATGCT,57.92,59.73,67.94,91.81,T1
EXOC7-HsaEX6024969-CTGCT-CTGCG,55.46,56.08,67.45,91.44,T1
EXOC7-HsaEX6024969-CTGCT-TTGCC,43.1,38.54,53.59,86.03,T1
EXOC7-HsaEX6024969-CTGCT-TTGCG,59.74,59.2,69.82,93.77,T1
EXOC7-HsaEX6024969-CTGCT-TTGCT,65.01,64.18,73.47,93.23,T1
EXOC7-HsaEX6024969-full_TGCadd-L1,56.77,63.74,71.84,89.8,T1
EXOC7-HsaEX6024969-full_TGCadd-L2,23.8,20.65,32.56,72.93,T1
EXOC7-HsaEX6024969-full_TGCadd-R2,2.48,4.12,7.32,42.13,T1
EXOC7-HsaEX6024969-IgM,53.88,56.01,59.43,91.37,T1
EXOC7-HsaEX6024969-mid_TGCadd-L2,36.24,34.33,44.14,82.55,T1
EXOC7-HsaEX6024969-mid_TGCadd-R1,7.58,6.81,18.1,60.1,T1
EXOC7-HsaEX6024969-mid_TGCadd-R2,19.19,17.21,28.48,64.95,T1
EXOC7-HsaEX6024969-mutTCTC,19.15,23.64,33.85,75.83,T1
EXOC7-HsaEX6024969-rem-12,7.14,8.57,22.73,76.89,T1
EXOC7-HsaEX6024969-rem-15,11.9,11.97,26.57,81.87,T1
EXOC7-HsaEX6024969-rem-18,5.28,5.51,13.67,61.31,T1
EXOC7-HsaEX6024969-rem-21,9.59,7.45,18.43,71.5,T1
EXOC7-HsaEX6024969-rem-24,5.88,5.84,12.04,53.15,T1
EXOC7-HsaEX6024969-rem-27,3.43,3.05,6.09,47.39,T1
EXOC7-HsaEX6024969-rem-3,73.02,72.24,80.44,94.61,T1
EXOC7-HsaEX6024969-rem-30,1.95,2.14,2.99,11.07,T1
EXOC7-HsaEX6024969-rem-33,0.42,0.55,0.81,2.29,T1
EXOC7-HsaEX6024969-rem-36,0.3,0.78,0.49,1.47,T1
EXOC7-HsaEX6024969-rem-6,49.94,48.58,63.32,93,T1
EXOC7-HsaEX6024969-rem-9,17.5,24.77,39.83,86.4,T1
EXOC7-HsaEX6024969-TCTGC-AATGC,78.6,76.39,79.64,91.62,T1
EXOC7-HsaEX6024969-TCTGC-ACTGC,69.08,65.09,71.01,89.72,T1
EXOC7-HsaEX6024969-TCTGC-ATTGC,82.97,80.51,83.5,92.43,T1
EXOC7-HsaEX6024969-TCTGC-CATGC,56.82,63.3,69.31,92.48,T1
EXOC7-HsaEX6024969-TCTGC-CTTGC,51.36,52.01,60.65,90.88,T1
EXOC7-HsaEX6024969-TCTGC-GCTGC,34.39,36.97,47.27,80.95,T1
