"event_key","event_type","GeneID","geneSymbol","chr","strand","exonStart_0base","exonEnd","exon_length","size_category","dPSI","FDR"
"chr11:32358967:32359051:32357666:32361456:SE","SE","ENSMUSG00000040711","Sh3pxd2b","chr11","+",32358967,32359051,84,"Regular (>50bp)",0.172,6.17558934727634e-05
"chr7:143961792:143961813:143960969:143963198:SE","SE","ENSMUSG00000037541","Shank2","chr7","+",143961792,143961813,21,"Microexon (0-30bp)",0.216,0.00367211715503187
"chr15:89422217:89422241:89417657:89427302:SE","SE","ENSMUSG00000022623","Shank3","chr15","+",89422217,89422241,24,"Microexon (0-30bp)",0.129,0.00370443296087122
"chr2:122185955:122186096:122184678:122187563:SE","SE","ENSMUSG00000033256","Shf","chr2","-",122185955,122186096,141,"Regular (>50bp)",0.133,0.0225009965177799
"chr9:45858838:45858850:45858353:45859133:SE","SE","ENSMUSG00000034908","Sidt2","chr9","-",45858838,45858850,12,"Microexon (0-30bp)",0.156,5.41086159805272e-06
"chr9:45858926:45858995:45858353:45859133:SE","SE","ENSMUSG00000034908","Sidt2","chr9","-",45858926,45858995,69,"Regular (>50bp)",0.116,0.0271632014999059
"chr18:35626197:35626286:35626019:35631843:SE","SE","ENSMUSG00000024357","Sil1","chr18","-",35626197,35626286,89,"Regular (>50bp)",-0.151,0.00834411818933639
"chr19:5711623:5711651:5711139:5712615:SE","SE","ENSMUSG00000056917","Sipa1","chr19","-",5711623,5711651,28,"Microexon (0-30bp)",0.295,6.66291490053471e-05
"chr19:5711623:5711686:5711139:5712615:SE","SE","ENSMUSG00000056917","Sipa1","chr19","-",5711623,5711686,63,"Regular (>50bp)",0.266,0.000136639824794856
"chr8:126149931:126149985:126149441:126166002:SE","SE","ENSMUSG00000001995","Sipa1l2","chr8","-",126149931,126149985,54,"Regular (>50bp)",0.123,0.000471744621888916
"chr7:28467056:28467103:28466292:28471235:SE","SE","ENSMUSG00000015149","Sirt2","chr7","+",28467056,28467103,47,"Small (30-50bp)",0.106,2.07061881689525e-08
"chr11:120509974:120510116:120509875:120510508:SE","SE","ENSMUSG00000025138","Sirt7","chr11","-",120509974,120510116,142,"Regular (>50bp)",-0.221,7.33897502342802e-06
"chr11:120509974:120510116:120509875:120510988:SE","SE","ENSMUSG00000025138","Sirt7","chr11","-",120509974,120510116,142,"Regular (>50bp)",-0.197,5.80152882256624e-11
"chr2:112146585:112146630:112097437:112163727:SE","SE","ENSMUSG00000027130","Slc12a6","chr2","+",112146585,112146630,45,"Small (30-50bp)",0.131,0.00283734158946604
"chr11:120844999:120845094:120839976:120846051:SE","SE","ENSMUSG00000025161","Slc16a3","chr11","+",120844999,120845094,95,"Regular (>50bp)",0.118,2.28682319126952e-06
"chrX:47717012:47717060:47713074:47718128:SE","SE","ENSMUSG00000031105","Slc25a14","chrX","+",47717012,47717060,48,"Small (30-50bp)",0.299,0.0103892994683788
"chr5:67491848:67492011:67487294:67501872:SE","SE","ENSMUSG00000029221","Slc30a9","chr5","+",67491848,67492011,163,"Regular (>50bp)",0.167,0.0153099151197837
"chr13:39128475:39128630:39127142:39139624:SE","SE","ENSMUSG00000021432","Slc35b3","chr13","-",39128475,39128630,155,"Regular (>50bp)",-0.124,0.00343920122050433
"chr6:34149562:34149690:34147509:34153712:SE","SE","ENSMUSG00000018999","Slc35b4","chr6","-",34149562,34149690,128,"Regular (>50bp)",-0.138,0.00102158121601864
"chr6:39349012:39349071:39344700:39354552:SE","SE","ENSMUSG00000029924","Slc37a3","chr6","-",39349012,39349071,59,"Regular (>50bp)",0.136,0.00666265136344891
"chr11:119999292:119999316:119997436:120000257:SE","SE","ENSMUSG00000061306","Slc38a10","chr11","-",119999292,119999316,24,"Microexon (0-30bp)",0.174,0
"chr11:119999292:119999379:119997436:120000257:SE","SE","ENSMUSG00000061306","Slc38a10","chr11","-",119999292,119999379,87,"Regular (>50bp)",0.327,0
"chr12:73390442:73390522:73388534:73391566:SE","SE","ENSMUSG00000044712","Slc38a6","chr12","+",73390442,73390522,80,"Regular (>50bp)",0.319,0.0025309142595526
"chr11:113452831:113452950:113414450:113540767:SE","SE","ENSMUSG00000041654","Slc39a11","chr11","-",113452831,113452950,119,"Regular (>50bp)",0.224,0.0131015827208678
"chr10:80870751:80870843:80869767:80873037:SE","SE","ENSMUSG00000046822","Slc39a3","chr10","-",80870751,80870843,92,"Regular (>50bp)",0.104,1.39934540556634e-05
"chr6:90610592:90610737:90603433:90613838:SE","SE","ENSMUSG00000030089","Slc41a3","chr6","+",90610592,90610737,145,"Regular (>50bp)",0.122,0.0221691937209846
"chr6:90612231:90612378:90603433:90613838:SE","SE","ENSMUSG00000030089","Slc41a3","chr6","+",90612231,90612378,147,"Regular (>50bp)",0.27,0.00296515827413826
"chr18:36662739:36662789:36662382:36662925:SE","SE","ENSMUSG00000024485","Slc4a9","chr18","+",36662739,36662789,50,"Small (30-50bp)",0.264,0.000194381456300803
"chr4:139023084:139023244:139021903:139033753:SE","SE","ENSMUSG00000028744","Slc66a1","chr4","-",139023084,139023244,160,"Regular (>50bp)",-0.155,0.0162967028752829
"chr18:80315676:80315730:80306768:80334790:SE","SE","ENSMUSG00000034006","Slc66a2","chr18","+",80315676,80315730,54,"Regular (>50bp)",-0.121,0.0273691314620483
"chr17:81752297:81752401:81749652:81752915:SE","SE","ENSMUSG00000054640","Slc8a1","chr17","-",81752297,81752401,104,"Regular (>50bp)",-0.193,0.020952190180818
"chr3:135021641:135021711:135013542:135022814:SE","SE","ENSMUSG00000037994","Slc9b2","chr3","+",135021641,135021711,70,"Regular (>50bp)",0.121,0.00112495884205944
"chr3:135024040:135024221:135013542:135027646:SE","SE","ENSMUSG00000037994","Slc9b2","chr3","+",135024040,135024221,181,"Regular (>50bp)",0.13,0.00216689489824584
"chr11:83084868:83085035:83082234:83103369:SE","SE","ENSMUSG00000018986","Slfn3","chr11","+",83084868,83085035,167,"Regular (>50bp)",-0.152,0.0274917979431201
"chr9:70470095:70470143:70466383:70479430:SE","SE","ENSMUSG00000032212","Sltm","chr9","+",70470095,70470143,48,"Small (30-50bp)",-0.132,1.40492843640743e-09
"chr11:43327180:43327259:43324646:43328171:SE","SE","ENSMUSG00000020409","Slu7","chr11","+",43327180,43327259,79,"Regular (>50bp)",0.139,2.58850074362996e-06
"chr7:126291924:126291976:126291831:126294596:SE","SE","ENSMUSG00000059772","Slx1b","chr7","-",126291924,126291976,52,"Regular (>50bp)",-0.111,1.56988893225461e-05
"chr2:136846853:136846974:136842193:136885919:SE","SE","ENSMUSG00000027281","Slx4ip","chr2","+",136846853,136846974,121,"Regular (>50bp)",-0.22,0.00405321759899933
"chr19:26727251:26727347:26725944:26729223:SE","SE","ENSMUSG00000024921","Smarca2","chr19","+",26727251,26727347,96,"Regular (>50bp)",-0.161,0.0188214138995908
"chr19:26727251:26727347:26725903:26729223:SE","SE","ENSMUSG00000024921","Smarca2","chr19","+",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523
"chr19:26737277:26737331:26729441:26748337:SE","SE","ENSMUSG00000024921","Smarca2","chr19","+",26737277,26737331,54,"Regular (>50bp)",-0.104,0.00063517275812959
"chr4:52440200:52440423:52439334:52447712:SE","SE","ENSMUSG00000028312","Smc2","chr4","+",52440200,52440423,223,"Regular (>50bp)",0.107,0.0106229348014032
"chr11:74872677:74872739:74837045:74880895:SE","SE","ENSMUSG00000038290","Smg6","chr11","+",74872677,74872739,62,"Regular (>50bp)",0.119,0.0106177511211038
"chr5:65608054:65608160:65607780:65617866:SE","SE","ENSMUSG00000037822","Smim14","chr5","-",65608054,65608160,106,"Regular (>50bp)",-0.122,0.011583997547782
"chr16:17453345:17453432:17449921:17456359:SE","SE","ENSMUSG00000005899","Smpd4","chr16","+",17453345,17453432,87,"Regular (>50bp)",0.13,0.00226307760004798
"chr5:144830889:144830967:144830117:144831283:SE","SE","ENSMUSG00000038780","Smurf1","chr5","-",144830889,144830967,78,"Regular (>50bp)",0.11,4.43877997109333e-08
"chr2:136611662:136611780:136605541:136611976:SE","SE","ENSMUSG00000027273","Snap25","chr2","+",136611662,136611780,118,"Regular (>50bp)",-0.111,0.000239161961537944
"chr9:86672108:86672192:86665487:86686507:SE","SE","ENSMUSG00000033419","Snap91","chr9","-",86672108,86672192,84,"Regular (>50bp)",0.209,1.80701390240478e-07
"chr9:86680882:86680897:86665487:86686507:SE","SE","ENSMUSG00000033419","Snap91","chr9","-",86680882,86680897,15,"Microexon (0-30bp)",0.195,0.000122089744963173
"chr2:26268172:26268291:26268079:26268505:SE","SE","ENSMUSG00000036281","Snapc4","chr2","-",26268172,26268291,119,"Regular (>50bp)",-0.164,7.76640955183628e-05
"chr11:97267262:97267367:97263956:97268761:SE","SE","ENSMUSG00000038485","Socs7","chr11","+",97267262,97267367,105,"Regular (>50bp)",0.109,0.000297304927191256
"chr11:97267822:97267924:97263956:97268761:SE","SE","ENSMUSG00000038485","Socs7","chr11","+",97267822,97267924,102,"Regular (>50bp)",0.183,0.000425332355884638
"chr19:40288686:40288746:40287965:40300112:SE","SE","ENSMUSG00000025006","Sorbs1","chr19","-",40288686,40288746,60,"Regular (>50bp)",0.28,3.82068214758142e-08
"chr19:40329128:40329194:40328590:40332799:SE","SE","ENSMUSG00000025006","Sorbs1","chr19","-",40329128,40329194,66,"Regular (>50bp)",0.184,0.00212376547718423
"chr19:40332799:40332883:40329194:40338342:SE","SE","ENSMUSG00000025006","Sorbs1","chr19","-",40332799,40332883,84,"Regular (>50bp)",-0.201,0.0250455332194039
"chr19:40365088:40365247:40362061:40365427:SE","SE","ENSMUSG00000025006","Sorbs1","chr19","-",40365088,40365247,159,"Regular (>50bp)",0.126,0.000149434302068747
"chr19:40371199:40371226:40371077:40381831:SE","SE","ENSMUSG00000025006","Sorbs1","chr19","-",40371199,40371226,27,"Microexon (0-30bp)",0.149,0.0343502534780225
"chr1:85570923:85571067:85570368:85572304:SE","SE","ENSMUSG00000070031","Sp140","chr1","+",85570923,85571067,144,"Regular (>50bp)",-0.183,0.0326254926426773
"chr11:93970024:93970036:93962512:93971565:SE","SE","ENSMUSG00000020859","Spag9","chr11","+",93970024,93970036,12,"Microexon (0-30bp)",0.196,0.00595332956613346
"chr2:167331088:167331288:167328412:167334678:SE","SE","ENSMUSG00000047030","Spata2","chr2","-",167331088,167331288,200,"Regular (>50bp)",-0.36,0.00626746644326413
"chr4:111603337:111603475:111577454:111631995:SE","SE","ENSMUSG00000034401","Spata6","chr4","+",111603337,111603475,138,"Regular (>50bp)",0.11,0.0214906933101873
"chr7:99498363:99498459:99498266:99505619:SE","SE","ENSMUSG00000035227","Spcs2","chr7","-",99498363,99498459,96,"Regular (>50bp)",0.272,0.0107292740115184
"chr7:99498363:99498459:99498266:99512434:SE","SE","ENSMUSG00000035227","Spcs2","chr7","-",99498363,99498459,96,"Regular (>50bp)",-0.291,0.0278011855647572
"chr3:37694668:37694957:37694213:37696703:SE","SE","ENSMUSG00000037211","Spry1","chr3","+",37694668,37694957,289,"Regular (>50bp)",-0.151,0.040402602286648
"chr2:29891111:29891171:29890074:29892242:SE","SE","ENSMUSG00000057738","Sptan1","chr2","+",29891111,29891171,60,"Regular (>50bp)",0.114,5.25885650815677e-12
"chr2:157300762:157300780:157300553:157304629:SE","SE","ENSMUSG00000027646","Src","chr2","+",157300762,157300780,18,"Microexon (0-30bp)",0.119,0.042033003448259
"chr13:103900803:103900927:103900514:103905824:SE","SE","ENSMUSG00000032621","Srek1","chr13","-",103900803,103900927,124,"Regular (>50bp)",0.134,5.42052117477125e-11
"chr5:23829050:23829124:23821388:23834329:SE","SE","ENSMUSG00000062604","Srpk2","chr5","-",23829050,23829124,74,"Regular (>50bp)",0.122,0.000564037152780279
"chr5:23834329:23834475:23753561:23880717:SE","SE","ENSMUSG00000062604","Srpk2","chr5","-",23834329,23834475,146,"Regular (>50bp)",-0.221,0.0395638626112205
"chr5:135895980:135896000:135886069:135897026:SE","SE","ENSMUSG00000039860","Srrm3","chr5","+",135895980,135896000,20,"Microexon (0-30bp)",0.114,0.00026876094254613
"chr5:116592731:116592747:116591772:116605490:SE","SE","ENSMUSG00000063919","Srrm4","chr5","-",116592731,116592747,16,"Microexon (0-30bp)",0.128,0.00306135752008045
"chr5:115466405:115466763:115465757:115468556:SE","SE","ENSMUSG00000029538","Srsf9","chr5","+",115466405,115466763,358,"Regular (>50bp)",0.109,0.0321221891972023
"chr4:106884413:106884494:106866965:106885389:SE","SE","ENSMUSG00000061887","Ssbp3","chr4","+",106884413,106884494,81,"Regular (>50bp)",0.101,1.90927258199199e-05
"chr13:38167070:38167085:38163782:38167368:SE","SE","ENSMUSG00000021427","Ssr1","chr13","-",38167070,38167085,15,"Microexon (0-30bp)",0.156,2.10734500767394e-08
"chr6:17850355:17850424:17848078:17852256:SE","SE","ENSMUSG00000029534","St7","chr6","+",17850355,17850424,69,"Regular (>50bp)",0.107,0.00997582977773716
"chr7:100992390:100992494:100971240:100994841:SE","SE","ENSMUSG00000030688","Stard10","chr7","+",100992390,100992494,104,"Regular (>50bp)",0.239,4.97860633454228e-05
"chr1:16301226:16301315:16300090:16415927:SE","SE","ENSMUSG00000025920","Stau2","chr1","-",16301226,16301315,89,"Regular (>50bp)",-0.106,0.00747971435750785
"chr7:102082403:102082440:102080158:102084590:SE","SE","ENSMUSG00000030987","Stim1","chr7","+",102082403,102082440,37,"Small (30-50bp)",0.188,1.77318356076807e-11
"chr15:35115083:35115104:35114803:35115710:SE","SE","ENSMUSG00000022329","Stk3","chr15","-",35115083,35115104,21,"Microexon (0-30bp)",0.135,2.32344502416303e-10
"chr8:47644667:47644721:47639607:47644873:SE","SE","ENSMUSG00000038143","Stox2","chr8","-",47644667,47644721,54,"Regular (>50bp)",0.109,3.06426728887984e-06
"chr11:106071780:106071809:106064607:106077950:SE","SE","ENSMUSG00000069631","Strada","chr11","-",106071780,106071809,29,"Microexon (0-30bp)",0.157,0.000900127417551208
"chr11:106075387:106075445:106064607:106077950:SE","SE","ENSMUSG00000069631","Strada","chr11","-",106075387,106075445,58,"Regular (>50bp)",0.103,0.000602301753398828
"chr15:83962969:83963098:83961783:83964387:SE","SE","ENSMUSG00000018865","Sult4a1","chr15","-",83962969,83963098,129,"Regular (>50bp)",0.201,0
"chr5:139215507:139215699:139212640:139219225:SE","SE","ENSMUSG00000036817","Sun1","chr5","+",139215507,139215699,192,"Regular (>50bp)",0.156,5.07816002564625e-05
"chr5:139216527:139216593:139212640:139219225:SE","SE","ENSMUSG00000036817","Sun1","chr5","+",139216527,139216593,66,"Regular (>50bp)",0.152,0.00473141441470963
"chr5:139216881:139216992:139212640:139219225:SE","SE","ENSMUSG00000036817","Sun1","chr5","+",139216881,139216992,111,"Regular (>50bp)",0.119,6.63382162493851e-06
"chr9:88362658:88362818:88361965:88364108:SE","SE","ENSMUSG00000032423","Syncrip","chr9","-",88362658,88362818,160,"Regular (>50bp)",-0.109,0.00252005345171679
"chr16:90743902:90743941:90743750:90747238:SE","SE","ENSMUSG00000022973","Synj1","chr16","-",90743902,90743941,39,"Small (30-50bp)",0.204,3.69833523303806e-07
"chr16:90744953:90745001:90743941:90747238:SE","SE","ENSMUSG00000022973","Synj1","chr16","-",90744953,90745001,48,"Small (30-50bp)",0.254,1.25703508435077e-06
"chr16:90746586:90746625:90743941:90747238:SE","SE","ENSMUSG00000022973","Synj1","chr16","-",90746586,90746625,39,"Small (30-50bp)",0.218,0.00997582977773716
"chr1:192581158:192581215:192579928:192584059:SE","SE","ENSMUSG00000016200","Syt14","chr1","-",192581158,192581215,57,"Regular (>50bp)",0.138,4.68941849784433e-05
"chrX:84619155:84619216:84617771:84637257:SE","SE","ENSMUSG00000035476","Tab3","chrX","+",84619155,84619216,61,"Regular (>50bp)",-0.105,0.00789784768877363
"chr8:25669286:25669322:25668010:25671838:SE","SE","ENSMUSG00000065954","Tacc1","chr8","-",25669286,25669322,36,"Small (30-50bp)",0.109,2.91585154059633e-05
"chr7:130346256:130346346:130345414:130352919:SE","SE","ENSMUSG00000030852","Tacc2","chr7","+",130346256,130346346,90,"Regular (>50bp)",0.125,0.0278695748695838
"chrX:100634339:100634345:100634195:100637545:SE","SE","ENSMUSG00000031314","Taf1","chrX","+",100634339,100634345,6,"Microexon (0-30bp)",0.201,5.80152882256624e-11
"chr11:83379750:83379871:83364032:83388719:SE","SE","ENSMUSG00000020680","Taf15","chr11","+",83379750,83379871,121,"Regular (>50bp)",-0.286,0.0183158647410083
"chrX:73332534:73332625:73332119:73332710:SE","SE","ENSMUSG00000009995","Tafazzin","chrX","+",73332534,73332625,91,"Regular (>50bp)",-0.351,0.00016329618048729
"chrX:73332534:73332625:73332320:73332710:SE","SE","ENSMUSG00000009995","Tafazzin","chrX","+",73332534,73332625,91,"Regular (>50bp)",-0.346,1.28203538694441e-10
"chrX:73332589:73332625:73332119:73332710:SE","SE","ENSMUSG00000009995","Tafazzin","chrX","+",73332589,73332625,36,"Small (30-50bp)",-0.365,0.000452701285271854
"chrX:73332589:73332625:73332320:73332710:SE","SE","ENSMUSG00000009995","Tafazzin","chrX","+",73332589,73332625,36,"Small (30-50bp)",-0.314,3.98683260318424e-10
"chr8:127189921:127189974:127188174:127193772:SE","SE","ENSMUSG00000090290","Tarbp1","chr8","-",127189921,127189974,53,"Regular (>50bp)",0.107,5.95577614460032e-07
"chr15:102428909:102429012:102427037:102429572:SE","SE","ENSMUSG00000023051","Tarbp2","chr15","+",102428909,102429012,103,"Regular (>50bp)",-0.142,0.0347496144419432
"chr11:50054988:50055039:50054723:50059522:SE","SE","ENSMUSG00000036644","Tbc1d9b","chr11","+",50054988,50055039,51,"Regular (>50bp)",0.261,1.62944918111763e-07
"chr11:50058995:50059052:50054723:50059522:SE","SE","ENSMUSG00000036644","Tbc1d9b","chr11","+",50058995,50059052,57,"Regular (>50bp)",0.132,2.08276753500005e-06
"chr3:22143576:22143686:22131591:22203105:SE","SE","ENSMUSG00000027630","Tbl1xr1","chr3","+",22143576,22143686,110,"Regular (>50bp)",-0.127,0.000766952299439338
"chr8:48740167:48740188:48732225:48740825:SE","SE","ENSMUSG00000031561","Tenm3","chr8","-",48740167,48740188,21,"Microexon (0-30bp)",0.191,3.21771505736489e-10
"chr8:48766272:48766299:48763804:48820345:SE","SE","ENSMUSG00000031561","Tenm3","chr8","-",48766272,48766299,27,"Microexon (0-30bp)",0.204,0.0346103153099895
"chr7:96378555:96378732:96353368:96384891:SE","SE","ENSMUSG00000048078","Tenm4","chr7","+",96378555,96378732,177,"Regular (>50bp)",0.193,0.0109442627828499
"chr7:96454311:96454338:96446712:96461039:SE","SE","ENSMUSG00000048078","Tenm4","chr7","+",96454311,96454338,27,"Microexon (0-30bp)",0.102,6.02621193284705e-06
"chr14:51070337:51070488:51069296:51070910:SE","SE","ENSMUSG00000006281","Tep1","chr14","-",51070337,51070488,151,"Regular (>50bp)",-0.126,4.46019730764414e-05
"chr5:137577140:137577304:137576067:137578428:SE","SE","ENSMUSG00000029716","Tfr2","chr5","+",137577140,137577304,164,"Regular (>50bp)",0.13,0.0109212511159536
"chr11:4861434:4861470:4860759:4862780:SE","SE","ENSMUSG00000034274","Thoc5","chr11","+",4861434,4861470,36,"Small (30-50bp)",0.174,0
"chr7:128048454:128048522:128047994:128049844:SE","SE","ENSMUSG00000030846","Tial1","chr7","-",128048454,128048522,68,"Regular (>50bp)",-0.105,0.000424432847698657
"chr7:126417465:126417565:126416483:126418995:SE","SE","ENSMUSG00000058966","Tlcd3b","chr7","+",126417465,126417565,100,"Regular (>50bp)",-0.153,0.00957196931605333
"chr7:30428081:30428166:30427714:30428626:SE","SE","ENSMUSG00000006315","Tmem147","chr7","-",30428081,30428166,85,"Regular (>50bp)",0.195,0.0289405473261721
"chrX:141465286:141465945:141464552:141535035:SE","SE","ENSMUSG00000047045","Tmem164","chrX","+",141465286,141465945,659,"Regular (>50bp)",0.137,9.66763557410396e-07
"chr6:48817294:48817387:48815296:48818281:SE","SE","ENSMUSG00000029810","Tmem176b","chr6","-",48817294,48817387,93,"Regular (>50bp)",0.225,0.00013436132024623
"chr16:38405980:38406042:38405880:38406582:SE","SE","ENSMUSG00000002845","Tmem39a","chr16","+",38405980,38406042,62,"Regular (>50bp)",0.13,0.0333520637181057
"chr4:3554353:3554414:3551891:3560498:SE","SE","ENSMUSG00000028232","Tmem68","chr4","-",3554353,3554414,61,"Regular (>50bp)",0.133,4.37655541718684e-05
"chr4:43681045:43681314:43680792:43681958:SE","SE","ENSMUSG00000078716","Tmem8b","chr4","+",43681045,43681314,269,"Regular (>50bp)",0.15,0.00215412087797802
"chr11:102176489:102176544:102175914:102178133:SE","SE","ENSMUSG00000034757","Tmub2","chr11","+",102176489,102176544,55,"Regular (>50bp)",0.101,0.00667402540408593
"chr3:28679347:28679371:28677257:28684579:SE","SE","ENSMUSG00000027692","Tnik","chr3","+",28679347,28679371,24,"Microexon (0-30bp)",0.176,3.79978041575934e-08
"chr11:54831536:54831708:54830561:54846846:SE","SE","ENSMUSG00000020400","Tnip1","chr11","-",54831536,54831708,172,"Regular (>50bp)",-0.105,9.86385485281311e-05
"chr16:32499723:32499813:32499625:32499969:SE","SE","ENSMUSG00000022791","Tnk2","chr16","+",32499723,32499813,90,"Regular (>50bp)",-0.106,4.2247188603458e-07
"chr7:4516579:4516612:4515282:4516809:SE","SE","ENSMUSG00000064179","Tnnt1","chr7","-",4516579,4516612,33,"Small (30-50bp)",0.147,0.0172471027025576
"chr5:142750523:142750652:142748916:142750805:SE","SE","ENSMUSG00000039477","Tnrc18","chr5","-",142750523,142750652,129,"Regular (>50bp)",-0.125,5.6780257952858e-05
"chr7:122779471:122779618:122779082:122779762:SE","SE","ENSMUSG00000052707","Tnrc6a","chr7","+",122779471,122779618,147,"Regular (>50bp)",-0.101,0.003340632583046
"chr17:72002691:72002738:71998631:72004827:SE","SE","ENSMUSG00000045761","Togaram2","chr17","+",72002691,72002738,47,"Small (30-50bp)",0.161,0.000722167580853768
"chr8:75774620:75774705:75760455:75781204:SE","SE","ENSMUSG00000042870","Tom1","chr8","+",75774620,75774705,85,"Regular (>50bp)",0.196,0.0147157502727144
"chr8:75776817:75776896:75774705:75778550:SE","SE","ENSMUSG00000042870","Tom1","chr8","+",75776817,75776896,79,"Regular (>50bp)",0.213,0.000581633249307326
"chr11:60129835:60129898:60123783:60132643:SE","SE","ENSMUSG00000000538","Tom1l2","chr11","-",60129835,60129898,63,"Regular (>50bp)",-0.151,6.10806624409645e-06
"chr1:155916820:155916880:155911666:155927039:SE","SE","ENSMUSG00000050565","Tor1aip2","chr1","+",155916820,155916880,60,"Regular (>50bp)",0.159,0.00488188199476449
"chr1:155916820:155916880:155911837:155927039:SE","SE","ENSMUSG00000050565","Tor1aip2","chr1","+",155916820,155916880,60,"Regular (>50bp)",0.23,3.69639618774493e-08
"chr1:155916820:155916880:155911837:155935156:SE","SE","ENSMUSG00000050565","Tor1aip2","chr1","+",155916820,155916880,60,"Regular (>50bp)",0.165,0.0340293557953583
"chr1:155916820:155916880:155916748:155927039:SE","SE","ENSMUSG00000050565","Tor1aip2","chr1","+",155916820,155916880,60,"Regular (>50bp)",0.132,0
"chr1:155916820:155916880:155916748:155935156:SE","SE","ENSMUSG00000050565","Tor1aip2","chr1","+",155916820,155916880,60,"Regular (>50bp)",0.298,0
"chr7:144809616:144809698:144750520:144810250:SE","SE","ENSMUSG00000048677","Tpcn2","chr7","-",144809616,144809698,82,"Regular (>50bp)",0.122,0.0368168755188428
"chr7:144815297:144815416:144814737:144815669:SE","SE","ENSMUSG00000048677","Tpcn2","chr7","-",144815297,144815416,119,"Regular (>50bp)",-0.124,0.031784210700594
"chr3:9008610:9008637:9000100:9009670:SE","SE","ENSMUSG00000027506","Tpd52","chr3","-",9008610,9008637,27,"Microexon (0-30bp)",0.314,4.42357879944787e-07
"chr2:181152296:181152323:181150060:181153366:SE","SE","ENSMUSG00000000827","Tpd52l2","chr2","+",181152296,181152323,27,"Microexon (0-30bp)",0.106,0.000429899112835956
"chr9:66936945:66937024:66931847:66938310:SE","SE","ENSMUSG00000032366","Tpm1","chr9","-",66936945,66937024,79,"Regular (>50bp)",-0.11,2.10576700045027e-07
"chr9:107833592:107833628:107828371:107836014:SE","SE","ENSMUSG00000032586","Traip","chr9","+",107833592,107833628,36,"Small (30-50bp)",-0.128,0.00974138989966312
"chr18:20988877:20988895:20988133:20993489:SE","SE","ENSMUSG00000033382","Trappc8","chr18","-",20988877,20988895,18,"Microexon (0-30bp)",0.11,7.28534664518961e-06
"chr3:103260882:103260933:103259471:103261012:SE","SE","ENSMUSG00000033014","Trim33","chr3","+",103260882,103260933,51,"Regular (>50bp)",-0.121,0.00335937572756558
"chr12:70301811:70302000:70299258:70314835:SE","SE","ENSMUSG00000021071","Trim9","chr12","-",70301811,70302000,189,"Regular (>50bp)",0.124,0.0198005613735602
"chr12:70314007:70314040:70299258:70314835:SE","SE","ENSMUSG00000021071","Trim9","chr12","-",70314007,70314040,33,"Small (30-50bp)",0.201,5.72525237947919e-05
"chr15:85778378:85778484:85778221:85779126:SE","SE","ENSMUSG00000022386","Trmu","chr15","+",85778378,85778484,106,"Regular (>50bp)",-0.163,0.0119748671403484
"chr5:144746960:144747014:144744201:144748704:SE","SE","ENSMUSG00000045482","Trrap","chr5","+",144746960,144747014,54,"Regular (>50bp)",0.283,0
"chr5:144747141:144747162:144744201:144748704:SE","SE","ENSMUSG00000045482","Trrap","chr5","+",144747141,144747162,21,"Microexon (0-30bp)",0.291,2.55299855330539e-11
"chr3:33857598:33857754:33857353:33858148:SE","SE","ENSMUSG00000027677","Ttc14","chr3","+",33857598,33857754,156,"Regular (>50bp)",-0.105,0.0225209941139902
"chr12:85890719:85890772:85890634:85892020:SE","SE","ENSMUSG00000012609","Ttll5","chr12","+",85890719,85890772,53,"Regular (>50bp)",-0.119,0.0001263137649096
"chr3:146647573:146647648:146645932:146649760:SE","SE","ENSMUSG00000036745","Ttll7","chr3","+",146647573,146647648,75,"Regular (>50bp)",0.158,7.11283720357769e-06
"chr17:6168570:6168641:6157271:6227103:SE","SE","ENSMUSG00000034377","Tulp4","chr17","+",6168570,6168641,71,"Regular (>50bp)",0.184,0.0204387930651285
"chr16:10911679:10911792:10909650:10922429:SE","SE","ENSMUSG00000022498","Txndc11","chr16","-",10911679,10911792,113,"Regular (>50bp)",0.108,0.0371320194437014
"chr10:82708771:82709109:82669865:82710446:SE","SE","ENSMUSG00000020250","Txnrd1","chr10","+",82708771,82709109,338,"Regular (>50bp)",-0.218,0.0166968571772713
"chr17:31870619:31870686:31867868:31871475:SE","SE","ENSMUSG00000061613","U2af1","chr17","-",31870619,31870686,67,"Regular (>50bp)",0.111,6.54932274710704e-06
"chr17:31871475:31871542:31870686:31877626:SE","SE","ENSMUSG00000061613","U2af1","chr17","-",31871475,31871542,67,"Regular (>50bp)",0.188,0.0491627460477475
"chr4:41245455:41245492:41235594:41251534:SE","SE","ENSMUSG00000028433","Ubap2","chr4","-",41245455,41245492,37,"Small (30-50bp)",0.109,0
"chr1:91181481:91181549:91178159:91181936:SE","SE","ENSMUSG00000034343","Ube2f","chr1","+",91181481,91181549,68,"Regular (>50bp)",0.159,0.00125459239049319
"chr6:30242536:30242576:30221795:30260927:SE","SE","ENSMUSG00000039159","Ube2h","chr6","-",30242536,30242576,40,"Small (30-50bp)",0.13,0.000683516245056237
"chr16:15411554:15411622:15399071:15412323:SE","SE","ENSMUSG00000022674","Ube2v2","chr16","-",15411554,15411622,68,"Regular (>50bp)",0.129,0.000152305644525748
"chr9:113788443:113788551:113788007:113793619:SE","SE","ENSMUSG00000009741","Ubp1","chr9","+",113788443,113788551,108,"Regular (>50bp)",-0.151,3.11368414230453e-08
