"event_key","event_type","GeneID","geneSymbol","exon_length","size_category","dPSI","FDR"
"chr4:89363027:89363352:89351577:89402250:SE","SE","ENSMUSG00000086035","Gm12610",325,"Regular (>50bp)",-0.284,0.00733364758642594
"chr1:119633884:119634043:119620639:119643676:SE","SE","ENSMUSG00000026384","Ptpn4",159,"Regular (>50bp)",-0.108,0.000244615962471892
"chr5:146229433:146229577:146223049:146231972:SE","SE","ENSMUSG00000029635","Cdk8",144,"Regular (>50bp)",0.153,3.5025007525633e-06
"chr5:146229448:146229577:146223049:146231972:SE","SE","ENSMUSG00000029635","Cdk8",129,"Regular (>50bp)",0.147,2.90743084907931e-07
"chr11:118016102:118016228:118015207:118016440:SE","SE","ENSMUSG00000033987","Dnah17",126,"Regular (>50bp)",-0.335,0.0125229623226886
"chr5:115037802:115038091:115035923:115039300:SE","SE","ENSMUSG00000029561","Oasl2",289,"Regular (>50bp)",-0.157,0.00262407004465354
"chr11:88611518:88611657:88611398:88613475:SE","SE","ENSMUSG00000087574","C030037D09Rik",139,"Regular (>50bp)",-0.134,0.00866784079248311
"chr13:61044441:61044559:61044174:61045148:SE","SE","ENSMUSG00000074874","Ctla2b",118,"Regular (>50bp)",-0.105,0.0449510589036202
"chr2:14120627:14120703:14079147:14122199:SE","SE","ENSMUSG00000026718","Stam",76,"Regular (>50bp)",0.143,0.0487516491673954
"chr7:130264745:130264871:130248160:130276331:SE","SE","ENSMUSG00000030852","Tacc2",126,"Regular (>50bp)",0.111,0.027714920034109
"chr7:58890714:58890781:58879019:58893097:SE","SE","ENSMUSG00000025326","Ube3a",67,"Regular (>50bp)",0.127,0.0005976497772668
"chr2:34797016:34797112:34795610:34801175:SE","SE","ENSMUSG00000026873","Phf19",96,"Regular (>50bp)",-0.123,0.006253037163401
"chr6:83029678:83029707:83029523:83030018:SE","SE","ENSMUSG00000068329","Htra2",29,"Microexon (0-30bp)",-0.175,1.28323871904668e-11
"chr2:73509958:73510247:73462174:73605366:SE","SE","ENSMUSG00000056486","Chn1",289,"Regular (>50bp)",-0.2,0.00106075590979512
"chr2:73537262:73537376:73490101:73546707:SE","SE","ENSMUSG00000056486","Chn1",114,"Regular (>50bp)",-0.115,0.000230654801698775
"chr3:55032175:55032346:55029218:55033954:SE","SE","ENSMUSG00000036580","Spg20",171,"Regular (>50bp)",-0.109,7.87292144297463e-05
"chr9:56964552:56964725:56964422:56964949:SE","SE","ENSMUSG00000074284","Gm10658",173,"Regular (>50bp)",-0.372,0.000580308474642218
"chr8:124174055:124174102:124172923:124174526:SE","SE","ENSMUSG00000001482","Def8",47,"Small (30-50bp)",-0.364,1.16031370093126e-07
"chr5:53988708:53988830:53987842:53990311:SE","SE","ENSMUSG00000039178","Tbc1d19",122,"Regular (>50bp)",-0.184,0
"chr7:44117729:44117841:44117583:44118230:SE","SE","ENSMUSG00000038695","Josd2",112,"Regular (>50bp)",0.102,0.00306503440583301
"chr7:44117783:44117841:44117583:44118230:SE","SE","ENSMUSG00000038695","Josd2",58,"Regular (>50bp)",0.105,0.00161572171267166
"chr2:131920332:131920421:131919413:131931015:SE","SE","ENSMUSG00000027340","Slc23a2",89,"Regular (>50bp)",0.127,0.000110574371411442
"chr4:116673779:116673893:116673704:116674151:SE","SE","ENSMUSG00000028687","Mutyh",114,"Regular (>50bp)",-0.2,0.0467259227622375
"chr2:91090208:91090272:91087271:91090515:SE","SE","ENSMUSG00000027257","Pacsin3",64,"Regular (>50bp)",0.253,1.45255002074864e-07
"chr2:91090212:91090272:91087271:91090515:SE","SE","ENSMUSG00000027257","Pacsin3",60,"Regular (>50bp)",0.253,5.26739603305051e-06
"chr3:9509218:9509402:9508966:9511019:SE","SE","ENSMUSG00000040209","Zfp704",184,"Regular (>50bp)",-0.634,0.000431238644821096
"chr2:63858253:63858311:63811243:63928185:SE","SE","ENSMUSG00000075324","Fign",58,"Regular (>50bp)",0.324,3.21329993577969e-06
"chr2:63927238:63927408:63811243:63928185:SE","SE","ENSMUSG00000075324","Fign",170,"Regular (>50bp)",0.186,0.0479604089986477
"chr3:159228162:159228993:159226607:159229413:SE","SE","ENSMUSG00000028175","Depdc1a",831,"Regular (>50bp)",-0.128,0.0218245182551564
"chr2:180620204:180620234:180619145:180620963:SE","SE","ENSMUSG00000027575","Arfgap1",30,"Microexon (0-30bp)",-0.169,0
"chr2:69606473:69606613:69592230:69608403:SE","SE","ENSMUSG00000070883","Ccdc173",140,"Regular (>50bp)",-0.137,0.0130658741814207
"chr9:4313701:4313806:4309934:4316826:SE","SE","ENSMUSG00000025893","Kbtbd3",105,"Regular (>50bp)",0.126,0.00366606251582448
"chr4:101389194:101389259:101353960:101454997:SE","SE","ENSMUSG00000028528","Dnajc6",65,"Regular (>50bp)",0.452,0.000295766363456992
"chr2:76390529:76390604:76386326:76395127:SE","SE","ENSMUSG00000042359","Osbpl6",75,"Regular (>50bp)",-0.13,1.39787063562537e-05
"chr5:108217027:108217229:108213831:108221172:SE","SE","ENSMUSG00000029267","Mtf2",202,"Regular (>50bp)",-0.167,5.52649060073379e-12
"chr5:108217027:108217389:108213831:108221172:SE","SE","ENSMUSG00000029267","Mtf2",362,"Regular (>50bp)",-0.174,3.05742976804348e-10
"chr5:108226731:108226840:108226294:108228690:SE","SE","ENSMUSG00000029267","Mtf2",109,"Regular (>50bp)",0.234,0.00119453669583416
"chr5:137299579:137299909:137298675:137300387:SE","SE","ENSMUSG00000037364","Srrt",330,"Regular (>50bp)",-0.156,4.89969856231007e-07
"chr2:10582339:10582438:10580322:10582625:SE","SE","ENSMUSG00000061186","Sfmbt2",99,"Regular (>50bp)",-0.203,3.13897056497055e-14
"chr5:110287982:110288055:110284518:110288219:SE","SE","ENSMUSG00000014668","Chfr",73,"Regular (>50bp)",-0.208,0.00541359089233251
"chr9:69925961:69926100:69924473:69926670:SE","SE","ENSMUSG00000033543","Gtf2a2",139,"Regular (>50bp)",-0.139,0.00247552174784116
"chr4:151876875:151876959:151670939:151914874:SE","SE","ENSMUSG00000014592","Camta1",84,"Regular (>50bp)",0.112,1.36042331803072e-08
"chr1:37422419:37422452:37419258:37426778:SE","SE","ENSMUSG00000026113","Inpp4a",33,"Small (30-50bp)",0.191,0.000597907691344336
"chr3:127609244:127609343:127606944:127610558:SE","SE","ENSMUSG00000074238","Ap1ar",99,"Regular (>50bp)",-0.124,3.13897056497055e-14
"chr2:32994864:32995035:32954090:33021602:SE","SE","ENSMUSG00000038860","Garnl3",171,"Regular (>50bp)",-0.116,0.00119149307584354
"chr7:61254263:61254448:61185236:61264907:SE","SE","ENSMUSG00000109006","B230209E15Rik",185,"Regular (>50bp)",0.239,0.00457183343929406
"chr2:154342319:154342463:154278556:154346472:SE","SE","ENSMUSG00000038533","Cbfa2t2",144,"Regular (>50bp)",-0.126,2.93427147062171e-05
"chr6:124381091:124381181:124380866:124381588:SE","SE","ENSMUSG00000005069","Pex5",90,"Regular (>50bp)",-0.154,0.000336218499461787
"chr6:124381091:124381202:124380866:124381588:SE","SE","ENSMUSG00000005069","Pex5",111,"Regular (>50bp)",-0.142,3.1354393149512e-06
"chr2:93651954:93652026:93650494:93652731:SE","SE","ENSMUSG00000027198","Ext2",72,"Regular (>50bp)",0.182,0.0353969139533125
"chr2:80401556:80401574:80400573:80411201:SE","SE","ENSMUSG00000027002","Nckap1",18,"Microexon (0-30bp)",-0.142,0
"chr1:169975564:169975612:169971032:169976839:SE","SE","ENSMUSG00000026670","Uap1",48,"Small (30-50bp)",-0.223,0
"chr1:169975564:169975615:169971032:169976839:SE","SE","ENSMUSG00000026670","Uap1",51,"Regular (>50bp)",-0.129,0
"chr1:169976839:169977028:169971032:170002318:SE","SE","ENSMUSG00000026670","Uap1",189,"Regular (>50bp)",0.125,0.00245680672212437
"chr10:128479743:128479837:128479634:128481589:SE","SE","ENSMUSG00000002578","Ikzf4",94,"Regular (>50bp)",-0.186,0.0317159376809196
"chr5:122181832:122181907:122062978:122188078:SE","SE","ENSMUSG00000042589","Cux2",75,"Regular (>50bp)",0.312,0.000315373777062646
"chr10:79972523:79972577:79972328:79972707:SE","SE","ENSMUSG00000035640","Cbarp",54,"Regular (>50bp)",-0.154,0
"chr17:50198717:50198853:50197116:50202827:SE","SE","ENSMUSG00000023999","Kif6",136,"Regular (>50bp)",-0.312,3.61083174456127e-05
"chr2:128178291:128178414:128172969:128271013:SE","SE","ENSMUSG00000074813","Morrbid",123,"Regular (>50bp)",0.176,0.000418863049318098
"chr2:118377774:118377851:118377493:118379521:SE","SE","ENSMUSG00000040093","Bmf",77,"Regular (>50bp)",0.193,1.34288923752851e-05
"chr4:16172824:16172984:16164191:16210860:SE","SE","ENSMUSG00000085112","A530072M11Rik",160,"Regular (>50bp)",-0.247,0.0270460801486896
"chr6:131268703:131268903:131266410:131270034:SE","SE","ENSMUSG00000030188","Magohb",200,"Regular (>50bp)",-0.177,4.41519431700538e-06
"chr9:44685479:44685528:44685081:44687653:SE","SE","ENSMUSG00000002031","Ift46",49,"Small (30-50bp)",0.809,6.10355387630414e-14
"chr9:44685479:44685528:44685081:44687656:SE","SE","ENSMUSG00000002031","Ift46",49,"Small (30-50bp)",0.499,0.00420438101659756
"chr9:44687653:44687758:44685081:44689890:SE","SE","ENSMUSG00000002031","Ift46",105,"Regular (>50bp)",-0.27,3.68914802048504e-05
"chrX:41183243:41184149:41157359:41185489:SE","SE","ENSMUSG00000025860","Xiap",906,"Regular (>50bp)",-0.104,0.000788579759333613
"chr5:135178843:135178993:135178718:135183167:SE","SE","ENSMUSG00000005374","Tbl2",150,"Regular (>50bp)",-0.417,1.36762729764178e-10
"chr2:120560779:120560983:120560580:120561182:SE","SE","ENSMUSG00000027284","Cdan1",204,"Regular (>50bp)",-0.11,0.00194657457092043
"chr2:120560779:120560986:120560580:120561182:SE","SE","ENSMUSG00000027284","Cdan1",207,"Regular (>50bp)",-0.103,0.00270940237807841
"chr2:122471036:122471229:122469879:122472613:SE","SE","ENSMUSG00000118663","Spata5l1",193,"Regular (>50bp)",-0.157,0.000111154817662421
"chr3:107801904:107801972:107801544:107802176:SE","SE","ENSMUSG00000086968","4933431E20Rik",68,"Regular (>50bp)",-0.279,0.0344803879032682
"chr3:107802176:107802308:107801972:107802958:SE","SE","ENSMUSG00000086968","4933431E20Rik",132,"Regular (>50bp)",0.18,0.00185878858143873
"chr2:127423778:127423995:127423466:127426549:SE","SE","ENSMUSG00000034800","Zfp661",217,"Regular (>50bp)",-0.184,3.81143746070178e-07
"chr2:127423778:127423995:127423466:127426585:SE","SE","ENSMUSG00000034800","Zfp661",217,"Regular (>50bp)",-0.313,0.000116923917166716
"chr19:46050840:46050933:46050015:46051050:SE","SE","ENSMUSG00000055491","Pprc1",93,"Regular (>50bp)",0.12,0.0271203804461278
"chr2:127601495:127601606:127590032:127603081:SE","SE","ENSMUSG00000027378","Nphp1",111,"Regular (>50bp)",0.113,0.00141245339804656
"chr7:100299134:100299239:100294876:100302860:SE","SE","ENSMUSG00000030701","Plekhb1",105,"Regular (>50bp)",0.167,0.00306202157361002
"chr19:46595150:46595198:46587732:46632791:SE","SE","ENSMUSG00000047731","Wbp1l",48,"Small (30-50bp)",0.145,1.31226921756948e-07
"chr5:146900030:146900190:146896086:146900532:SE","SE","ENSMUSG00000016510","Mtif3",160,"Regular (>50bp)",0.114,0.000758426200563966
"chr7:41252301:41252421:41248824:41252859:SE","SE","ENSMUSG00000091474","2610021A01Rik",120,"Regular (>50bp)",-0.24,0.0112029065821442
"chr7:41252301:41252421:41251239:41252859:SE","SE","ENSMUSG00000091474","2610021A01Rik",120,"Regular (>50bp)",-0.114,0.000958206578132812
"chr7:41252301:41252421:41251239:41261099:SE","SE","ENSMUSG00000091474","2610021A01Rik",120,"Regular (>50bp)",-0.136,9.0611329107281e-05
"chr11:68716995:68717030:68713491:68720740:SE","SE","ENSMUSG00000018736","Ndel1",35,"Small (30-50bp)",0.11,0
"chr8:72995567:72995782:72994087:73000496:SE","SE","ENSMUSG00000003033","Ap1m1",215,"Regular (>50bp)",-0.28,0.0157787671167549
"chr5:110254735:110254806:110254649:110255721:SE","SE","ENSMUSG00000033434","Gtpbp6",71,"Regular (>50bp)",-0.159,2.01290237575617e-09
"chr1:66645610:66645814:66640379:66647550:SE","SE","ENSMUSG00000055567","Unc80",204,"Regular (>50bp)",-0.105,0.0095133670099723
"chr2:154636318:154636387:154633151:154662926:SE","SE","ENSMUSG00000027593","Raly",69,"Regular (>50bp)",0.118,0.0132819014482812
"chr5:125566846:125566960:125559997:125580246:SE","SE","ENSMUSG00000029482","Aacs",114,"Regular (>50bp)",0.235,0.0288273923666234
"chr2:144020947:144021068:144016664:144031060:SE","SE","ENSMUSG00000074758","Gm5535",121,"Regular (>50bp)",-0.114,0.00662653487200896
"chr2:144333691:144333817:144332197:144343346:SE","SE","ENSMUSG00000037259","Dzank1",126,"Regular (>50bp)",-0.215,0.00172166843415966
"chr5:9176539:9176749:9174527:9177956:SE","SE","ENSMUSG00000042508","Dmtf1",210,"Regular (>50bp)",-0.104,0.00261899138239011
"chr1:66740775:66740795:66740176:66745604:SE","SE","ENSMUSG00000026005","Rpe",20,"Microexon (0-30bp)",0.122,0.042373525672066
"chr8:121300909:121301017:121299645:121301672:SE","SE","ENSMUSG00000031822","Gse1",108,"Regular (>50bp)",0.126,0
"chr10:126932783:126932948:126932611:126933800:SE","SE","ENSMUSG00000040462","Os9",165,"Regular (>50bp)",-0.102,9.96518341292666e-08
"chr5:109703372:109703493:109703223:109703884:SE","SE","ENSMUSG00000033467","Crlf2",121,"Regular (>50bp)",-0.107,5.8499206511038e-05
"chr5:109703372:109703526:109703223:109703884:SE","SE","ENSMUSG00000033467","Crlf2",154,"Regular (>50bp)",-0.153,0.000165791555142259
"chr8:25690106:25690222:25668010:25691137:SE","SE","ENSMUSG00000065954","Tacc1",116,"Regular (>50bp)",0.144,7.79253957751958e-06
"chr2:152792540:152792574:152791040:152793254:SE","SE","ENSMUSG00000042662","Dusp15",34,"Small (30-50bp)",-0.156,0.000498756895547311
"chr4:129900544:129900709:129899347:129901354:SE","SE","ENSMUSG00000028782","Adgrb2",165,"Regular (>50bp)",-0.202,0.00267877201257874
"chr6:134043269:134043428:134013101:134114247:SE","SE","ENSMUSG00000030199","Etv6",159,"Regular (>50bp)",-0.151,4.71597423114658e-05
"chr4:152215508:152215751:152215418:152218617:SE","SE","ENSMUSG00000028943","Espn",243,"Regular (>50bp)",-0.126,0.0392324111372134
"chr4:152217380:152217413:152215751:152218617:SE","SE","ENSMUSG00000028943","Espn",33,"Small (30-50bp)",0.171,0.0330518015657889
"chr2:156170237:156170375:156161983:156175498:SE","SE","ENSMUSG00000038085","Cnbd2",138,"Regular (>50bp)",-0.154,0.00854039767322631
"chr4:149345616:149345658:149342460:149346592:SE","SE","ENSMUSG00000063077","Kif1b",42,"Small (30-50bp)",-0.198,2.47292595078468e-09
"chr4:149349801:149349819:149348147:149350708:SE","SE","ENSMUSG00000063077","Kif1b",18,"Microexon (0-30bp)",-0.122,0
"chr3:32801876:32801938:32791354:32805177:SE","SE","ENSMUSG00000027673","Ndufb5",62,"Regular (>50bp)",0.425,0.0112496448164851
"chr7:24618608:24618776:24616366:24619055:SE","SE","ENSMUSG00000040940","Arhgef1",168,"Regular (>50bp)",0.222,0.00136666181722495
"chr4:99123303:99123423:99112787:99146633:SE","SE","ENSMUSG00000028550","Atg4c",120,"Regular (>50bp)",0.132,0.0209533691185055
"chr2:90683159:90683210:90680048:90683394:SE","SE","ENSMUSG00000027282","Mtch2",51,"Regular (>50bp)",-0.229,0
"chr4:123257849:123257867:123254820:123259065:SE","SE","ENSMUSG00000028649","Macf1",18,"Microexon (0-30bp)",-0.137,0
"chr4:123290886:123291213:123289790:123291540:SE","SE","ENSMUSG00000028649","Macf1",327,"Regular (>50bp)",0.123,7.3407250048571e-07
"chr8:78159368:78159440:78153060:78177321:SE","SE","ENSMUSG00000037148","Arhgap10",72,"Regular (>50bp)",0.102,0.000138605833264212
"chr2:163501069:163501155:163500412:163563047:SE","SE","ENSMUSG00000035268","Pkig",86,"Regular (>50bp)",0.107,0.00679725396576918
"chr2:164306277:164309247:164303449:164314057:SE","SE","ENSMUSG00000045503","Sys1",2970,"Regular (>50bp)",0.156,0.0449526278135182
"chr7:28884103:28884193:28881754:28884388:SE","SE","ENSMUSG00000049676","Catsperg1",90,"Regular (>50bp)",0.4,0.0263307764599819
"chr7:28884103:28884193:28881754:28884419:SE","SE","ENSMUSG00000049676","Catsperg1",90,"Regular (>50bp)",0.229,0.000469030419802761
"chr7:28889637:28889756:28889452:28890151:SE","SE","ENSMUSG00000049676","Catsperg1",119,"Regular (>50bp)",-0.391,0.0115057864267803
"chr7:28889637:28890060:28889452:28890151:SE","SE","ENSMUSG00000049676","Catsperg1",423,"Regular (>50bp)",-0.277,0.00873644531963276
"chr7:28894638:28894748:28891173:28895252:SE","SE","ENSMUSG00000049676","Catsperg1",110,"Regular (>50bp)",0.146,0.0308526479109749
"chr7:28897773:28897833:28897645:28899541:SE","SE","ENSMUSG00000049676","Catsperg1",60,"Regular (>50bp)",-0.298,0.00144658037973034
"chr7:28906229:28906374:28899679:28910066:SE","SE","ENSMUSG00000049676","Catsperg1",145,"Regular (>50bp)",0.319,1.04409689194384e-05
"chr7:28909904:28909958:28899679:28910066:SE","SE","ENSMUSG00000049676","Catsperg1",54,"Regular (>50bp)",0.107,0.00320417012365989
"chr2:165122705:165122811:165120336:165123227:SE","SE","ENSMUSG00000017664","Slc35c2",106,"Regular (>50bp)",0.49,0.00376120389611437
"chr2:168046519:168046694:168029579:168048493:SE","SE","ENSMUSG00000051149","Adnp",175,"Regular (>50bp)",0.289,0.0118336456040224
"chr2:174858430:174858557:174852114:174858749:SE","SE","ENSMUSG00000078906","Gm14444",127,"Regular (>50bp)",0.171,0.00122979553870362
"chr2:60590102:60590150:60589198:60592613:SE","SE","ENSMUSG00000026970","Rbms1",48,"Small (30-50bp)",-0.109,1.68601818355716e-06
"chr2:129652407:129653157:129643924:129669693:SE","SE","ENSMUSG00000037885","Stk35",750,"Regular (>50bp)",-0.154,5.81443173539401e-05
"chr12:110845421:110845473:110843806:110846118:SE","SE","ENSMUSG00000021276","Cinp",52,"Regular (>50bp)",0.175,0.045925922029718
"chr2:180980027:180980147:180977839:180980848:SE","SE","ENSMUSG00000038685","Rtel1",120,"Regular (>50bp)",-0.111,5.2985879812659e-06
"chr2:180996801:180996918:180996235:180997120:SE","SE","ENSMUSG00000038685","Rtel1",117,"Regular (>50bp)",-0.173,0.00386516852811757
"chr4:32874206:32874370:32836433:32950746:SE","SE","ENSMUSG00000040183","Ankrd6",164,"Regular (>50bp)",-0.16,0.000357949181969969
"chr2:181358294:181358328:181357739:181359747:SE","SE","ENSMUSG00000027584","Oprl1",34,"Small (30-50bp)",0.418,8.23028332692743e-06
"chr2:181359747:181359886:181358328:181360169:SE","SE","ENSMUSG00000027584","Oprl1",139,"Regular (>50bp)",-0.288,0.00886053988611721
"chr8:27535951:27536027:27535163:27542263:SE","SE","ENSMUSG00000031485","Plpbp",76,"Regular (>50bp)",-0.255,0.00429232575527815
"chr5:134301377:134301440:134295510:134308290:SE","SE","ENSMUSG00000060261","Gtf2i",63,"Regular (>50bp)",0.123,0.0495043507073225
"chr2:126755219:126755273:126754665:126755451:SE","SE","ENSMUSG00000027366","Sppl2a",54,"Regular (>50bp)",-0.173,1.47624350126566e-07
"chr2:121236809:121236934:121228369:121240618:SE","SE","ENSMUSG00000033486","Catsper2",125,"Regular (>50bp)",-0.245,0.0202832513463988
"chr3:16241130:16241279:16237684:16243641:SE","SE","ENSMUSG00000047213","Ythdf3",149,"Regular (>50bp)",-0.13,0.0087996618535725
"chr3:90409422:90409560:90407414:90410402:SE","SE","ENSMUSG00000001017","Chtop",138,"Regular (>50bp)",-0.103,4.04967711294638e-08
"chr2:92016895:92016954:92015933:92044393:SE","SE","ENSMUSG00000058318","Phf21a",59,"Regular (>50bp)",-0.234,0.0157787671167549
"chr2:92017388:92017753:92015933:92044393:SE","SE","ENSMUSG00000058318","Phf21a",365,"Regular (>50bp)",-0.307,0.000129630711321597
"chr2:92045793:92045920:92044434:92051816:SE","SE","ENSMUSG00000058318","Phf21a",127,"Regular (>50bp)",0.132,0.000574649726309643
"chr6:31261937:31262217:31254890:31305223:SE","SE","ENSMUSG00000087380","2210408F21Rik",280,"Regular (>50bp)",0.12,0.00207863633298947
"chr6:31298324:31298411:31254890:31305223:SE","SE","ENSMUSG00000087380","2210408F21Rik",87,"Regular (>50bp)",0.22,0.0245953293155802
"chr6:31298324:31298411:31254890:31312925:SE","SE","ENSMUSG00000087380","2210408F21Rik",87,"Regular (>50bp)",0.176,0.0414415978839817
"chr6:31305223:31305295:31262055:31312925:SE","SE","ENSMUSG00000087380","2210408F21Rik",72,"Regular (>50bp)",-0.111,2.98765715796878e-06
"chr6:31305223:31305324:31262055:31312925:SE","SE","ENSMUSG00000087380","2210408F21Rik",101,"Regular (>50bp)",-0.105,0.0150515520339571
"chr6:31305225:31305295:31262055:31312925:SE","SE","ENSMUSG00000087380","2210408F21Rik",70,"Regular (>50bp)",-0.216,0.0122018076272996
"chr6:31305266:31305324:31254890:31312925:SE","SE","ENSMUSG00000087380","2210408F21Rik",58,"Regular (>50bp)",0.255,0.0159034753880853
"chr6:31313709:31313792:31312997:31314164:SE","SE","ENSMUSG00000087380","2210408F21Rik",83,"Regular (>50bp)",-0.259,8.63975196005069e-11
"chr6:31313738:31313792:31312997:31314164:SE","SE","ENSMUSG00000087380","2210408F21Rik",54,"Regular (>50bp)",-0.189,3.13897056497055e-14
"chr3:41708158:41708358:41703168:41710483:SE","SE","ENSMUSG00000025766","D3Ertd751e",200,"Regular (>50bp)",-0.116,0.0189424314770008
"chr9:21264296:21264468:21263847:21264977:SE","SE","ENSMUSG00000057193","Slc44a2",172,"Regular (>50bp)",-0.116,0.00127269536079976
"chr8:80010837:80011075:80008283:80021174:SE","SE","ENSMUSG00000037022","Mmaa",238,"Regular (>50bp)",-0.373,0.000138368747953419
"chr3:63609984:63610044:63609559:63611554:SE","SE","ENSMUSG00000036834","Plch1",60,"Regular (>50bp)",0.156,7.8652208403867e-06
