"gene_id","gene_symbol","DE_log2FC","DE_padj","DE_baseMean","GeneSymbol","splicing_n_events","splicing_event_types","splicing_max_abs_dPSI","splicing_best_dPSI","splicing_min_FDR"
"ENSMUSG00000028717","Tal1",0.212116504078841,0.0102794289771007,2047.40504025829,"Tal1",1,"MXE",0.191,0.191,0.00202620425795954
"ENSMUSG00000035640","Cbarp",0.164035282895868,0.0103074577139882,5020.9738962349,"Cbarp",3,"SE",0.34,-0.34,0
"ENSMUSG00000019792","Trmt11",-0.350010168093109,0.0103981456706477,799.214628777664,"Trmt11",1,"SE",0.112,-0.112,0.00227636346012586
"ENSMUSG00000040459","Arglu1",-0.480903182006149,0.0105153918491952,21373.7726644653,"Arglu1",1,"RI",0.167,-0.167,0
"ENSMUSG00000067212","H2-T23",-0.724289434911944,0.0106736018023895,69.0244369772864,"H2-T23",1,"RI",0.116,0.116,0.0386116339814791
"ENSMUSG00000035164","Zc3h12c",0.22151938105417,0.0108368553961228,928.835485034313,"Zc3h12c",1,"SE",0.135,-0.135,1.90128423900859e-05
"ENSMUSG00000022386","Trmu",0.230011661721812,0.0108454026353094,1306.12637035646,"Trmu",1,"RI",0.105,-0.105,0.00115643319117173
"ENSMUSG00000020020","Usp44",-0.187421684387106,0.0111171028103363,3274.77168283999,"Usp44",2,"SE",0.247,-0.247,4.25355180725677e-07
"ENSMUSG00000025271","Pfkfb1",0.394100176108169,0.0113753541243259,297.880216245817,"Pfkfb1",1,"A3SS",0.109,-0.109,0.0173467002078608
"ENSMUSG00000003352","Cacnb3",-0.162981858898551,0.0115728958375951,8379.26679879979,"Cacnb3",3,"SE,RI",0.19,-0.19,3.466711362421e-10
"ENSMUSG00000035642","Aamdc",0.39173870563658,0.0115817549622502,279.162299718695,"Aamdc",3,"SE",0.432,0.432,0.000689097897275384
"ENSMUSG00000100706","ENSMUSG00000100706",-0.54252283029619,0.0116232432826165,186.325436611086,"Gm19744",1,"SE",0.165,-0.165,0.0333098753347684
"ENSMUSG00000071350","Setdb2",0.256972126027686,0.0117649614427778,918.267350272387,"Setdb2",1,"SE",0.191,-0.191,0.00609258478316852
"ENSMUSG00000038241","Cep250",0.29593584636018,0.0118317330897098,1921.28735768697,"Cep250",1,"RI",0.149,-0.149,1.20723588133376e-05
"ENSMUSG00000004815","Dgkq",-0.203534842903154,0.0119777716729461,1190.49877929974,"Dgkq",1,"SE",0.109,-0.109,3.40561286692514e-08
"ENSMUSG00000021413","Prpf4b",-0.422573245386135,0.012142351645135,9244.60220185131,"Prpf4b",1,"SE",0.31,-0.31,0
"ENSMUSG00000039662","Icmt",0.160712971438964,0.012307025966927,6371.43266704882,"Icmt",1,"SE",0.109,0.109,0.000207488581034183
"ENSMUSG00000022555","Dgat1",-0.177711109680224,0.0124100719325665,2316.05119439218,"Dgat1",1,"MXE",0.112,0.112,0.0193748190291053
"ENSMUSG00000048440","Cyp4f16",-0.230532205320579,0.0124430018606864,2343.06532466883,"Cyp4f16",1,"SE",0.133,-0.133,0
"ENSMUSG00000048065","Cyb5r2",0.284358678111783,0.0124684577241764,1225.99839115545,"Cyb5r2",1,"SE",0.146,-0.146,3.56037041867952e-11
"ENSMUSG00000028073","Pear1",-0.251898320911817,0.0124800378953393,947.208110951125,"Pear1",2,"SE,A5SS",0.393,0.393,0.00509029006648262
"ENSMUSG00000022044","Stmn4",-0.197158521672534,0.0127439235292872,3195.79415535649,"Stmn4",1,"SE",0.11,0.11,6.8547636495382e-05
"ENSMUSG00000036775","Decr2",0.197377378213585,0.0127802243750003,1931.5978598946,"Decr2",1,"SE",0.408,0.408,0.00166355846871798
"ENSMUSG00000044835","Ankrd45",0.230894903838469,0.0128500579069892,968.320906391781,"Ankrd45",1,"SE",0.533,-0.533,0.000589070044436317
"ENSMUSG00000032294","Pkm",0.159068088759792,0.0130227694519182,105244.581164954,"Pkm",1,"SE",0.108,0.108,0.0134202785194223
"ENSMUSG00000027340","Slc23a2",0.18465711628988,0.0130814358165606,4413.29315551407,"Slc23a2",1,"SE",0.127,0.127,0.000110574371411442
"ENSMUSG00000028608","Czib",-0.437571803651868,0.0131397925735244,2380.56457335053,"Czib",1,"RI",0.12,-0.12,1.5554723835629e-05
"ENSMUSG00000030678","Maz",0.150797307715766,0.0131959701082275,14495.8256194507,"Maz",1,"SE",0.112,-0.112,0.00337725256995715
"ENSMUSG00000037270","Bltp1",-0.48161952435952,0.0132627962366065,9243.48782077496,"Bltp1",2,"SE",0.198,-0.198,2.60266317588179e-10
"ENSMUSG00000024132","Eci1",0.224671246167688,0.0133719874618593,2150.23987669538,"Eci1",1,"SE",0.695,0.695,0.000364109185747658
"ENSMUSG00000118663","Afg2b",0.220832887401736,0.013526659239825,2630.67048076736,"Spata5l1",1,"SE",0.157,-0.157,0.000111154817662421
"ENSMUSG00000032999","Nlrp4f",-0.365914732623799,0.0135439199284957,278.902790453023,"Nlrp4f",1,"A3SS",0.116,-0.116,0.0130148538816869
"ENSMUSG00000025893","Kbtbd3",-0.497620918081143,0.0137739667394222,195.446443685774,"Kbtbd3",1,"SE",0.126,0.126,0.00366606251582448
"ENSMUSG00000004698","Hdac9",0.245285322338549,0.0140794487011629,2172.65224338534,"Hdac9",1,"A3SS",0.128,0.128,0.0248088386495284
"ENSMUSG00000121449","Pdxk-ps",-0.584540540683259,0.0140794487011629,129.801555356575,"Pdxk-ps",1,"SE",0.306,-0.306,4.0476382504492e-07
"ENSMUSG00000058388","Phtf1",-0.173491058333466,0.0141475290067777,4521.44151089312,"Phtf1",1,"SE",0.288,-0.288,0.000407850806976467
"ENSMUSG00000026959","Grin1",-0.220237927086518,0.014471699831846,2408.72007130281,"Grin1",2,"SE",0.222,0.222,4.21977447629106e-08
"ENSMUSG00000028423","Nfx1",-0.127739494494336,0.0145094370256157,8865.70221325419,"Nfx1",1,"RI",0.199,-0.199,6.57646944071416e-09
"ENSMUSG00000033819","Ppp1r16a",0.199715224845544,0.014630147210898,1507.96982063737,"Ppp1r16a",1,"RI",0.179,-0.179,0.00393498522428202
"ENSMUSG00000087380","2210408F21Rik",-0.307073239589921,0.0147510025191999,1605.46799314492,"2210408F21Rik",17,"SE,A3SS,A5SS,MXE,RI",0.499,-0.499,3.13897056497055e-14
"ENSMUSG00000022552","Sharpin",-0.154192757175275,0.0147579261232298,2886.66509436951,"Sharpin",1,"RI",0.108,0.108,0.000225632880678854
"ENSMUSG00000030322","Mbd4",0.267323694348401,0.0149475452910038,826.026123931582,"Mbd4",1,"A5SS",0.153,0.153,0.0403513735451249
"ENSMUSG00000024958","Gpr137",-0.145751088061859,0.0153028259345258,3269.77968035684,"Gpr137",1,"SE",0.133,-0.133,7.30372124812447e-08
"ENSMUSG00000022674","Ube2v2",-0.313351272909973,0.0155963585130246,696.424942289531,"Ube2v2",1,"SE",0.115,0.115,6.17216614252387e-06
"ENSMUSG00000038495","Otud7b",0.146620961893998,0.0160254416858215,5157.20929310389,"Otud7b",2,"SE,MXE",0.201,-0.201,0.0405405353982071
"ENSMUSG00000029167","Ppargc1a",-0.796725106542606,0.0161448589654146,57.620209158147,"Ppargc1a",1,"A3SS",0.818,-0.818,2.35618996535124e-10
"ENSMUSG00000062906","Hdac10",0.18165515029356,0.0163274307043909,1696.02636096662,"Hdac10",6,"SE,A3SS,MXE,RI",0.219,-0.219,8.57216152468075e-08
"ENSMUSG00000038732","Mboat1",-0.334547903850077,0.0164782468824274,486.45476569151,"Mboat1",1,"SE",0.237,0.237,0.0326946795660635
"ENSMUSG00000070806","Zmynd12",-0.99814863327905,0.0166256124573812,42.4760628529409,"Zmynd12",1,"SE",0.349,0.349,0.0265827424004533
"ENSMUSG00000049807","Arhgap23",0.154639893052883,0.016734843045801,6087.50589799049,"Arhgap23",1,"SE",0.109,0.109,0.00137006976834466
"ENSMUSG00000041757","Plekha6",-0.138015163639893,0.0169537610148762,11589.5155464048,"Plekha6",9,"SE,MXE",0.432,0.432,0
"ENSMUSG00000031822","Gse1",0.165005773368384,0.0170919012997121,13405.1827815901,"Gse1",1,"SE",0.126,0.126,0
"ENSMUSG00000028803","Nipal3",-0.254653150285901,0.0171442594771691,3321.24996011927,"Nipal3",1,"SE",0.153,0.153,2.03845803510113e-05
"ENSMUSG00000070420","Zscan25",0.189949240737085,0.0171925582496598,1463.81189026447,"Zscan25",1,"A5SS",0.398,0.398,0.0287801996976108
"ENSMUSG00000024044","Epb41l3",-0.130271165693661,0.0173666167012758,9193.26978809355,"Epb41l3",3,"SE",0.172,-0.172,1.95935312963809e-11
"ENSMUSG00000040570","Rundc3b",0.190810017392624,0.0174267782290004,2855.92607505907,"Rundc3b",1,"SE",0.133,-0.133,0.03464002662275
"ENSMUSG00000006958","Chrd",-0.392509229355822,0.0175235337729678,262.650451377461,"Chrd",5,"SE,A3SS,RI",0.449,-0.449,2.13768804346231e-06
"ENSMUSG00000073856","Iqck",0.686700193230899,0.0176482248152108,77.1733106079657,"Iqck",1,"SE",0.206,0.206,0.000504642288954899
"ENSMUSG00000073702","Rpl31",-0.236995636025084,0.0184596766297471,41756.1861449002,"Rpl31",1,"RI",0.172,0.172,9.151653793755e-14
"ENSMUSG00000001134","Uxt",0.522766981365033,0.0184645625407955,157.469354159192,"Uxt",1,"SE",0.304,-0.304,1.8838970051458e-05
"ENSMUSG00000042662","Dusp15",-0.402230134430181,0.018916765177873,251.989715775026,"Dusp15",1,"SE",0.156,-0.156,0.000498756895547311
"ENSMUSG00000036009","Mettl25",-0.393486709201155,0.0192656160871784,328.683501755893,"Mettl25",1,"SE",0.246,0.246,9.35901377040606e-07
"ENSMUSG00000021694","Ercc8",0.181500536462981,0.01939082630484,1855.83544137702,"Ercc8",1,"SE",0.143,-0.143,0.0280012225533749
"ENSMUSG00000005882","Uqcc1",0.160477223259479,0.0194504585819402,3220.99317022981,"Uqcc1",1,"RI",0.188,-0.188,0.00393538248416648
"ENSMUSG00000040701","Ap1g2",-0.191702882742507,0.0194611102838186,1707.18823638274,"Ap1g2",1,"A5SS",0.119,-0.119,0.0236985822722063
"ENSMUSG00000051705","Senp8",-0.243051807468475,0.0196233861515873,1612.26326878833,"Senp8",1,"A3SS",0.211,-0.211,0.0212043285155406
"ENSMUSG00000028232","Tmem68",-0.253254261217351,0.0200378312258506,1084.35109703518,"Tmem68",1,"SE",0.129,0.129,2.93604005525419e-05
"ENSMUSG00000034729","Mrps10",-0.155461806452337,0.0206435072786376,7670.08889725945,"Mrps10",1,"A3SS",0.122,-0.122,0
"ENSMUSG00000062785","Kcnc3",0.207721805542682,0.0207235784603626,1768.89181245196,"Kcnc3",2,"SE",0.236,0.236,1.82748512603246e-06
"ENSMUSG00000030061","Uba3",-0.216579261498231,0.0207414089032949,7698.58502972646,"Uba3",1,"SE",0.102,0.102,6.29152564027324e-08
"ENSMUSG00000042766","Trim46",0.141901133286085,0.0209152345420291,5461.21634748407,"Trim46",1,"MXE",0.107,-0.107,0.00229936969829767
"ENSMUSG00000001065","Zfp276",0.194729439337249,0.0209377932972081,1245.37460293944,"Zfp276",2,"A5SS,RI",0.161,-0.161,0.00618165328158248
"ENSMUSG00000058444","Map2k5",0.217654028203319,0.0211587177021381,1780.53917048089,"Map2k5",1,"MXE",0.214,0.214,0.0207983331113889
"ENSMUSG00000027002","Nckap1",-0.11938973072437,0.0211618284894981,19183.729858287,"Nckap1",1,"SE",0.142,-0.142,0
"ENSMUSG00000013973","Dedd",-0.32214067615308,0.0213434522560453,497.352105239312,"Dedd",2,"SE",0.182,0.182,7.9739978061321e-12
"ENSMUSG00000042500","Ago4",-0.324079637995873,0.0213875191384901,470.602728982975,"Ago4",1,"SE",0.312,-0.312,0.000178270325410636
"ENSMUSG00000028524","Sgip1",-0.13797269736657,0.0216076495327067,5601.50716840857,"Sgip1",1,"SE",0.128,0.128,0.00202226264674503
"ENSMUSG00000035762","Tmem161b",-0.240621567012202,0.0219106685818145,1908.94174024085,"Tmem161b",1,"A5SS",0.161,0.161,2.24586947678491e-09
"ENSMUSG00000042520","Ubap2l",-0.12957908947259,0.0219568671390375,20711.3322808309,"Ubap2l",1,"SE",0.102,0.102,3.94430021856465e-06
"ENSMUSG00000021893","Capn7",-0.247265380664931,0.0220580674996358,2816.53973316428,"Capn7",1,"A5SS",0.153,-0.153,0.00752475539932645
"ENSMUSG00000079509","Zfx",0.180918697763087,0.0220807645098159,1894.0161155973,"Zfx",1,"SE",0.279,-0.279,0.000155866825924027
"ENSMUSG00000040272","Accs",-0.217892898689973,0.0222439136419597,1261.17974222272,"Accs",1,"RI",0.118,-0.118,0.0223945819668914
"ENSMUSG00000022475","Hdac7",-0.218221819473087,0.0227306917801749,2431.54215248188,"Hdac7",1,"SE",0.378,-0.378,9.60064946502414e-10
"ENSMUSG00000042197","Zfp451",0.138417279519545,0.0227789012383709,6993.51048790279,"Zfp451",1,"MXE",0.116,0.116,0.00137106340616994
"ENSMUSG00000030199","Etv6",0.18044988388022,0.0228326668824413,6380.83897833146,"Etv6",1,"SE",0.151,-0.151,4.71597423114658e-05
"ENSMUSG00000090086","AI480526",-0.497105839595026,0.023014583725988,221.159560745372,"AI480526",3,"SE,A5SS",0.607,-0.607,0.000231046609705001
"ENSMUSG00000025464","Paox",-0.207079664404249,0.0235780928280274,987.064714190941,"Paox",2,"SE",0.178,-0.178,1.08239753962838e-07
"ENSMUSG00000027763","Mbnl1",-0.142893094609307,0.0237369203715919,13338.319999524,"Mbnl1",1,"SE",0.117,0.117,0
"ENSMUSG00000032624","Eml4",-0.127320495911332,0.0238540843024125,10885.2419496918,"Eml4",3,"SE",0.302,0.302,0
"ENSMUSG00000028788","Ptp4a2",0.155314762229163,0.0239513848155162,15570.0732372124,"Ptp4a2",1,"MXE",0.116,0.116,1.13391970755791e-05
"ENSMUSG00000021262","Evl",0.155614685157963,0.0240707074886118,5555.79004573339,"Evl",3,"SE,A5SS,MXE",0.233,-0.233,0
"ENSMUSG00000009073","Nf2",-0.119279964382056,0.0248698575107072,11872.8930760396,"Nf2",1,"SE",0.1,0.1,0.000764669507850134
"ENSMUSG00000036097","Slf2",-0.385732849559274,0.0252711750894292,4757.72083065451,"Slf2",1,"A5SS",0.139,-0.139,0.0116205067006092
"ENSMUSG00000021709","Erbin",-0.212982677607951,0.0253219189603296,14547.688968014,"Erbin",4,"SE,MXE",0.493,-0.493,3.30970954966116e-13
"ENSMUSG00000113204","Gm46430",-0.228535798953462,0.0259072382624374,1553.57229921375,"Gm46430",1,"SE",0.324,-0.324,0.0498277729635883
"ENSMUSG00000021288","Klc1",-0.10804555563035,0.025988415983405,23877.2934669215,"Klc1",4,"SE,A5SS",0.211,0.211,0
"ENSMUSG00000025261","Huwe1",-0.128716864876034,0.0260239654782857,60154.3049558253,"Huwe1",3,"SE",0.183,0.183,0.00141797295325857
"ENSMUSG00000034377","Tulp4",-0.111479410144473,0.0262620090028675,7628.69317741193,"Tulp4",1,"SE",0.497,-0.497,0.000230168188191636
"ENSMUSG00000074887","EU599041",-0.580431839746823,0.026437836059081,1289.06546760579,"EU599041",2,"SE",0.167,-0.167,6.14330168253398e-06
"ENSMUSG00000037266","Rsrp1",-0.401426223622187,0.0271944767470319,16566.6338295362,"Rsrp1",3,"A3SS,RI",0.261,-0.261,0
"ENSMUSG00000030166","Rad52",-0.179413438129345,0.0272445712213804,1348.98887321273,"Rad52",1,"SE",0.134,0.134,0.0136147538803283
"ENSMUSG00000021012","Zc3h14",-0.136434958940524,0.0275642803597636,9554.91533813527,"Zc3h14",2,"SE",0.198,-0.198,8.94819663314711e-14
"ENSMUSG00000066036","Ubr4",0.158426455195609,0.0281091219378857,38933.2650584178,"Ubr4",2,"SE",0.186,-0.186,3.12276035875552e-11
"ENSMUSG00000029864","Gstk1",-0.290809703574991,0.0281796188991551,439.650181315261,"Gstk1",2,"SE",0.16,-0.16,0.00345944472572664
"ENSMUSG00000049620","Prss33",-0.497988200882195,0.0282235050442359,205.035484798987,"Prss33",2,"SE,A3SS",0.51,0.51,0.00078883086404115
"ENSMUSG00000097207","6030443J06Rik",0.630191704223605,0.0290751021374099,86.5783758716014,"6030443J06Rik",1,"A5SS",0.22,-0.22,0.00526697507947632
"ENSMUSG00000073468","Sft2d1",-0.155774316191314,0.0292042138563222,2448.40884830658,"Sft2d1",1,"SE",0.266,0.266,0.0251027115933998
"ENSMUSG00000009741","Ubp1",0.162385954808572,0.0292445195362586,8271.45513092538,"Ubp1",4,"SE,MXE,RI",0.229,-0.229,0
"ENSMUSG00000051166","Eml5",-0.53806284216384,0.0294432263630976,13368.7186417044,"Eml5",1,"SE",0.19,-0.19,3.03047940772426e-08
"ENSMUSG00000042625","Safb2",0.128263687938928,0.0294432263630976,6727.44189672572,"Safb2",1,"RI",0.146,0.146,1.10142909781263e-05
"ENSMUSG00000031156","Slc35a2",-0.143868705329589,0.0294504958078308,2709.40193610439,"Slc35a2",1,"SE",0.102,-0.102,0.000336218499461787
"ENSMUSG00000049571","Cfap46",-0.191437499646181,0.0295007101945736,1087.72988184309,"Cfap46",1,"A5SS",0.106,0.106,0.00318974085398858
"ENSMUSG00000040123","Zmym5",-0.232450359807227,0.0296638639907882,2871.40975463688,"Zmym5",1,"SE",0.257,-0.257,2.72650929155964e-05
"ENSMUSG00000090626","Tex9",-0.307310423313154,0.0297923188266929,493.857711650973,"Tex9",1,"A5SS",0.212,-0.212,0.0464557865275345
"ENSMUSG00000009575","Cbx5",0.148588966000383,0.0299669023866927,40449.9441511886,"Cbx5",2,"SE",0.321,0.321,0.00128737049294719
"ENSMUSG00000029924","Slc37a3",-0.149589674998843,0.0311315127203663,3685.39685739366,"Slc37a3",2,"SE",0.497,0.497,7.22173675048246e-05
"ENSMUSG00000059708","Akap17b",-0.260319962997436,0.0314006680375794,925.687683027463,"Akap17b",1,"SE",0.196,0.196,0.0397802453447522
"ENSMUSG00000018736","Ndel1",-0.145212121478905,0.031528998194403,5359.27426368545,"Ndel1",1,"SE",0.11,0.11,0
"ENSMUSG00000034570","Inpp5j",0.254627556429827,0.0318357852265711,972.376751669009,"Inpp5j",1,"RI",0.254,-0.254,6.67913257397157e-05
"ENSMUSG00000030314","Atg7",-0.180869343875743,0.0319338775955779,1830.21555826679,"Atg7",1,"SE",0.429,0.429,2.55504128351909e-07
"ENSMUSG00000007837","Prrg2",-0.287494484768506,0.0319733770352355,443.442060624784,"Prrg2",4,"SE,A3SS",0.155,0.155,0.0084240667727097
"ENSMUSG00000086370","Ftx",0.25714565314897,0.0322919952268127,736.462837364327,"Ftx",1,"A5SS",0.16,-0.16,0.00273385108308706
"ENSMUSG00000021280","Exoc3l4",-0.529908886585952,0.0325401086344,104.75518160095,"Exoc3l4",1,"SE",0.13,-0.13,0.0424106193960655
"ENSMUSG00000024998","Plce1",0.249009568509847,0.0327302950789109,1725.37791286883,"Plce1",1,"SE",0.102,0.102,0.00485462888195229
"ENSMUSG00000026388","3110009E18Rik",-0.352021532335702,0.0327345484014121,339.560533649026,"3110009E18Rik",3,"SE,MXE",0.142,0.142,0.000645570877316035
"ENSMUSG00000057551","Zfp317",-0.155319769344327,0.0334993085099049,2887.48703495887,"Zfp317",2,"SE",0.301,-0.301,0.00111905500373459
"ENSMUSG00000037386","Rims2",-0.165463851845087,0.0337390520795968,7005.65474243281,"Rims2",1,"SE",0.12,0.12,0.000735927263056296
"ENSMUSG00000042626","Shc1",-0.138420743981601,0.034154308579644,10391.3883901909,"Shc1",1,"MXE",0.106,0.106,1.91690552320368e-11
"ENSMUSG00000024073","Birc6",-0.139115291514148,0.0342109747420406,15558.6302535434,"Birc6",2,"SE,A5SS",0.151,0.151,0.000246892324337427
"ENSMUSG00000028188","Spata1",-0.376025944829296,0.0344564974200422,592.613677190545,"Spata1",1,"SE",0.28,-0.28,4.70464776275041e-05
"ENSMUSG00000020212","Mdm1",-0.138205937346691,0.0347397986120406,6966.21740745786,"Mdm1",1,"SE",0.124,-0.124,0
"ENSMUSG00000017664","Slc35c2",0.137966024864518,0.0349791838400653,5050.8261613869,"Slc35c2",2,"SE",0.49,0.49,0.000189228175301523
"ENSMUSG00000028637","Ccdc30",0.583909126877972,0.0351597271229974,71.241220251855,"Ccdc30",2,"SE,A5SS",0.168,-0.168,0.00202473494354278
"ENSMUSG00000025290","Rps24",-0.14748206968158,0.0353814935202661,60404.3964769086,"Rps24",1,"SE",0.36,-0.36,0
"ENSMUSG00000020333","Acsl6",-0.122336307136134,0.0356867428644368,3870.03873706082,"Acsl6",1,"MXE",0.106,0.106,0.0078186650317071
"ENSMUSG00000068115","Ninl",-0.264320276357063,0.0361008796932243,684.743536991921,"Ninl",1,"SE",0.131,-0.131,0.00179518352275575
"ENSMUSG00000039117","Taf4",0.14241398688941,0.036845888627319,3233.64298022374,"Taf4",1,"A5SS",0.127,0.127,0.0005499272286228
"ENSMUSG00000052712","BC004004",0.13376318879564,0.0376975941945632,5568.76387603074,"BC004004",2,"SE",0.139,-0.139,0.00102357919254255
"ENSMUSG00000000148","Brat1",0.137837714573847,0.038370912526605,3778.23166452066,"Brat1",2,"A5SS,RI",0.143,-0.143,1.98467623818828e-07
"ENSMUSG00000022575","Gsdmd",-0.237947573140084,0.038420458163994,1379.41480361938,"Gsdmd",2,"SE",0.171,-0.171,0.00308336686522315
"ENSMUSG00000029238","Clock",-0.165123921582069,0.0390466154438861,4782.37940590394,"Clock",1,"SE",0.137,0.137,2.18442253316646e-05
"ENSMUSG00000029141","Slc4a1ap",0.143373916716527,0.0391634019158879,2409.48185540924,"Slc4a1ap",1,"A3SS",0.161,0.161,0.000257833989477713
"ENSMUSG00000066007","Zfp600",-0.576221835212199,0.0397630923918716,191.360558337743,"Zfp600",1,"SE",0.361,0.361,0.00732820478600759
"ENSMUSG00000027678","Ncoa3",-0.142850921423451,0.039785697579464,7747.99892864475,"Ncoa3",1,"A3SS",0.106,0.106,0.0423249615067846
"ENSMUSG00000025266","Gnl3l",-0.127201593416929,0.0399998993326315,20883.9422237738,"Gnl3l",1,"A3SS",0.182,-0.182,0.0345933823558136
"ENSMUSG00000030852","Tacc2",-0.127342849016273,0.0403500581439876,7415.67354482406,"Tacc2",1,"SE",0.111,0.111,0.027714920034109
"ENSMUSG00000034108","Ccs",-0.217950039350867,0.0410131459156401,754.556678785114,"Ccs",1,"SE",0.535,-0.535,0.000115562207384264
"ENSMUSG00000018387","Shroom1",-0.260381835541544,0.0411207921435286,461.666738637615,"Shroom1",3,"SE,MXE,RI",0.18,-0.18,0.0036842219913726
"ENSMUSG00000036845","Lin37",-0.203578251112949,0.0414401961021786,1165.63830494365,"Lin37",1,"MXE",0.128,0.128,0.00753660158639582
"ENSMUSG00000040596","Pogk",0.116976703989703,0.0416720447121838,7018.269885807,"Pogk",1,"SE",0.179,-0.179,0
"ENSMUSG00000028631","Kcnq4",0.485950857888604,0.0421177468915349,190.252892393489,"Kcnq4",1,"SE",0.273,0.273,0.01250674020209
"ENSMUSG00000022607","Ptk2",0.133472497248223,0.0424182688795069,7205.76495864516,"Ptk2",2,"SE",0.143,-0.143,0.00293072824508913
"ENSMUSG00000070003","Ssbp4",0.155145430154679,0.0428998208250294,6159.62869635647,"Ssbp4",1,"RI",0.116,0.116,7.50143687149244e-05
"ENSMUSG00000029328","Hnrnpdl",-0.14262973369543,0.0433488966901612,20198.7502883222,"Hnrnpdl",3,"SE,MXE",0.641,-0.641,0
"ENSMUSG00000019944","Rhobtb1",-0.17968301830083,0.0434209492230981,1160.79896360803,"Rhobtb1",1,"SE",0.116,0.116,4.1329237693675e-08
"ENSMUSG00000075324","Fign",-0.248644369190786,0.0436504410210665,2042.31627690394,"Fign",2,"SE",0.324,0.324,3.21329993577969e-06
"ENSMUSG00000113585","Gm19605",0.373834320926764,0.0436722537495589,250.208963395163,"Gm19605",1,"SE",0.351,0.351,0.00085302931527466
"ENSMUSG00000042870","Tom1",-0.232398651509186,0.0442532006257645,581.829203301153,"Tom1",1,"SE",0.214,0.214,0.000871785097193537
"ENSMUSG00000030067","Foxp1",0.142249036044744,0.045047208102413,4770.39772941303,"Foxp1",1,"SE",0.213,0.213,0.00253788279822853
"ENSMUSG00000061462","Obscn",0.184354210482236,0.0450934721506523,1011.88397957504,"Obscn",3,"SE,MXE",0.445,0.445,0.0207983331113889
"ENSMUSG00000029635","Cdk8",-0.127020942179669,0.0452011894877272,5927.22080128117,"Cdk8",2,"SE",0.153,0.153,2.90743084907931e-07
"ENSMUSG00000004221","Ikbkg",-0.150980935336796,0.0459522898815689,3417.42775915583,"Ikbkg",1,"A5SS",0.335,-0.335,0.00101486025927767
"ENSMUSG00000049321","Zfp2",-0.38921749230939,0.0462139917587724,220.565237781362,"Zfp2",1,"SE",0.416,-0.416,0.000173631375880722
"ENSMUSG00000075020","ENSMUSG00000075020",0.644218241397925,0.0462516243156949,57.8708528348021,"Mir670hg",1,"SE",0.421,-0.421,0.0337116819047481
"ENSMUSG00000050944","Efcab5",0.447960389644327,0.046931038785065,125.719676865489,"Efcab5",1,"SE",0.497,0.497,0.000303249166743433
"ENSMUSG00000004562","Arhgef40",-0.137617173172863,0.0470366401951397,5156.85443939706,"Arhgef40",3,"SE,A3SS",0.213,-0.213,2.60164284683539e-08
"ENSMUSG00000003809","Gcdh",-0.225707808747087,0.0473110362590278,861.191017850026,"Gcdh",1,"MXE",0.24,-0.24,5.95597719296359e-05
"ENSMUSG00000032298","Neil1",-0.204756432198628,0.047363557080672,860.939478644,"Neil1",1,"SE",0.141,-0.141,8.27560548132453e-07
"ENSMUSG00000022871","Fetub",-0.346139024534281,0.0478265158836698,2535.48926382053,"Fetub",1,"SE",0.219,-0.219,0
"ENSMUSG00000036180","Gatad2a",0.157363890238595,0.0478826850448141,8781.8143088555,"Gatad2a",2,"SE,MXE",0.265,0.265,0
"ENSMUSG00000020770","Unk",0.106933448774056,0.0484473874526391,9730.60869150903,"Unk",1,"A5SS",0.104,0.104,0.000572679542453225
"ENSMUSG00000058153","Sez6l",-0.488788801929124,0.0491425875093911,85.7182255129217,"Sez6l",1,"MXE",0.549,0.549,0.000600441956728291
"ENSMUSG00000037022","Mmaa",-0.30309832275813,0.0493746106529884,365.249994968844,"Mmaa",1,"SE",0.373,-0.373,0.000138368747953419
"ENSMUSG00000057738","Sptan1",0.134386605937846,0.0495942422617066,58751.5350026194,"Sptan1",1,"SE",0.216,-0.216,0
"ENSMUSG00000051517","Arhgef39",-0.226214044765552,0.0498859547566569,969.147312935903,"Arhgef39",1,"RI",0.12,-0.12,0.00038009689710299
"ENSMUSG00000004980","Hnrnpa2b1",0.167287814887332,0.0498859547566569,67964.6703985221,"Hnrnpa2b1",2,"SE",0.165,-0.165,2.02694668392243e-09
"ENSMUSG00000039908","Slc26a11",-0.207313710263665,0.04991441072336,1288.36578099737,"Slc26a11",1,"SE",0.106,-0.106,0.00201749805312089
